sent.id	word.id	conv	alt.conv	id	spk	seg.id	pid	tid	starttime	endtime	nwords	word	utt.position	punc
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words671	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.114	p.6	t.114	335	338	3	comparatively	3	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words672	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	how	1	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words673	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	well	2	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words674	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	these	3	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words675	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	functions	4	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words676	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	that	5	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words677	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	we	6	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words678	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	would	7	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words679	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	agree	8	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words680	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.115	p.6	t.115	338	341	9	on	9	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words681	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.116	p.6	t.116	341	343	6	are	1	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words682	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.116	p.6	t.116	341	343	6	being	2	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words683	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.116	p.6	t.116	341	343	6	performed	3	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words684	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.116	p.6	t.116	341	343	6	in	4	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words685	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.116	p.6	t.116	341	343	6	different	5	None
AshrafGhani_2005G.AG.p.6.sent.34	AshrafGhani_2005G.AG.words686	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.6.seg.116	p.6	t.116	341	343	6	places.	6	.
AshrafGhani_2005G.AG.p.7.sent.35	AshrafGhani_2005G.AG.words687	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.117	p.7	t.117	343	345	5	So	1	None
AshrafGhani_2005G.AG.p.7.sent.35	AshrafGhani_2005G.AG.words688	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.117	p.7	t.117	343	345	5	what	2	None
AshrafGhani_2005G.AG.p.7.sent.35	AshrafGhani_2005G.AG.words689	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.117	p.7	t.117	343	345	5	are	3	None
AshrafGhani_2005G.AG.p.7.sent.35	AshrafGhani_2005G.AG.words690	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.117	p.7	t.117	343	345	5	these	4	None
AshrafGhani_2005G.AG.p.7.sent.35	AshrafGhani_2005G.AG.words691	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.117	p.7	t.117	343	345	5	functions?	5	?
AshrafGhani_2005G.AG.p.7.sent.36	AshrafGhani_2005G.AG.words692	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.118	p.7	t.118	345	347	3	We	1	None
AshrafGhani_2005G.AG.p.7.sent.36	AshrafGhani_2005G.AG.words693	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.118	p.7	t.118	345	347	3	propose	2	None
AshrafGhani_2005G.AG.p.7.sent.36	AshrafGhani_2005G.AG.words694	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.118	p.7	t.118	345	347	3	10.	3	.
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words695	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	And	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words696	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	it's	2	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words697	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	legitimate	3	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words698	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	monopoly	4	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words699	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	of	5	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words700	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	means	6	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words701	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	of	7	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words702	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.119	p.7	t.119	347	350	8	violence,	8	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words703	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.120	p.7	t.120	350	353	6	administrative	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words704	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.120	p.7	t.120	350	353	6	control,	2	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words705	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.120	p.7	t.120	350	353	6	management	3	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words706	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.120	p.7	t.120	350	353	6	of	4	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words707	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.120	p.7	t.120	350	353	6	public	5	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words708	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.120	p.7	t.120	350	353	6	finances,	6	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words709	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	investment	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words710	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	in	2	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words711	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	human	3	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words712	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	capital,	4	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words713	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	provision	5	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words714	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	of	6	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words715	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	citizenship	7	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words716	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.121	p.7	t.121	353	356	8	rights,	8	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words717	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.122	p.7	t.122	356	358	3	provision	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words718	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.122	p.7	t.122	356	358	3	of	2	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words719	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.122	p.7	t.122	356	358	3	infrastructure,	3	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words720	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	management	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words721	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	of	2	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words722	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	the	3	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words723	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	tangible	4	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words724	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	and	5	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words725	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	intangible	6	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words726	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	assets	7	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words727	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	of	8	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words728	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	the	9	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words729	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.123	p.7	t.123	358	361	10	state	10	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words730	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.124	p.7	t.124	361	363	6	through	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words731	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.124	p.7	t.124	361	363	6	regulation,	2	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words732	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.124	p.7	t.124	361	363	6	creation	3	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words733	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.124	p.7	t.124	361	363	6	of	4	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words734	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.124	p.7	t.124	361	363	6	the	5	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words735	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.124	p.7	t.124	361	363	6	market,	6	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words736	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.125	p.7	t.125	363	366	5	international	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words737	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.125	p.7	t.125	363	366	5	agreements,	2	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words738	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.125	p.7	t.125	363	366	5	including	3	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words739	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.125	p.7	t.125	363	366	5	public	4	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words740	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.125	p.7	t.125	363	366	5	borrowing,	5	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words741	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.126	p.7	t.126	366	369	7	and	1	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words742	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.126	p.7	t.126	366	369	7	then,	2	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words743	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.126	p.7	t.126	366	369	7	most	3	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words744	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.126	p.7	t.126	366	369	7	importantly,	4	,
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words745	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.126	p.7	t.126	366	369	7	rule	5	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words746	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.126	p.7	t.126	366	369	7	of	6	None
AshrafGhani_2005G.AG.p.7.sent.37	AshrafGhani_2005G.AG.words747	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.7.seg.126	p.7	t.126	366	369	7	law.	7	.
AshrafGhani_2005G.AG.p.8.sent.38	AshrafGhani_2005G.AG.words748	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.127	p.8	t.127	369	371	3	I	1	None
AshrafGhani_2005G.AG.p.8.sent.38	AshrafGhani_2005G.AG.words749	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.127	p.8	t.127	369	371	3	won't	2	None
AshrafGhani_2005G.AG.p.8.sent.38	AshrafGhani_2005G.AG.words750	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.127	p.8	t.127	369	371	3	elaborate.	3	.
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words751	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	I	1	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words752	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	hope	2	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words753	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	the	3	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words754	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	questions	4	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words755	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	will	5	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words756	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	give	6	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words757	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	me	7	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words758	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	an	8	None
AshrafGhani_2005G.AG.p.8.sent.39	AshrafGhani_2005G.AG.words759	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.128	p.8	t.128	371	374	9	opportunity.	9	.
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words760	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.129	p.8	t.129	374	376	5	This	1	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words761	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.129	p.8	t.129	374	376	5	is	2	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words762	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.129	p.8	t.129	374	376	5	a	3	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words763	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.129	p.8	t.129	374	376	5	feasible	4	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words764	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.129	p.8	t.129	374	376	5	goal,	5	,
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words765	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.130	p.8	t.130	376	379	6	basically	1	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words766	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.130	p.8	t.130	376	379	6	because,	2	,
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words767	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.130	p.8	t.130	376	379	6	contrary	3	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words768	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.130	p.8	t.130	376	379	6	to	4	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words769	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.130	p.8	t.130	376	379	6	widespread	5	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words770	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.130	p.8	t.130	376	379	6	assumption,	6	,
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words771	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	I	1	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words772	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	would	2	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words773	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	argue	3	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words774	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	that	4	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words775	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	we	5	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words776	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	know	6	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words777	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	how	7	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words778	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	to	8	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words779	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	do	9	None
AshrafGhani_2005G.AG.p.8.sent.40	AshrafGhani_2005G.AG.words780	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.131	p.8	t.131	379	382	10	this.	10	.
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words781	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.132	p.8	t.132	382	384	6	Who	1	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words782	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.132	p.8	t.132	382	384	6	would	2	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words783	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.132	p.8	t.132	382	384	6	have	3	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words784	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.132	p.8	t.132	382	384	6	imagined	4	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words785	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.132	p.8	t.132	382	384	6	that	5	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words786	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.132	p.8	t.132	382	384	6	Germany	6	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words787	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.133	p.8	t.133	384	387	7	would	1	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words788	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.133	p.8	t.133	384	387	7	be	2	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words789	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.133	p.8	t.133	384	387	7	either	3	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words790	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.133	p.8	t.133	384	387	7	united	4	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words791	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.133	p.8	t.133	384	387	7	or	5	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words792	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.133	p.8	t.133	384	387	7	democratic	6	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words793	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.133	p.8	t.133	384	387	7	today,	7	,
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words794	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.134	p.8	t.134	387	392	12	if	1	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words795	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.134	p.8	t.134	387	392	12	you	2	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words796	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.134	p.8	t.134	387	392	12	looked	3	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words797	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.134	p.8	t.134	387	392	12	at	4	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words798	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.134	p.8	t.134	387	392	12	it	5	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words799	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.134	p.8	t.134	387	392	12	from	6	None
AshrafGhani_2005G.AG.p.8.sent.41	AshrafGhani_2005G.AG.words800	AshrafGhani_2005G	0003	3	AG	AshrafGhani_2005G.AG.p.8.seg.134	p.8	t.134	387	392	12	the	7	None
