word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
is		0.0	1.0	0.0	0.0	0.0	0.0	0.0
she		0.0	1.0	0.0	1.5986	2.0712	-3.9244	18.4934
doesn't		0.0	1.0	0.0	0.0	0.0	0.0	0.0
like		0.0	1.0	0.0	2.1749	5.9376	-1.5047	17.815
making		0.34	0.773	0.0	-0.872	4.4887	1.1983	16.2642
mistakes		0.65	1.1083	0.0	-2.203	7.5248	-2.5079	19.5599
if	.	0.1	0.6816	0.69	1.4554	2.6457	-1.8388	17.6395
she		0.2	0.9093	0.0	2.5477	2.8742	1.7487	9.836
has		0.25	1.1356	0.0	5.1039	4.3396	-0.2883	17.5288
a		0.07	0.9543	0.0	2.8465	4.9234	2.9014	15.3708
bad		0.39	1.7722	0.0	-0.1103	5.4151	3.6437	14.8658
run		0.41	1.8635	0.0	-2.9324	4.9611	1.5074	15.2744
and	,	0.16	0.7266	0.0	-3.4338	1.8443	0.579	8.5688
her		0.16	0.7266	0.0	-1.1715	4.1476	0.9223	10.2681
score		0.47	1.2814	0.0	-0.2063	4.648	-0.0774	20.0884
isn't		0.32	1.0906	0.0	-2.214	4.7379	-0.2841	15.9584
good		0.29	0.9883	0.0	-3.1698	5.1883	1.3543	16.676
she'll	,	0.15	0.409	0.33	1.7341	1.2511	4.1066	7.6074
come		0.28	0.9543	0.0	3.787	5.6368	-0.7229	19.4306
and		0.13	0.5903	0.0	1.2516	3.9728	5.0736	5.1258
reach		0.32	0.8725	0.0	0.9935	3.4985	1.1823	16.6487
up		0.18	1.2269	0.0	1.1285	2.3367	-0.666	19.9471
and		0.18	0.8179	0.0	-0.8023	3.7307	4.4159	13.8104
tap		0.38	1.7272	0.0	0.8999	4.7154	-1.9761	20.1591
on		0.17	1.1587	0.0	-2.022	4.8325	4.3188	6.0476
the		0.08	0.364	0.0	-3.3278	1.4595	2.8818	2.9886
glass		0.45	1.2269	0.0	-1.4224	7.7555	3.424	15.0811
because		0.15	0.2917	0.0	-0.5229	3.3183	-0.5753	13.5137
she		0.12	0.5453	0.0	-1.278	0.5656	1.2936	9.2099
can't		0.25	0.852	0.0	0.1194	6.8813	0.6846	15.7476
see		0.28	1.2719	0.0	-0.4926	2.6928	-0.3968	14.6085
the		0.14	0.6366	0.0	-2.4463	4.1097	4.1461	5.6777
experimenter		0.86	0.9774	0.0	-4.2278	5.5019	0.2846	20.0507
which		0.14	0.3817	0.45	2.9549	5.2685	-1.2476	16.9928
is		0.32	2.1812	0.0	3.0631	4.5046	-2.5238	18.284
asking		0.76	1.7272	0.0	1.4678	4.7269	0.2218	20.9526
to		0.08	0.5453	0.0	-0.2264	3.1462	1.459	7.9194
have		0.23	0.7839	0.0	0.7664	3.3451	0.7939	15.3734
another		0.32	0.623	0.0	-1.1647	3.5949	3.2415	10.6886
go		0.22	1.4996	0.0	1.2667	4.3047	2.7285	19.4151
and	.	0.12	0.5453	0.0	-12.884	1.2584	2.5363	8.9913
her		0.13	0.5903	0.0	-11.0494	3.5195	0.94	16.1874
concentration		1.16	1.216	0.0	-7.1106	11.3658	0.1678	19.5783
she's		0.21	0.7157	0.43	2.1148	2.4508	2.0092	11.9031
already		0.33	0.6421	0.0	3.9962	8.0424	5.9444	5.5593
concentrated		0.91	1.0333	0.0	1.4934	13.6004	-0.3147	19.5586
hard		0.39	1.3292	0.0	-0.5505	7.44	3.6436	12.254
for		0.11	0.5003	0.0	-1.1346	0.6916	0.2448	12.7674
twenty		0.37	0.8411	0.0	-0.2459	4.1389	0.4409	16.9429
minutes		0.39	0.7593	0.0	-1.071	1.7853	-1.0517	19.3962
or		0.14	0.9543	0.0	-2.098	0.6635	-0.2989	9.9796
so		0.36	2.4538	0.0	-4.0618	4.2511	1.2828	15.3487
and	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
now		0.0	1.0	0.0	3.0034	1.2647	6.1463	2.8933
she		0.22	0.9993	0.0	1.9798	3.9557	1.3644	10.0255
wants		0.28	0.7634	0.0	-2.0391	5.9015	0.1728	17.96
to		0.1	0.6816	0.0	-1.2894	3.1355	-2.6444	17.4309
do		0.11	0.7498	0.0	-1.9595	3.0633	1.9432	8.0189
it		0.15	1.0224	0.0	-2.9872	3.3162	-1.0708	13.6213
all		0.2	0.9093	0.0	1.7352	4.6114	2.8089	19.2973
over		0.24	0.8179	0.0	-0.7093	5.9357	2.3347	13.8243
again		0.42	1.1451	0.0	-3.1353	2.6164	-0.6978	15.7211
just	,	0.26	0.8861	0.0	5.9776	2.2599	-3.5293	19.4918
for		0.09	0.409	0.0	3.6421	3.5517	-1.7077	12.9294
the		0.09	0.409	0.0	1.3444	1.1045	2.5798	9.3732
satisfaction		0.82	0.9311	0.0	2.9691	8.487	-1.7027	20.147
of		0.09	0.6135	0.0	-1.7923	1.4097	-1.3835	12.251
having		0.35	0.7948	0.0	-0.5446	3.9041	2.4297	14.5893
done		0.2	0.6816	0.0	-2.4836	3.5812	2.1427	14.51
it		0.15	1.0224	0.0	-3.471	0.4281	-1.9467	12.0396
better		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
the		0.0	1.0	0.0	12.9224	2.7299	2.7045	14.5431
food		0.3	1.0224	0.0	8.373	10.5025	0.802	18.7637
is		0.28	1.9085	0.0	-0.1957	3.4873	-2.6494	18.8148
not		0.38	1.7272	0.0	-1.421	1.7315	-4.3079	18.5056
important		0.57	0.8629	0.0	-3.2953	5.195	-1.7958	19.5039
she		0.11	0.5003	0.0	-8.3127	3.4794	0.8429	6.5356
does		0.19	0.6475	0.0	-13.7943	4.2753	-0.6215	15.1753
get		0.17	0.773	0.0	-14.8274	0.6491	-1.6786	16.5415
a		0.06	0.8179	0.0	0.0	0.0	0.7462	3.2732
tiny		0.42	1.4314	0.0	-15.0281	0.7965	0.5856	20.0441
reward		0.38	0.8629	0.0	-15.2119	0.6521	3.7481	6.7191
like	,	0.21	0.7157	0.0	7.4466	2.9408	-1.2948	14.8496
one		0.2	0.9093	0.0	8.1593	0.736	3.2746	11.3351
raisin		0.49	1.1138	0.0	9.057	4.6456	2.0033	18.8583
for		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	8.724	1.9095	4.5987	4.9763
correct		0.45	0.8766	0.0	-0.578	12.5034	-1.8457	19.8637
response		0.7	1.1928	0.0	-9.5374	9.3927	-0.1228	19.581
but		0.0	1.0	0.0	0.0	0.0	0.0	0.0
she		0.0	1.0	0.0	3.0826	3.3216	2.4085	11.8667
will		0.22	0.7498	0.0	2.5076	2.0132	6.6615	3.2024
do		0.14	0.9543	0.0	1.089	2.6099	5.4647	10.537
it		0.17	1.1587	0.0	0.2658	3.9688	-1.273	18.7762
for		0.13	0.5903	0.0	1.5865	3.433	-1.3416	17.3974
nothing		0.43	0.837	0.0	0.1689	5.2873	0.4665	19.8497
if	,	0.12	0.8179	0.0	-3.208	2.3883	-3.6387	12.5388
you		0.09	0.409	0.0	-1.1831	1.3493	2.3025	8.0764
tell		0.3	1.0224	0.0	-0.9642	5.9624	-0.3011	20.3389
her		0.13	0.5903	0.0	-2.5124	3.2484	-0.3887	11.8415
beforehand		0.75	1.0224	0.0	-3.3735	4.3693	-1.2693	19.3992
so	.	0.63	4.2942	0.97	3.6883	4.7217	-2.5535	18.4222
here		0.26	0.8861	1.09	4.6219	8.4297	2.2471	12.7128
we		0.15	1.0224	0.0	4.8639	4.7783	5.9428	2.5669
are		0.23	1.0456	0.0	-1.4764	7.2897	4.1397	11.7395
a	,	0.04	0.5453	0.0	-1.6781	1.3277	0.3813	6.9449
chimpanzee		0.76	1.0361	0.0	-8.5498	13.1099	1.0819	17.0041
using		0.34	0.927	0.0	-11.853	3.536	3.2828	19.8309
a		0.1	1.3632	0.0	-12.0764	0.7738	-1.286	19.2629
computer		0.7	1.1928	0.0	-10.2811	5.5109	-1.1284	20.0155
chimpanzees	.	0.67	0.8302	0.42	-0.0575	6.2944	1.294	19.3937
gorillas	,	0.44	0.7498	0.0	-0.7607	2.5196	1.9445	20.2677
orangutans	,	0.73	0.9952	0.0	-2.0418	4.8471	1.3541	16.536
also		0.35	1.1928	0.0	-1.6556	4.7968	1.4829	12.6502
learn		0.32	0.8725	0.0	-3.8613	2.2545	3.3721	5.8868
human		0.32	0.8725	0.33	-1.832	7.2201	3.3451	9.9583
sign		0.3	1.0224	0.0	-1.1053	5.1875	0.9581	16.91
language		0.44	0.7498	0.0	-3.9826	7.6841	1.3889	14.8471
but	.	0.15	0.6816	0.0	-1.5924	2.1481	-0.7399	19.925
the		0.11	0.5003	1.11	0.5209	2.371	3.1015	19.8422
point		0.37	1.0088	0.0	4.8714	8.4154	-1.2718	20.9443
is		0.27	1.8404	0.0	0.0594	7.3463	-0.1297	18.4269
that		0.16	0.5453	0.0	-1.0775	0.3881	-3.9733	17.2605
when		0.22	0.7498	0.0	-0.8449	2.0481	1.4412	18.1636
i		0.18	2.4538	0.0	0.8842	5.2339	3.5969	15.2204
was		0.38	1.7272	0.0	4.6698	3.3832	-0.5782	13.4888
first		0.0	1.0	0.0	0.0	0.0	0.0	0.0
in		0.0	1.0	0.0	0.362	3.7131	2.2745	18.5523
gombe		0.29	0.7907	0.0	0.3391	5.5573	3.6272	15.5238
in		0.18	1.2269	0.0	-2.8726	5.6199	3.4348	3.8437
nineteen		0.49	0.8343	0.0	1.0497	9.9469	1.7744	18.6741
sixty		0.55	1.4996	0.0	-0.3774	13.3221	-3.5889	17.7918
i		0.15	2.0449	0.44	13.7341	1.4002	5.3117	2.609
remember		0.51	0.8697	0.0	9.1009	7.5661	4.3138	13.6901
so		0.64	4.3624	0.0	3.421	5.2403	0.9896	14.588
well		0.38	1.2951	0.0	1.0203	7.8707	3.3552	12.7338
so	,	0.21	1.4314	0.0	-7.0891	5.9184	1.9496	11.0648
vividly		0.52	1.0129	0.0	-9.5354	12.897	1.5594	18.66
as	,	0.16	1.0906	0.0	-14.5695	2.2898	-2.2377	12.7434
though		0.14	0.3176	0.0	-11.1747	2.8381	1.2488	16.6464
it		0.07	0.4771	0.0	-10.5944	0.8553	-3.4091	9.678
was		0.17	0.773	0.0	-10.3646	1.8746	-4.1855	17.5803
yesterday		0.7	1.0606	0.0	-11.3808	5.9674	-1.7658	19.9673
the		0.0	1.0	0.0	0.0	0.0	0.0	0.0
first		0.0	1.0	0.0	0.0	0.0	0.0	0.0
time		0.0	1.0	0.0	-2.8964	11.7377	0.5609	16.1677
when	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	-3.476	2.5715	3.2776	4.1779
was		0.16	0.7266	0.0	-3.7776	2.307	0.1606	11.1733
going		0.31	0.8452	0.0	-0.1332	4.2436	3.1759	18.058
through		0.17	0.3313	0.0	1.7857	4.3204	-0.2795	16.8702
the		0.09	0.409	0.0	-0.1776	2.3564	3.0163	9.5529
vegetation		0.83	1.1315	0.0	-0.7075	5.5747	0.7843	20.692
the	,	0.1	0.454	0.0	-3.5404	3.3211	-1.552	11.2896
chimpanzees		0.7	0.867	0.0	-0.7327	4.59	1.3112	18.9019
were		0.1	0.3408	0.0	-0.4616	0.3021	-0.8771	11.3121
still		0.29	0.7907	0.0	-0.6132	2.0185	0.209	17.651
running		0.29	0.5644	0.0	-1.9545	1.5709	4.4688	6.7465
away		0.3	1.0224	0.0	-2.8017	3.4601	3.9247	10.0788
from		0.21	0.7157	0.0	-2.2454	2.0435	-0.7399	13.5995
me		0.16	1.0906	0.0	-2.6846	2.2091	3.8043	6.183
for	,	0.13	0.5903	0.0	-0.3716	2.3179	-3.733	14.6392
the		0.08	0.364	0.0	-2.2349	2.0683	2.7708	5.9574
most		0.36	1.2269	0.0	-3.5588	1.8627	-0.2393	16.2198
part		0.31	1.0565	0.0	-3.7792	2.2684	0.3298	16.6298
although	,	0.25	0.4253	0.36	-3.7849	2.3306	4.7322	4.9069
some		0.36	1.2269	0.0	-3.5102	3.0725	0.9646	15.1116
were		0.12	0.409	0.0	-3.9486	3.4091	3.2582	3.0321
a		0.07	0.9543	0.0	-5.6034	5.0766	1.6288	4.0208
little		0.24	0.5453	0.0	-2.379	3.0976	1.6683	11.1005
bit		0.29	1.3182	0.0	-4.1335	5.3701	-1.8417	16.3573
acclimatized		0.29	0.3299	0.98	-5.072	4.854	1.9576	12.3589
and		0.13	0.5903	0.66	-0.1411	1.3605	6.5071	3.0505
i		0.08	1.0906	0.0	0.1784	0.4397	5.4812	3.0817
saw		0.24	1.0906	0.0	2.824	4.4307	1.4059	14.8616
this		0.21	0.7157	0.0	3.4872	3.7289	-1.9031	17.0214
dark		0.41	1.3973	0.0	0.997	6.0163	-0.319	20.2648
shape		0.37	1.0088	0.0	-1.8284	3.8925	0.4364	17.7319
hunched	,	0.4	0.7784	0.34	-0.5082	2.9277	-0.153	19.5396
over		0.27	0.9202	0.0	-2.0262	2.8837	4.049	8.2242
a		0.07	0.9543	0.0	-3.6027	1.4308	1.7158	9.3786
termite		0.58	1.1301	0.0	-3.0536	6.5505	0.1869	18.3548
mound		0.43	1.1724	0.0	-5.6358	3.3407	1.574	12.5988
and	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	0.7537	2.976	3.9026	7.517
peered		0.32	0.7266	0.0	-1.9386	4.3427	0.5779	18.6219
with		0.15	0.5112	0.0	-3.2813	5.5715	-0.0587	11.8702
my		0.17	1.1587	0.0	-5.6328	4.7234	3.9423	3.2506
binoculars		0.77	1.0497	0.0	-5.2485	3.4632	-0.9086	15.5944
it	.	0.12	0.8179	0.43	-0.6857	1.7924	-2.7925	20.2114
was		0.28	1.2719	0.0	-0.3916	2.5012	-0.3122	19.8614
fortunately	,	0.74	0.9175	0.0	0.5617	13.3335	0.4084	20.3006
one	,	0.51	2.3175	0.0	-1.4344	4.0958	0.8414	20.6826
adult		0.39	1.0633	0.0	-2.8813	4.5422	1.3884	16.5828
male		0.29	0.9883	0.0	-3.3049	1.4262	4.0656	3.6856
whom		0.23	0.7839	0.0	-2.9303	3.0845	2.8966	9.1565
i'd		0.2	1.3632	0.0	-3.6586	2.4709	-1.9743	15.3477
named		0.44	1.1996	0.0	-3.3071	2.9194	2.1743	12.2637
david		0.35	0.9543	0.0	-4.4654	8.6796	0.1122	18.766
greybeard		0.6	0.9093	0.0	-14.0771	3.951	1.9826	16.8197
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
by		0.0	1.0	0.0	9.4873	2.7984	5.9584	5.0251
the		0.08	0.364	0.0	9.4026	1.0234	4.9403	3.3597
way		0.39	1.7722	0.0	8.0188	3.2655	-1.5358	19.0126
science	,	0.45	0.8766	0.0	9.7037	6.2138	-1.0059	18.2391
at		0.1	0.6816	0.0	9.0302	1.2299	-5.9009	14.0815
that		0.22	0.7498	0.0	9.6528	1.7172	-1.9533	17.8376
time		0.26	0.8861	0.0	9.9557	1.7265	1.682	13.4162
was		0.15	0.6816	0.0	8.4061	4.4728	0.3583	9.3402
telling		0.31	0.6039	0.0	0.639	9.1899	1.0696	20.3701
me		0.13	0.8861	0.0	-3.6738	1.2786	3.3271	1.9068
that		0.11	0.3749	0.0	-4.0824	2.2929	1.8341	4.642
i		0.08	1.0906	0.0	-3.9277	1.3358	4.4102	3.4822
shouldn't		0.36	0.6135	0.0	-2.9225	8.8374	0.6384	15.2539
name		0.27	0.9202	0.0	-2.9066	3.5564	4.6356	6.6701
the		0.12	0.5453	0.0	-3.1259	1.2885	-0.9421	16.5431
chimps		0.34	0.773	0.0	-1.9572	6.1465	-0.6931	16.9968
they	;	0.12	0.409	0.0	-3.5026	0.4936	2.5222	12.6075
should		0.22	0.5003	0.0	-2.1405	4.3458	2.1397	10.0084
all		0.14	0.6366	0.0	-2.7753	1.0699	4.191	5.4638
have		0.15	0.5112	0.0	-2.9081	2.4771	1.6306	9.8555
numbers		0.38	0.7402	0.0	-3.1626	4.6023	2.9025	13.9116
that	;	0.14	0.4771	0.0	-2.4008	2.4882	-1.0426	15.5536
was		0.12	0.5453	0.0	-1.7188	1.9013	-2.6426	14.2905
more		0.19	0.6475	0.0	-2.8188	4.9175	2.305	8.6225
scientific		0.73	0.9952	0.0	-2.4531	6.1188	-2.6112	16.6365
anyway	.	0.32	0.7266	0.56	-2.7758	6.8652	0.7511	15.6756
david	,	0.31	0.8452	0.0	0.8971	7.7816	1.8161	20.4504
greybeard		0.53	0.8029	0.0	-2.2462	7.0824	1.0272	21.0365
and		0.18	0.8179	0.47	-10.2062	1.7943	3.5503	11.0586
i		0.1	1.3632	0.0	-9.7682	0.6653	5.2805	3.471
saw		0.23	1.0456	0.0	-8.3185	5.0768	0.3356	16.4627
that		0.14	0.4771	0.0	-9.2588	2.2419	2.0269	10.1393
he		0.16	1.0906	0.0	2.7423	3.4395	1.518	11.1962
was		0.18	0.8179	0.0	0.3922	1.6551	0.3384	19.5913
picking		0.48	0.9352	0.0	3.782	7.3181	-0.3509	20.0415
little		0.12	0.2726	0.33	2.3469	4.6534	-2.283	16.5322
pieces		0.38	0.8629	0.0	1.3079	4.838	-3.1836	19.1111
of		0.14	0.9543	0.0	-1.6384	2.7076	-2.0393	19.0931
grass		0.52	1.4178	0.0	-0.9812	6.5127	0.8335	16.5687
and		0.18	0.8179	0.38	-0.8268	2.5084	3.1862	16.2929
using		0.46	1.2542	0.0	1.2483	4.1959	2.4884	15.1715
them		0.22	0.7498	0.0	-0.3932	2.0299	5.2293	4.6525
to		0.11	0.7498	0.36	0.9237	2.9146	2.037	15.6756
fish		0.32	1.0906	0.0	2.9659	4.1271	-1.71	20.3083
termites		0.59	1.0047	0.0	-0.7896	10.4257	1.3107	19.3603
from		0.17	0.5794	0.0	-2.1663	2.9019	1.0825	10.1442
their		0.14	0.3817	0.0	-2.9028	1.2048	2.0728	7.9776
underground		0.58	0.7184	0.0	-2.7316	4.3169	2.7258	19.3511
nest		0.54	1.8404	0.0	-4.6158	2.8727	-3.4878	16.7508
and	.	0.19	0.8629	0.0	1.2566	3.3458	3.6566	18.9853
not		0.22	0.9993	0.0	4.583	2.7988	2.2279	13.3135
only		0.33	1.1247	0.0	3.274	9.7605	5.4276	11.2372
that		0.29	0.9883	0.0	-0.7452	5.0333	0.5988	18.8421
he		0.08	0.5453	0.35	1.4326	0.6373	1.5762	13.0236
would		0.15	0.409	0.0	1.7671	2.8241	1.0847	17.906
sometimes		0.56	0.8479	0.0	2.3503	6.0587	1.1034	18.1337
pick		0.24	0.8179	0.0	3.1833	3.8318	-4.1976	18.4172
a		0.06	0.8179	0.0	2.1773	4.4833	4.2644	8.7632
leafy		0.35	0.9543	0.0	0.9627	2.0503	1.8495	17.8256
twig		0.34	1.1587	0.0	1.0334	4.8105	-2.3638	21.1401
and		0.14	0.6366	0.0	0.4164	2.3529	3.6796	14.8164
strip		0.35	0.9543	0.0	0.7116	3.8572	-4.6147	18.9852
the		0.12	0.5453	0.0	-0.9688	0.8794	-0.2684	17.4931
leaves		0.45	1.0224	0.0	-1.1183	6.4247	2.3307	18.3062
modifying		0.62	0.9393	0.33	0.1507	2.8387	1.8012	17.5787
an		0.12	0.8179	0.0	-1.7585	1.672	5.6324	2.9534
object		0.39	0.8861	0.0	-1.19	1.2938	-2.7559	18.4344
to		0.1	0.6816	0.0	-1.4601	1.8204	3.7542	6.9689
make		0.23	0.7839	0.0	-1.7347	2.0135	0.1308	19.1431
it		0.13	0.8861	0.0	-0.7907	1.0344	-4.3071	18.4426
suitable		0.49	0.8343	0.0	-0.956	4.4092	-1.792	20.7435
for		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	-1.9092	2.43	4.3551	8.4262
specific		0.8	1.3632	0.0	-0.0146	5.487	-4.7826	20.3535
purpose		0.45	0.8766	0.0	-0.5258	9.5298	-2.7368	19.0978
the		0.11	0.5003	0.0	11.7815	0.8089	3.2462	15.5478
beginning		0.47	0.7116	0.0	11.9264	3.2486	1.6988	18.6119
of		0.12	0.8179	0.0	8.6738	2.8423	-3.8078	15.1624
tool		0.32	1.0906	0.0	2.7298	9.905	-0.3514	20.0611
making		0.57	1.2951	0.0	-2.8631	7.6611	0.2765	20.8841
the	.	0.1	0.454	1.2	0.7422	0.5692	4.6423	10.9141
reason		0.39	0.8861	0.0	4.5867	10.5535	3.2773	16.5473
this		0.18	0.6135	0.0	3.7635	1.3235	0.5017	12.9073
was		0.13	0.5903	0.0	2.0094	3.3091	0.7593	15.2698
so		0.18	1.2269	0.0	2.7273	2.6502	0.7425	14.7575
exciting		0.8	1.3632	0.0	2.6037	8.9231	-0.7469	19.0885
and		0.15	0.6816	0.0	7.7364	2.2767	-1.4967	12.726
such		0.16	0.5453	0.0	11.2398	3.7884	-1.2528	12.9518
a		0.14	1.9085	0.0	10.1812	5.0293	1.3258	7.9338
breakthrough		0.46	0.5221	0.0	11.9807	5.3679	0.1155	18.6133
is		0.19	1.2951	0.0	7.1618	3.5743	-4.4575	16.6195
at		0.27	1.8404	0.0	5.2757	3.5719	-4.7445	19.9779
that		0.29	0.9883	0.0	3.0702	2.6788	-2.4916	20.5237
time		0.57	1.9426	0.0	-0.5193	8.0476	0.4745	15.8264
it	,	0.12	0.8179	0.57	0.0509	1.3745	-1.8274	18.2997
was		0.14	0.6366	0.0	0.4049	1.8036	-0.5186	15.392
thought		0.27	0.5262	0.0	1.8656	3.8397	-1.5072	18.4631
that		0.14	0.4771	0.0	0.8102	3.6917	-1.0385	18.1356
humans		0.59	1.3401	0.0	1.8165	3.4413	2.6711	15.6269
and	,	0.23	1.0456	0.0	-1.4318	4.1614	-2.0552	19.1195
only		0.31	1.0565	0.0	-0.4193	1.6805	6.7575	7.8899
humans		0.5	1.1356	0.0	-1.8992	5.2387	1.6955	16.092
used	,	0.35	1.1928	0.0	-1.3385	1.8093	0.3984	19.1077
and		0.14	0.6366	0.0	-2.9139	2.3791	4.7906	4.2476
made		0.32	1.0906	0.0	-2.9892	1.3944	1.7328	14.3741
tools		0.61	1.6631	0.0	-1.1736	7.5367	-0.0661	17.6111
when	.	0.22	0.7498	0.0	-1.0	0.5371	-2.2902	14.1225
i		0.17	2.3175	0.0	-0.6063	3.124	4.2162	11.1952
was		0.15	0.6816	0.0	1.9452	2.6926	3.1616	9.3348
at		0.15	1.0224	0.0	1.7086	2.2146	-1.292	14.897
school		0.55	1.2501	0.0	0.7392	3.1822	0.2394	19.0761
we	,	0.16	1.0906	0.39	0.3704	1.9296	6.6543	5.0923
were		0.1	0.3408	0.0	-0.284	1.3471	6.3526	4.2247
defined		0.46	0.8956	0.0	-0.5163	3.2624	0.9732	17.1636
as		0.22	1.4996	0.0	-1.967	4.2717	-0.4202	17.832
man		0.48	2.1812	0.0	-3.4258	7.0387	2.2725	16.6636
the	,	0.12	0.5453	0.0	-3.0638	2.3573	-2.2289	14.8785
toolmaker		0.76	1.1506	0.0	-0.7141	8.039	-0.4054	20.3929
so	.	0.11	0.7498	0.51	-0.444	1.7269	3.0071	10.6864
that		0.12	0.409	0.0	-1.3113	2.9275	-2.2526	15.3712
when		0.17	0.5794	0.0	-0.914	2.1067	6.0011	9.3574
louis		0.27	0.7361	0.0	1.4976	3.7795	4.5929	13.6511
leakey		0.44	0.9993	0.0	-0.0823	7.8791	0.6782	18.7628
my	,	0.17	1.1587	0.0	-5.5399	5.2002	2.2883	6.5352
mentor		0.58	1.3182	0.0	-1.963	12.637	1.6857	14.816
heard	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
this		0.0	1.0	0.0	-4.3302	6.6706	-1.0788	11.0217
news		0.29	0.9883	0.0	-1.7514	2.8923	2.6337	16.1189
he	,	0.1	0.6816	0.0	-1.372	2.2992	1.3647	11.7285
said		0.19	0.6475	0.0	-1.695	3.4529	-1.8234	14.3661
ah	,	0.22	1.4996	0.0	-0.8863	4.8466	6.4735	5.1413
we	,	0.15	1.0224	0.0	-5.0022	1.8016	2.9924	3.048
must		0.24	0.8179	0.0	-2.9911	3.9881	-2.1736	14.6057
now		0.18	0.8179	0.0	-0.859	3.056	5.758	3.5354
redefine		0.6	1.0224	0.0	-2.5082	7.8296	1.1135	18.9066
man		0.41	1.8635	0.0	-1.1933	9.8622	4.969	4.9308
redefine	,	0.46	0.7839	0.33	-2.7791	4.679	1.8384	17.9419
tool		0.42	1.4314	0.0	-8.5577	10.3613	2.7206	18.0707
or	,	0.18	1.2269	0.0	0.02	2.1111	4.2781	9.3513
accept		0.4	0.9093	0.0	0.5631	3.7935	-3.8801	20.6392
chimpanzees		0.65	0.8057	0.0	0.2752	3.7592	1.9999	17.5868
as		0.14	0.9543	0.0	-0.6671	1.8364	-0.7673	12.5502
humans		0.5	1.1356	0.0	2.6597	5.5041	0.2493	16.6985
we	.	0.37	2.522	3.16	14.0771	0.6741	4.3526	11.4669
now		0.18	0.8179	0.0	0.0	0.0	6.1554	3.0134
know		0.29	0.9883	0.0	0.0	0.0	5.5746	3.7173
that		0.32	1.0906	0.0	7.4981	8.6791	-1.5927	19.2984
at		0.0	1.0	0.0	0.0	0.0	0.0	0.0
gombe		0.0	1.0	0.0	2.6351	10.0465	3.4767	14.6883
alone		0.54	1.4723	0.0	-1.6461	9.2369	4.4936	7.2784
there	,	0.15	0.409	0.0	-5.3628	1.7264	2.359	4.9559
are		0.1	0.454	0.0	-3.289	1.5816	3.7611	4.8125
nine		0.39	1.3292	0.0	-0.6336	4.6127	5.6727	4.48
different		0.76	1.1506	0.0	-2.5461	6.6121	-2.9593	17.8621
ways		0.38	1.2951	0.0	-1.7294	1.4844	3.8907	19.6011
in		0.07	0.4771	0.0	-4.0986	2.6453	1.8115	1.9069
which		0.23	0.6271	0.0	-4.5392	2.6612	-1.4968	17.7156
chimpanzees		0.7	0.867	0.0	-2.2686	3.2863	-0.0036	18.6229
use		0.22	0.9993	0.0	-3.3493	1.4894	-0.3122	16.3417
different		0.38	0.5753	0.0	-2.3444	4.2406	-2.9948	20.2359
objects		0.42	0.8179	0.0	-2.9518	1.9392	-2.8193	20.4674
for		0.11	0.5003	0.0	-3.2455	1.8982	-2.2313	13.6485
different		0.41	0.6216	0.0	-4.4699	8.9783	-2.6752	17.6985
purposes		0.72	1.2269	0.0	-10.2561	6.9101	-2.688	20.6502
moreover	.	0.42	0.7157	0.51	2.0275	3.6554	4.7516	16.5006
we	,	0.16	1.0906	0.0	1.1617	2.2696	4.573	5.8023
know		0.23	0.7839	0.0	2.0836	2.3674	5.3257	2.307
that		0.38	1.2951	0.0	0.5766	3.7716	-3.2339	15.0392
in		0.22	1.4996	0.0	0.4549	3.4305	0.6368	18.2626
different		0.0	1.0	0.0	0.0	0.0	0.0	0.0
parts		0.0	1.0	0.0	0.0	0.0	0.0	0.0
of		0.0	1.0	0.0	-11.4802	3.434	-2.3642	17.1152
africa		0.57	1.2951	0.0	-9.0481	9.2521	0.3042	18.2106
wherever	,	0.33	0.563	0.0	-0.6933	5.3007	4.2558	11.9393
chimps		0.39	0.8861	0.0	0.7103	6.2175	-2.0654	16.2134
have		0.11	0.3749	0.0	-0.8295	2.0425	-0.0273	10.6524
been		0.23	0.7839	0.0	-1.6325	1.7219	3.9533	13.4419
studied		0.51	0.9938	0.0	0.7765	5.5825	0.6303	20.1659
there	,	0.25	0.6816	0.35	0.1046	2.8174	5.2648	8.6487
are		0.29	1.3182	0.0	-0.0471	1.2791	4.355	13.3176
completely		0.67	0.9134	0.0	1.0058	6.1524	0.4954	18.6505
different		0.53	0.8029	0.0	6.8811	14.1863	-1.3485	18.3135
tool		0.2	0.6816	0.32	3.4909	3.9821	3.8335	9.941
using		0.43	1.1724	0.0	-1.4721	5.503	3.1956	13.7961
behaviors		0.7	1.0606	0.0	2.2088	9.7743	-0.4257	17.0728
