word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
one		0.25	1.2618	0.0	1.6852	2.2751	7.6513	10.9147
such		0.25	0.9467	0.0	1.8039	3.14	0.3145	19.4098
volunteer		0.61	1.027	0.0	2.0558	6.9021	3.2343	20.3015
and	,	0.14	0.7074	0.0	2.5455	2.9027	6.2919	3.5714
this		0.17	0.6438	0.0	3.1415	4.5319	-3.3536	18.8567
is		0.15	1.1361	0.0	2.5487	5.2614	-2.2156	18.9554
a		0.1	1.5148	0.0	1.5878	1.686	5.9862	4.0154
device		0.43	1.0861	0.47	0.1138	6.9083	2.2572	18.0769
that		0.13	0.4923	0.0	0.2894	3.896	-0.4011	13.9268
he		0.14	1.0604	0.0	-0.1858	3.5356	1.3171	17.9507
had		0.17	0.8589	0.0	-1.2591	6.3916	3.0695	12.9285
built		0.28	0.8483	0.0	-1.0311	3.4764	1.0732	21.3562
in		0.12	0.9089	0.0	-1.4874	1.7303	4.5255	2.6133
the		0.12	0.6059	0.0	-2.1245	0.8042	3.5396	9.9709
village		0.33	0.7135	0.0	-0.449	7.1081	2.914	11.7244
where		0.16	0.4847	0.0	-4.0858	1.2801	3.9489	9.1113
he		0.15	1.1361	0.0	-4.3722	3.0805	2.4802	6.5201
worked		0.32	0.8074	0.0	-6.5683	4.0937	-1.7779	19.027
and	.	0.11	0.5559	0.34	1.1083	3.7883	10.5324	4.8058
the		0.12	0.6059	0.0	2.7842	1.8716	9.7552	4.7206
idea		0.38	1.4391	0.0	3.067	7.6549	5.8882	17.6673
was		0.26	1.3133	0.0	-0.2975	4.1508	4.5328	16.5906
that		0.12	0.4544	0.0	-0.7249	4.1635	-2.1229	14.4763
you		0.09	0.4544	0.0	-0.5541	2.3499	4.7026	8.1265
could		0.13	0.3938	0.0	1.0657	5.5845	1.2819	15.3761
take		0.23	0.871	0.0	0.2807	4.0519	0.084	19.446
waste		0.37	1.121	0.0	1.9394	8.2045	-0.5379	24.9117
paper		0.43	1.3027	0.0	-0.814	8.4436	1.6632	24.9593
you	;	0.07	0.3529	0.46	0.4207	1.8826	7.659	10.3134
could		0.17	0.515	0.0	0.4652	4.289	-0.4834	15.7689
compress		0.43	0.8134	0.0	1.1439	6.6291	2.0798	20.6828
it		0.1	0.7574	0.0	1.686	3.2463	0.7934	10.9114
and	;	0.11	0.5559	0.0	-0.1104	0.449	6.9706	4.2712
make		0.62	2.3479	0.0	-1.1636	6.2436	3.0052	22.7504
briquettes		0.48	0.7271	0.0	-1.5974	4.2096	-1.2496	26.0616
that		0.11	0.4166	0.0	-2.4398	2.8358	-4.8317	18.5588
could		0.17	0.515	0.0	-2.6515	5.3413	-1.9835	20.8532
be		0.13	0.9846	0.0	-2.5281	2.8514	-0.1695	12.8517
used		0.25	0.9467	0.0	-4.6431	1.4063	-3.0058	20.8288
for		0.17	0.8589	0.0	-4.1081	1.5101	-5.4774	18.5649
fuel		0.31	1.174	0.0	-8.1024	8.8275	-2.2622	14.6756
but	.	0.18	0.9089	0.77	0.7775	6.1521	1.3317	19.0356
this		0.17	0.6438	0.0	4.1772	3.566	2.1656	16.1407
device		0.36	0.9089	0.0	2.8985	6.8252	1.9374	24.0171
was		0.14	0.7074	0.0	-0.2633	7.6507	0.3492	6.0754
very		0.24	0.9089	0.0	-3.5991	2.5788	2.5921	15.9979
slow		0.41	1.5527	0.0	-5.3751	4.4037	-0.5301	23.1064
so	.	0.5	3.787	0.54	0.1372	4.2438	4.8747	24.61
our		0.25	1.2618	0.0	-0.885	2.0797	5.1456	23.6626
engineering		0.54	0.7438	0.0	2.2162	8.044	6.7294	12.0585
students		0.48	0.9089	0.0	-0.6169	7.0662	-0.8812	20.9182
went		0.21	0.7953	0.0	-0.527	1.783	2.1803	19.6932
to		0.11	0.8331	0.0	-0.0741	2.3054	0.8667	15.4626
work		0.24	0.9089	0.0	-2.83	2.0747	2.182	21.0329
on		0.17	1.2876	0.0	-6.1559	3.3388	5.687	12.2904
it		0.08	0.6059	0.0	-5.4988	2.6976	5.2493	3.7645
and	,	0.14	0.7074	0.56	-0.0357	2.136	8.1227	4.6956
with		0.14	0.5302	0.0	2.6583	5.078	5.1241	14.6426
some		0.21	0.7953	0.0	3.1726	5.9278	4.8424	17.573
very		0.31	1.174	0.0	2.1155	8.5186	6.813	13.4677
simple		0.39	0.9846	0.0	2.6577	4.7611	0.4781	19.2659
changes		0.63	1.3633	0.0	-0.8746	8.565	1.9036	21.4236
they	,	0.06	0.2272	0.33	2.8095	0.3684	9.9717	2.6318
were		0.14	0.5302	0.0	1.3984	2.2142	7.6126	9.3486
able		0.29	1.0982	0.0	0.8565	2.9641	3.7154	12.9821
to		0.12	0.9089	0.0	-0.6071	2.9823	2.8052	10.5269
triple		0.46	1.1618	0.0	3.8701	10.0951	0.1445	21.5002
the		0.14	0.7074	0.0	2.5342	2.9355	1.6441	14.7731
throughput		0.49	0.7423	0.0	-0.0289	13.9983	-0.5293	21.33
of		0.11	0.8331	0.0	-4.4278	1.039	0.0211	13.9829
this		0.19	0.7195	0.0	-4.5477	1.8273	-4.4673	14.2372
device		0.51	1.2876	0.0	-2.2448	4.0883	-2.6357	29.8715
so	.	0.15	1.1361	0.54	2.5327	1.2314	1.4702	19.6586
you		0.1	0.5044	0.0	2.9834	2.6689	8.7165	11.0354
could		0.14	0.4241	0.0	2.5114	4.5961	1.5209	13.1781
imagine		0.4	0.8649	0.0	2.573	4.6949	7.9202	15.7958
they		0.09	0.3408	0.0	-0.5978	3.7215	7.016	4.7504
were		0.12	0.4544	0.0	-2.3039	1.6857	6.0514	8.3337
very		0.26	0.9846	0.0	-2.691	0.9492	5.2131	17.8899
excited		0.47	1.0164	0.0	-1.313	4.4755	0.0468	23.4476
about		0.29	0.8786	0.0	-5.6053	4.6936	2.7368	19.5727
it		0.06	0.4544	0.0	0.0	0.0	4.3112	0.5047
and	.	0.12	0.6059	0.48	2.3188	5.4063	10.4899	3.6903
they		0.56	2.1207	0.0	2.0451	5.6878	3.255	23.1809
took		0.28	1.0604	0.0	6.6657	5.3535	-2.9374	20.0777
the		0.38	1.9192	0.0	1.5292	10.1395	1.1776	25.0222
briquettes		0.43	0.6514	0.0	2.3295	4.292	-1.7279	27.0903
back		0.2	0.7574	0.0	0.976	1.1068	-0.5381	26.2555
to		0.11	0.8331	0.0	0.6159	3.7116	-1.6771	16.9714
m		0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	0.0	0.0	0.0	0.0
t		0.0	1.0	0.0	-0.1389	7.222	4.7864	18.2657
so		0.14	1.0604	0.0	0.5095	5.863	1.1798	12.5649
that		0.12	0.4544	0.0	-2.6938	2.506	0.5388	14.1391
they		0.13	0.4923	0.0	-2.4546	1.3474	3.0943	17.4623
could		0.14	0.4241	0.0	-2.4387	1.5388	-5.247	15.7306
test		0.35	1.3254	0.0	1.16	7.0333	-2.8714	25.4017
them		0.2	0.7574	0.0	-3.0777	4.4658	2.9236	18.6568
and	.	0.21	1.0604	0.73	-0.9322	1.5352	0.983	34.2466
one		0.16	0.8074	0.0	0.8123	3.4806	9.421	5.7619
of		0.08	0.6059	0.0	1.2371	4.4434	6.1091	13.608
the		0.13	0.6559	0.0	1.5312	2.3045	3.5278	14.9984
things		0.28	0.7074	0.0	2.1055	2.4226	2.5105	22.4107
that		0.13	0.4923	0.0	1.0346	3.0439	-4.5519	17.8352
they		0.17	0.6438	0.0	-0.162	2.1616	4.0509	21.0342
found		0.42	1.2724	0.0	2.4239	6.4428	3.0027	23.3039
was		0.74	3.737	0.0	-2.1211	7.0221	-5.665	33.7434
they		0.08	0.303	0.63	1.1646	2.3811	7.6922	9.0203
didn't		0.28	0.8483	0.0	2.1497	6.185	3.5308	17.041
burn		0.37	1.4012	0.0	-1.9054	11.3288	2.6306	16.4547
so	.	0.1	0.7574	0.72	1.2219	2.5996	9.4766	5.3682
it		0.32	2.4237	0.0	0.6008	7.194	2.2615	19.6305
was		0.26	1.3133	0.0	2.4674	3.2618	3.0098	20.865
a		0.08	1.2118	0.0	2.2139	2.0539	7.0452	15.6446
little		0.26	0.6559	0.0	0.2764	3.1534	5.3166	9.7563
discouraging		0.71	0.8968	0.0	-7.6206	14.9044	2.9437	23.2511
to		0.13	0.9846	0.0	-12.7971	4.0805	-1.2302	15.5018
the		0.14	0.7074	0.0	-13.6385	1.7067	0.2765	12.9933
students		0.54	1.0225	0.0	-13.3197	2.1776	-3.5173	18.8362
and	.	0.14	0.7074	1.78	3.4877	1.8413	10.0075	4.472
in		0.13	0.9846	0.0	3.8053	3.069	8.982	9.4242
fact		0.3	1.1361	0.0	6.0428	5.7757	1.9041	20.7301
if		0.1	0.7574	0.0	5.7954	2.9794	1.2267	19.3762
you		0.12	0.6059	0.0	7.0423	4.5907	6.6926	16.6054
look		0.28	1.0604	0.0	8.079	5.6441	-0.4025	22.5803
closely		0.63	1.3633	0.0	6.3471	6.6308	1.2137	23.1449
right	,	0.22	0.6665	0.72	2.4142	4.5279	5.2704	14.6531
here		0.34	1.2876	0.0	5.1833	6.0704	2.6277	18.1945
you	,	0.15	0.7574	0.0	3.7594	4.1861	5.6236	8.7009
can		0.17	0.8589	0.0	2.4901	3.8821	1.0053	15.6364
see		0.18	0.9089	0.0	3.3996	4.6652	-1.6435	19.7607
it		0.13	0.9846	0.0	1.8737	4.677	2.4344	13.9949
says		0.22	0.8331	0.0	2.3349	4.5811	0.442	16.8296
u	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
s		0.0	1.0	0.0	1.2697	3.7695	4.3786	18.8075
peace	.	0.32	0.9695	0.0	1.0804	1.0418	-2.8506	21.1986
corps		0.35	1.0604	0.0	-4.5089	15.0211	-1.0303	18.4456
as	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
it		0.0	1.0	0.0	0.0	0.0	0.0	0.0
turns		0.0	1.0	0.0	4.1058	3.5477	1.8848	22.3237
out		0.21	1.0604	0.0	3.7757	2.601	6.7344	14.2894
there	,	0.14	0.4241	0.0	3.2358	1.9102	5.5733	14.6106
actually		0.37	0.6998	0.0	5.8169	7.1272	3.2823	19.0003
wasn't		0.39	1.1815	0.0	-0.5212	5.619	3.516	17.8439
any		0.27	1.3633	0.0	-3.2475	3.5029	3.2594	11.7546
waste		0.37	1.121	0.0	-3.1158	4.9577	-1.1403	22.3297
paper		0.31	0.9392	0.0	-0.0237	2.5327	0.5391	23.4435
in		0.12	0.9089	0.0	-1.2826	2.1447	5.9963	6.0306
this		0.26	0.9846	0.0	-2.5446	3.4717	-1.7584	20.3575
village		0.37	0.8013	0.0	0.3324	7.2449	4.9655	16.5136
and	.	0.37	1.8677	0.43	-11.4891	1.3859	5.1113	18.4369
while		0.25	0.7574	0.0	-9.0895	4.4928	7.3161	14.9269
it		0.08	0.6059	0.0	-9.4419	3.3784	3.8964	8.237
was		0.16	0.8074	0.0	-8.8255	3.7464	1.3681	19.7903
a		0.09	1.3633	0.0	-10.4605	5.6586	6.515	7.3314
good		0.31	1.174	0.0	-10.0711	9.123	3.3234	18.479
use		0.44	2.2222	0.0	-6.8193	11.0279	0.7021	27.9829
of		0.46	3.484	0.0	-3.3297	6.7915	-6.2283	27.2226
government		0.5	0.7574	0.0	-0.0389	7.0536	3.5557	28.9491
paperwork		0.59	0.9937	0.0	2.3128	7.9687	4.3464	20.8732
for		0.14	0.7074	0.0	0.3241	3.469	-0.8645	12.6695
this		0.35	1.3254	0.0	-1.0031	3.0317	-0.8785	21.1571
volunteer		0.49	0.824	0.0	-0.0965	7.0386	3.388	22.798
to		0.08	0.6059	0.0	-1.2969	2.3323	2.169	4.9202
bring		0.19	0.5756	0.0	0.271	6.695	5.4855	14.9599
it		0.13	0.9846	0.0	-1.5199	5.805	4.4652	11.1347
back		0.27	1.0225	0.0	-8.6476	5.3476	3.1181	18.2521
with		0.13	0.4923	0.0	-8.7298	3.9496	1.0982	10.6549
him		0.13	0.6559	0.0	-9.0809	4.2699	5.2833	15.0398
to		0.11	0.8331	0.0	-11.0335	5.8506	1.0245	12.4113
his		0.18	0.9089	0.0	-11.1606	4.3093	3.8634	7.5145
village		0.33	0.7135	0.0	-8.2403	6.8181	5.0875	15.8601
it		0.0	1.0	0.0	0.0	0.0	0.0	0.0
was		0.0	1.0	0.0	0.0	0.0	0.0	0.0
eight		0.0	1.0	0.0	4.6408	3.9902	6.0058	14.6051
hundred		0.35	0.7574	0.0	3.7475	10.1243	3.828	24.1942
kilometers		0.6	0.9089	0.0	-0.3101	6.2746	3.8437	25.0335
away		0.52	1.9692	0.0	-2.8205	6.9408	5.8917	18.5025
and	.	0.73	3.6855	0.38	10.3875	4.1365	0.7035	27.4137
so		0.23	1.742	0.0	7.101	2.3645	-3.6428	30.9197
we		0.17	1.2876	0.0	6.0195	4.0963	6.1971	13.6897
thought		0.3	0.6498	0.0	5.3752	8.8354	-2.7064	24.2339
perhaps		0.43	0.9301	0.0	-5.7326	5.7798	0.5793	22.086
there		0.11	0.3333	0.0	-6.6166	4.3818	2.7251	17.7247
might		0.2	0.6059	0.0	-7.7448	1.1077	4.8668	22.0985
be		0.07	0.5302	0.0	-7.6944	1.0017	0.7653	17.328
a		0.09	1.3633	0.0	-10.4208	4.7257	5.0377	8.519
better		0.28	0.7074	0.0	-9.5209	5.7674	4.0887	20.9635
way		0.24	1.2118	0.0	-9.9961	2.6505	6.5356	9.0622
to		0.12	0.9089	0.0	-2.2308	0.3719	-0.4781	14.6466
come		0.22	0.8331	0.0	-0.3766	3.9131	0.9302	22.6216
up		0.13	0.9846	0.0	-0.0896	1.1234	2.5973	20.7145
with		0.15	0.568	0.0	0.1356	1.5003	-2.6405	14.9837
an		0.09	0.6817	0.0	-1.1491	1.3655	4.2884	9.297
alternative		0.64	0.8816	0.0	-1.0212	6.6782	2.3024	24.3866
cooking		0.42	0.9089	0.0	1.4173	10.109	-1.1065	22.6207
fuel		0.34	1.2876	0.0	-4.561	6.1466	-0.3488	20.0789
what	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
we		0.0	1.0	0.0	3.8318	3.1553	6.3254	15.641
wanted		0.34	0.8589	0.0	4.7432	6.1213	5.6402	21.2252
to		0.11	0.8331	0.0	2.8589	2.9045	0.684	15.6616
do		0.19	1.4391	0.0	4.2305	7.1934	5.2705	15.5275
is		0.14	1.0604	0.0	2.8775	5.0582	4.1333	13.0991
we		0.14	1.0604	0.0	2.7273	1.8446	6.7333	15.4844
wanted		0.31	0.7832	0.0	2.3856	3.6267	5.7384	19.2564
to		0.11	0.8331	0.0	3.2763	2.1057	2.8166	14.8287
make		0.26	0.9846	0.0	2.0668	1.5223	4.5566	17.5955
a		0.07	1.0604	0.0	1.8294	1.7783	4.0023	12.6052
fuel		0.3	1.1361	0.0	3.6815	3.5973	1.526	19.4422
that		0.17	0.6438	0.0	-0.3557	3.6012	0.3839	16.0492
used		0.19	0.7195	0.0	2.3709	3.6848	3.8511	20.6164
something		0.32	0.5393	0.0	3.0279	5.1899	4.5519	20.0346
that		0.11	0.4166	0.0	2.1664	1.9358	6.3744	10.2823
was		0.17	0.8589	0.0	0.0382	3.9734	1.5533	8.8928
readily		0.37	0.8013	0.0	1.473	4.1475	6.4722	12.0795
available		0.56	0.9422	0.0	-0.1561	6.7637	5.9357	13.5929
on		0.17	1.2876	0.0	-1.7144	1.1979	8.0677	8.3245
the		0.1	0.5044	0.0	-2.3859	0.5133	3.6585	8.7406
local		0.36	1.0907	0.0	-2.6019	2.3088	2.1306	20.1643
level		0.34	1.0301	0.0	-3.8059	4.5442	4.2435	19.7346
you	.	0.1	0.5044	0.57	2.2686	1.9373	8.361	9.6511
see		0.2	1.0104	0.0	4.6981	5.4469	0.8662	19.0782
these		0.22	0.6665	0.0	5.8251	5.7681	1.4761	20.26
all		0.21	1.0604	0.0	3.0388	4.4521	8.8998	9.2753
over		0.23	0.871	0.0	1.8048	2.6944	5.6485	13.2045
haiti		0.35	1.0604	0.0	0.8188	2.7996	5.4746	10.8453
as		0.17	1.2876	0.0	-1.0989	1.4728	0.2583	15.4918
well		0.3	1.1361	0.0	-1.568	4.8005	5.5394	20.63
they're	.	0.19	0.4802	0.0	-2.2594	1.5543	4.2248	12.2093
small		0.31	0.9392	0.0	0.2215	3.0755	3.2705	21.044
scale		0.28	0.8483	0.0	0.1894	2.5781	0.5459	21.5673
sugar		0.38	1.1512	0.0	1.4452	5.4497	3.7863	11.5799
mills		0.31	0.9392	0.0	-5.1747	5.2306	3.2906	17.8641
and	.	0.12	0.6059	0.33	-0.3575	2.9256	9.155	5.5426
the		0.1	0.5044	0.0	-0.4843	0.8635	8.0742	6.7265
waste		0.34	1.0301	0.0	2.9559	6.3584	3.0955	23.3539
product		0.4	0.8649	0.0	1.4879	2.7815	0.7285	24.2706
from		0.17	0.6438	0.0	0.3421	3.0055	2.9251	20.0598
them		0.26	0.9846	0.0	-2.166	2.7982	8.3782	7.3957
after		0.26	0.7877	0.0	-1.7431	3.8538	0.5699	21.1368
you		0.15	0.7574	0.0	-0.8138	1.143	6.019	4.817
extract		0.48	1.0392	0.0	0.4908	3.4909	-1.7154	29.9175
the		0.11	0.5559	0.0	-0.9942	5.6451	-0.7157	16.932
juice		0.34	1.0301	0.0	2.031	8.8688	1.3004	18.0416
from		0.17	0.6438	0.0	1.9145	3.5232	0.7355	19.3677
the		0.1	0.5044	0.0	-0.1216	2.5745	4.7372	7.0466
sugarcane		0.6	1.0104	0.0	0.8619	7.739	2.6575	17.8458
is		0.15	1.1361	0.33	-0.2928	3.1998	2.7848	14.2023
called		0.32	0.8074	0.0	-0.1244	5.7525	1.3374	26.4188
bagasse		0.39	0.8437	0.0	-3.0146	5.1377	5.0404	20.555
it	.	0.08	0.6059	0.73	0.8181	3.204	4.6862	3.1246
has		0.23	1.1618	0.0	3.7482	3.1199	4.4265	18.2491
no		0.24	1.8178	0.0	3.8847	3.1551	8.8538	6.4157
other		0.27	0.818	0.0	2.8066	5.001	5.6483	13.1776
use		0.3	1.5148	0.0	0.7565	4.8294	4.3684	14.3896
it	.	0.1	0.7574	0.0	-1.3932	4.1671	-0.0212	12.8053
has		0.21	1.0604	0.0	-1.3887	2.8085	2.6405	19.938
no		0.19	1.4391	0.0	-0.7013	1.664	8.338	9.2899
nutritional		0.61	0.8407	0.0	1.4391	5.8007	4.8467	17.5167
value		0.39	1.1815	0.0	0.6019	5.9798	6.7031	13.2918
so	,	0.17	1.2876	0.0	0.012	2.8113	-0.4543	17.0956
they		0.13	0.4923	0.0	-1.4352	2.7718	3.4147	10.6338
don't		0.26	0.9846	0.0	-1.7338	3.7723	2.703	18.9981
feed		0.2	0.7574	0.0	0.338	4.1258	0.0973	18.4
it		0.1	0.7574	0.0	1.3348	0.4296	0.545	18.7668
to		0.09	0.6817	0.0	-0.0215	3.3034	-5.3893	12.6668
the		0.14	0.7074	0.0	-0.4609	3.0122	3.6396	10.8418
animals		0.5	1.0816	0.0	-1.752	3.5668	6.2491	21.3826
it	.	0.12	0.9089	0.33	0.9944	5.558	5.5055	15.2503
just		0.26	0.9846	0.0	3.0644	5.1246	1.01	17.6924
sits		0.41	1.5527	0.0	2.5538	5.5154	-6.5516	29.1127
in		0.14	1.0604	0.0	0.5386	0.9465	1.4467	32.8783
a		0.09	1.3633	0.0	0.5359	1.4259	3.4662	16.6614
pile		0.37	1.4012	0.0	1.0545	1.4858	5.4425	21.2996
near		0.21	0.7953	0.0	0.4833	3.022	7.6032	10.3691
the		0.1	0.5044	0.0	-0.0716	2.537	2.4621	6.8271
sugar		0.3	0.9089	0.0	0.7659	2.6855	3.1252	11.7133
mill		0.3	1.1361	0.0	-2.1525	1.9424	5.6766	14.6912
until		0.28	0.8483	0.0	-1.2399	2.876	3.0647	13.7782
eventually		0.52	0.7877	0.0	-2.274	3.8063	2.7238	18.6932
they		0.13	0.4923	0.0	-4.363	2.0419	1.5159	10.7959
burn		0.28	1.0604	0.0	-4.1206	2.6302	0.9395	19.3303
it		0.12	0.9089	0.0	-4.3546	2.3963	0.8721	17.4442
what	.	0.17	0.6438	1.45	2.6586	1.7956	6.5782	14.4099
we		0.16	1.2118	0.0	5.5493	4.2315	9.4253	10.4666
wanted		0.34	0.8589	0.0	5.6918	8.4456	5.0403	20.0982
to		0.13	0.9846	0.0	1.179	3.0768	2.4292	17.1709
do		0.17	1.2876	0.0	-0.1454	5.1047	6.2107	10.8526
was		0.15	0.7574	0.0	0.8105	1.6821	3.3811	12.9035
we		0.15	1.1361	0.0	0.5356	1.2905	5.0286	13.8635
wanted		0.32	0.8074	0.0	1.9645	3.4034	6.0834	17.814
to		0.12	0.9089	0.0	0.8907	5.8096	1.7827	14.0064
find		0.34	1.2876	0.0	1.724	5.5555	3.8768	21.7928
a		0.06	0.9089	0.0	2.4671	1.6097	4.8685	4.94
way		0.18	0.9089	0.0	-0.2213	2.6275	6.2946	9.5154
to		0.13	0.9846	0.0	-13.7695	1.7041	4.0494	17.3666
harness		0.38	0.8225	0.0	-10.852	2.7226	3.3889	17.6255
this		0.46	1.742	0.0	-11.1862	8.2712	-3.0388	22.2437
waste		0.46	1.3936	0.0	-0.4167	9.4392	-1.023	22.2241
resource		0.5	0.9467	0.0	0.4685	5.8091	1.9238	19.8207
and		0.16	0.8074	0.0	-0.7104	2.1003	3.2417	15.5621
turn		0.17	0.6438	0.0	4.7122	6.1074	3.3649	13.1594
it		0.12	0.9089	0.0	5.8545	3.4742	3.4245	13.417
into		0.23	0.871	0.0	4.9715	1.7251	3.6087	13.6041
a		0.09	1.3633	0.0	0.713	4.0937	2.6068	12.9592
fuel		0.31	1.174	0.0	1.6532	4.5924	-0.3798	20.7337
that		0.13	0.4923	0.0	-2.4637	8.1847	3.4868	13.421
would		0.14	0.4241	0.0	-3.2559	5.6817	2.1789	13.2133
be		0.11	0.8331	0.0	-0.9573	3.8441	2.4997	16.1466
something		0.38	0.6392	0.0	1.6513	7.0947	2.3507	23.6295
that		0.18	0.6817	0.0	-0.4101	2.7423	3.5665	17.0004
people		0.36	0.9089	0.0	1.1771	4.343	-0.4904	22.6014
could		0.23	0.6968	0.0	0.3211	2.3143	-1.6662	27.2439
easily		0.47	1.1861	0.0	-0.1833	6.2947	1.2534	22.7891
cook		0.27	1.0225	0.0	-0.2008	2.4729	-3.7179	23.89
with		0.18	0.6817	0.0	-4.7517	6.252	2.5844	19.9518
something	,	0.32	0.5393	0.61	1.5417	3.7765	2.5108	21.0465
like		0.18	0.6817	0.0	-0.8283	2.4901	2.8873	20.1257
charcoal		0.52	0.9846	0.0	-3.5671	9.3499	-0.5268	22.3492
so	.	0.18	1.3633	1.19	4.2388	1.3089	5.831	22.6258
over		0.22	0.8331	0.0	4.8037	3.7727	5.953	15.9411
the		0.11	0.5559	0.0	3.6013	4.1005	4.9345	7.3837
next		0.33	1.2497	0.0	4.6983	3.9441	0.383	26.2177
couple		0.27	0.6817	0.0	5.3686	4.0828	0.9069	22.1798
of		0.16	1.2118	0.0	1.0528	4.7826	2.3458	12.6159
years		0.28	0.8483	0.0	1.8009	3.8687	5.9733	12.5026
students	,	1.18	2.2343	0.0	0.3416	6.4285	-0.9066	35.3199
and		0.2	1.0104	0.0	-0.5334	2.5134	3.5394	18.3229
i		0.1	1.5148	0.0	0.4793	0.7229	9.7692	6.3752
worked		0.47	1.1861	0.0	2.687	3.1601	-4.853	30.3184
to		0.16	1.2118	0.0	2.9892	1.162	-7.4715	31.7156
develop		0.42	0.9089	0.0	-1.0522	4.4512	3.4061	25.8329
a		0.09	1.3633	0.0	-0.9728	1.7387	-1.0987	16.1274
process		0.68	1.4709	0.0	-1.7266	7.3892	-3.4474	26.0574
so	.	0.13	0.9846	0.49	5.1567	2.0117	7.5287	17.5303
you		0.1	0.5044	0.0	3.9083	1.281	8.7545	6.6192
start		0.37	1.121	0.0	3.3569	3.9474	0.6398	24.6146
with		0.28	1.0604	0.0	2.5306	2.6082	0.4686	18.4542
the		0.2	1.0104	0.0	0.7126	3.4584	6.7975	22.2682
bagasse		0.67	1.4497	0.0	-1.4271	3.4258	0.2855	24.6606
and	,	0.1	0.5044	0.36	2.5985	1.1732	8.291	6.6785
then		0.14	0.5302	0.0	4.4338	1.6762	9.6054	3.8614
you		0.1	0.5044	0.0	4.1409	3.0624	7.9001	8.5604
take		0.2	0.7574	0.0	3.3742	3.9542	2.7296	18.6458
a		0.05	0.7574	0.0	5.1528	1.2241	8.3127	2.2831
very		0.32	1.2118	0.0	3.4158	7.8629	6.2389	14.8721
simple		0.36	0.9089	0.0	4.0665	6.3134	0.9426	16.2592
kiln		0.38	1.4391	0.0	3.189	4.5454	0.9509	21.0943
that		0.13	0.4923	0.0	-1.3895	3.4734	1.5491	15.9533
you		0.1	0.5044	0.0	-0.2536	3.2971	4.2626	13.3016
can		0.15	0.7574	0.0	0.4199	1.979	1.7004	19.1903
make		0.21	0.7953	0.0	0.0851	1.9222	4.8597	18.6244
out		0.16	0.8074	0.0	0.7615	2.48	6.999	14.1892
of		0.09	0.6817	0.0	-0.7013	3.14	0.4954	9.2034
a		0.07	1.0604	0.0	-1.1274	0.8071	4.0902	7.1527
waste		0.34	1.0301	0.0	-0.6062	3.2661	0.6008	20.3295
fifty		0.31	0.9392	0.0	0.2175	5.9101	-4.2515	21.655
five		0.27	1.0225	0.0	-0.8849	2.8563	0.0277	25.9974
gallon		0.4	1.0104	0.0	-2.7577	4.2298	6.4991	15.7932
oil		0.27	1.3633	0.0	-4.1267	1.7434	7.3654	14.3998
drum		0.29	1.0982	0.0	-4.9735	3.7885	0.4315	16.8755
after	.	0.26	0.7877	0.5	2.047	3.3931	0.9147	16.5338
some		0.25	0.9467	0.0	2.4492	3.402	2.8067	18.4391
time		0.48	1.8178	0.0	2.799	3.9453	5.4996	20.5193
after	,	0.37	1.121	0.0	-0.0834	5.3838	1.6531	21.3167
setting		0.36	0.7786	0.0	0.8209	4.9742	2.7648	17.7603
it		0.1	0.7574	0.0	-0.6753	1.1453	5.0615	10.3866
on		0.16	1.2118	0.0	-0.8574	0.8755	7.5603	9.4257
fire		0.32	1.2118	0.0	1.519	4.5789	3.6787	24.0425
you	,	0.15	0.7574	0.0	-0.3429	3.0701	5.5162	7.7845
seal		0.33	1.2497	0.0	0.8356	4.9961	0.0891	18.7914
it		0.16	1.2118	0.0	-6.3331	7.8682	2.9727	21.2807
to		0.13	0.9846	0.0	-1.6011	2.6758	0.6773	13.0648
restrict		0.46	0.871	0.0	-0.6427	4.148	-2.5432	28.6407
the		0.12	0.6059	0.0	-1.1183	3.8258	1.6945	20.5556
oxygen		0.58	1.4648	0.0	-1.4034	6.3464	1.3173	22.5428
that		0.14	0.5302	0.0	-2.5017	1.3088	-1.5793	18.8795
goes		0.25	0.9467	0.0	-2.352	1.7137	0.3974	23.0752
into		0.33	1.2497	0.0	1.5963	7.2041	2.9373	17.6432
the		0.47	2.3737	0.0	-4.175	3.6851	3.9179	23.0156
kiln		0.41	1.5527	0.0	-2.027	8.5684	0.5261	24.7896
and	,	0.14	0.7074	0.48	1.4272	3.3884	9.9827	6.7606
then		0.16	0.6059	0.0	2.155	2.2514	10.4799	6.7549
you		0.13	0.6559	0.0	2.6593	0.6406	9.1827	6.1938
end		0.2	1.0104	0.0	1.3403	2.1348	8.3601	11.6988
up		0.16	1.2118	0.0	-0.3944	1.4034	2.3522	15.763
with		0.16	0.6059	0.0	0.1181	3.0169	-1.1066	19.9057
this		0.27	1.0225	0.0	-0.3042	2.3954	-2.8129	16.0766
carbonized		0.53	0.8028	0.33	-0.7568	3.1549	3.764	25.6557
material		0.54	1.0225	0.0	-1.8598	4.3158	3.4403	24.9701
here		0.32	1.2118	0.0	-2.777	8.7506	1.9256	18.029
