word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
to		0.56	4.0282	0.0	-2.9798	4.0711	3.1426	10.6444
renovate		0.52	0.9351	0.0	-1.2681	6.5703	3.7425	7.9469
it		0.12	0.8632	0.0	-1.7791	2.0879	3.259	5.6538
and	,	0.22	1.0545	0.0	-4.5254	5.9605	-3.8018	15.6597
everyone		0.51	0.9179	0.0	-7.9581	10.3831	3.5487	19.9621
wanted		0.27	0.6474	0.0	-14.7266	2.5055	2.8106	4.844
to		0.06	0.4316	0.0	-16.1107	0.0338	1.8556	3.2422
help		0.38	1.3667	0.0	-14.8059	2.4987	-2.0888	15.4713
it	.	0.12	0.8632	0.0	0.6092	1.6517	3.2112	10.5962
was		0.11	0.528	0.0	1.5932	1.0816	3.1838	8.9441
just		0.21	0.7553	0.0	4.0946	2.7776	0.294	16.8155
extraordinary		0.65	0.7193	0.0	0.128	9.0308	2.3176	15.509
tom	.	0.19	0.9107	0.35	0.4649	4.0891	4.224	4.094
otterness		0.44	0.7035	0.0	-1.5402	1.3716	3.4091	10.674
contributed		0.64	0.8373	0.0	-1.9436	4.4948	1.0504	15.2448
maira	,	0.3	0.8632	0.0	-2.81	1.2547	4.2084	14.3887
kalman		0.4	0.9596	0.0	-1.8744	3.9332	2.1016	15.065
contributed		0.71	0.9279	0.53	-1.8401	4.3867	1.9245	14.6711
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
it		0.0	1.0	0.0	0.3995	3.8328	3.6301	10.002
became		0.35	0.8387	0.0	3.045	6.1661	1.8035	15.667
this		0.13	0.4676	0.0	1.806	3.8064	3.5099	9.8106
cathartic		0.63	1.0071	0.0	1.8741	5.0371	-0.0133	17.3138
experience		0.65	0.9351	0.0	-0.9377	6.7023	0.3263	19.498
for		0.3	1.4386	0.0	-4.4299	2.1811	-0.2749	16.9208
us		0.19	1.3667	0.0	-5.6862	1.3267	-0.1307	8.4477
and	.	0.38	1.8228	0.69	3.6657	0.7357	1.5316	10.2251
that		0.59	2.122	0.0	1.5914	4.2611	7.3943	8.3553
was		0.17	0.8157	0.0	-1.6964	4.5627	2.8411	5.3797
done		0.29	1.043	0.0	-0.837	8.7337	5.6778	10.6842
effectively	,	0.5	0.6546	0.0	-2.8261	3.9067	0.3829	16.8863
by	,	0.09	0.6474	1.22	-2.5934	1.2342	7.1412	0.3906
october		0.47	0.9653	0.0	-2.5704	3.4269	2.1088	14.7943
eight		0.29	0.8344	0.0	0.4599	4.2133	-0.2039	14.707
or		0.11	0.7913	0.0	2.5079	1.1873	-3.9231	9.885
something		0.3	0.4791	0.0	0.0	0.0	-10.8244	8.5922
yeah	?	0.27	0.9711	0.0	-1.1472	4.9873	4.8827	5.7116
obviously	.	0.39	0.6229	2.53	3.6546	4.5996	0.4954	26.7114
what	,	0.14	0.5035	0.0	1.8037	0.8964	2.9026	13.5687
you		0.12	0.5755	0.0	0.9856	2.7661	2.6644	12.9479
faced		0.35	1.0071	0.0	0.677	2.5203	1.3598	16.7371
in		0.11	0.7913	0.0	0.7423	6.4688	4.0452	6.1289
trying		0.32	0.7668	0.0	0.3675	4.995	3.4594	10.5422
to		0.06	0.4316	0.0	-2.3389	1.7086	2.7645	1.7926
do		0.14	1.0071	0.0	-1.4678	3.3963	3.3926	9.3997
something		0.36	0.5755	0.0	-0.236	5.6858	-0.21	15.1524
as		0.16	1.1509	0.0	-3.0878	1.775	0.2325	10.0556
substantial		0.67	0.8761	0.0	-1.8422	5.3586	0.0702	16.7667
as		0.15	1.079	0.44	-4.5757	3.4621	2.4433	6.8951
this		0.16	0.5755	0.0	0.9796	8.5241	1.8765	15.095
project		0.5	1.0272	0.0	-4.6573	13.6456	-0.4151	18.5502
and		0.09	0.4316	0.0	-3.0054	3.4229	4.2353	11.0064
this		0.1	0.3597	0.0	-0.689	2.1249	2.791	9.8025
is		0.12	0.8632	0.0	-0.5253	5.1918	4.1087	7.656
only		0.21	0.7553	0.0	-1.3912	3.184	5.9139	2.2767
one		0.23	1.1034	0.0	-1.832	2.9341	7.2255	5.7485
of		0.18	1.2948	0.0	-3.0345	2.7085	-0.8385	11.8613
four		0.41	1.4746	0.0	-1.6243	7.4718	2.3465	18.4532
that		0.18	0.6474	0.0	-4.2072	1.5522	0.7005	7.6175
you've		0.11	0.3165	0.0	-4.257	1.3507	0.6461	7.1336
designed		0.62	1.115	0.4	-2.2595	4.8807	0.9499	21.11
to		0.2	1.4386	0.0	-3.4916	1.6135	-5.2462	21.9176
surround		0.34	0.6114	0.0	-3.1574	3.7705	1.833	12.4012
the		0.07	0.3352	0.0	-5.3927	1.513	1.889	5.7855
site		0.3	1.079	0.0	-5.0248	5.7852	1.7036	16.1342
you		0.29	1.3912	0.84	-0.4552	3.924	3.7324	14.059
must		0.33	1.1869	1.16	0.7915	2.3351	1.2383	16.1548
have		0.15	0.5395	0.0	-2.2207	4.6884	2.5956	7.6135
run		0.24	1.1509	0.0	-1.6037	2.4378	6.6436	4.6597
up		0.27	1.9422	0.0	-0.968	0.3578	-1.797	17.765
against		0.49	1.0071	0.51	-1.7962	4.9827	1.5252	19.3302
the		0.0	1.0	0.0	0.0	0.0	0.0	0.0
incredibly		0.0	1.0	0.0	-0.5262	10.6471	1.9604	23.8892
byzantine		0.96	1.535	0.0	-1.7872	8.8943	2.6576	17.3064
entrenched	,	0.12	0.1726	1.49	0.6179	1.156	8.4764	2.9781
bureaucracy		1.44	1.8832	1.19	-3.0892	7.6807	2.9081	15.947
and		0.26	1.2473	0.0	-4.151	3.472	1.1268	9.7225
powers		0.4	0.9596	0.35	-1.4908	4.1756	3.4936	16.678
that		0.23	0.8272	0.0	-3.8009	4.8378	1.474	12.7214
be		0.23	1.6544	0.0	-1.5171	5.7214	5.1977	8.3654
in		0.1	0.7193	0.0	-2.8996	3.0814	3.7607	1.1162
new		0.09	0.4316	0.0	-4.1818	2.5875	3.4703	1.7177
york		0.25	0.8992	0.0	-2.3814	1.5218	0.776	14.0974
real		0.13	0.4676	0.0	-1.477	2.0239	4.1653	4.1208
estate		0.28	0.6718	0.0	-0.8449	3.5082	0.1288	15.7343
and		0.09	0.4316	0.0	-3.6534	1.1321	1.182	5.2694
new		0.06	0.2877	0.0	-3.3745	0.8334	3.8027	1.0603
york		0.49	1.7623	0.0	-3.1665	3.6922	0.6328	15.2978
politics		0.0	1.0	0.0	0.0	0.0	0.0	0.0
well	.	0.0	1.0	0.0	5.6501	1.8786	3.4292	10.3638
it's	,	0.16	0.7668	0.0	4.0885	1.7702	-1.5004	18.2855
a		0.06	0.8632	0.0	3.3582	2.3393	4.0943	8.7701
funny		0.29	0.8344	0.0	4.8799	5.4698	1.2697	18.3558
thing		0.27	0.7769	0.0	2.1574	6.13	1.9898	15.8635
we	.	0.56	4.0282	0.0	-0.0305	3.4239	0.4486	16.1712
finished		0.34	0.6114	0.0	3.787	6.1283	0.1539	17.8968
p		0.0	1.0	0.0	0.0	0.0	0.0	0.0
s		0.0	1.0	0.0	3.1474	4.126	1.0842	15.1806
two		0.23	1.1034	0.0	1.2173	3.9319	1.1	16.8706
hundred		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
thirty		0.0	1.0	0.0	-0.8378	3.1046	1.6222	16.3929
four		0.49	1.7623	0.0	-1.6417	3.1299	1.7526	18.7183
and	,	0.22	1.0545	0.0	-2.4697	2.221	3.2149	8.1345
had		0.29	1.3912	0.86	-7.2987	4.7055	3.4086	12.0308
dinner		0.21	0.5035	0.0	-10.0261	2.7658	4.0251	11.3953
with		0.14	0.5035	0.0	-13.0363	1.941	3.3434	9.8558
a		0.19	2.7334	0.0	-13.1211	1.1709	-5.6403	14.655
small		0.38	1.0934	0.0	-9.9861	3.8438	0.9401	20.0896
group		0.28	0.8056	0.0	-12.6551	2.0522	1.8189	14.5971
i	.	0.09	1.2948	0.0	2.3911	1.2701	0.0	0.0
was		0.17	0.8157	0.0	4.2771	1.8933	2.1731	10.3858
actually		0.4	0.7193	0.0	1.0984	5.5352	3.5279	16.1661
asked		0.23	0.6618	0.0	-0.208	0.4563	0.7181	17.3276
to		0.07	0.5035	0.0	-1.3215	2.2639	-0.3173	11.2634
be		0.27	1.9422	0.0	-1.8278	3.9582	3.4056	10.2219
a		0.09	1.2948	0.0	-2.7463	1.1095	2.5803	7.1757
committee		0.4	0.6388	0.0	-0.1974	5.9285	1.2696	14.6503
chair		0.43	1.2372	0.0	-2.1088	3.6753	2.9954	14.4998
on		0.19	1.3667	0.0	-3.0257	0.6941	2.9053	3.0181
an		0.15	1.079	0.0	-3.1093	1.8827	1.8408	4.6792
a		0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	-1.1849	2.1062	5.6608	10.0898
committee		0.36	0.5755	0.0	-2.0755	3.7774	0.8402	12.9271
to		0.09	0.6474	0.0	-3.1518	1.1893	3.9605	3.377
rebuild		0.53	1.0891	0.0	-4.7399	4.3452	2.8527	9.8307
and	.	0.09	0.4316	0.4	-1.4244	0.8606	5.5283	0.7329
i		0.05	0.7193	0.0	-1.217	0.4468	5.5606	1.9811
sat		0.3	1.4386	0.0	0.6257	2.6711	-0.1471	17.021
in		0.1	0.7193	0.0	0.1276	1.6518	3.9317	3.6553
on		0.17	1.2228	0.0	-1.6473	2.3103	3.6564	2.8088
several		0.3	0.6172	0.0	-1.242	2.4181	1.9604	12.2704
meetings		0.53	0.9538	0.0	-3.0318	3.165	2.7504	8.7526
and	.	0.51	2.4457	0.47	11.8783	2.7124	0.7314	16.3317
there		0.22	0.633	0.0	12.8009	5.7191	2.9044	15.9395
were		0.19	0.6834	0.0	13.1272	3.0946	4.9011	5.944
the		0.11	0.528	0.0	10.7374	2.3171	1.4989	5.8804
most		0.97	3.4887	0.0	13.536	10.5416	1.8667	18.006
circuitous		1.17	1.6832	0.0	-7.2461	21.0546	-0.1724	19.67
grand		0.56	1.6113	0.41	-11.3626	5.7762	3.972	13.38
plans		0.73	2.1004	0.0	-13.2013	6.7594	1.9298	13.0128
that		0.15	0.5395	0.0	-2.746	1.4993	1.0908	9.2804
had		0.17	0.8157	0.0	-0.6774	4.3099	4.3638	7.8797
to		0.06	0.4316	0.0	-2.1084	0.5784	2.3728	3.3112
do		0.13	0.9351	0.0	-1.604	3.7235	2.7383	8.5702
with		0.13	0.4676	0.0	-2.5726	1.816	2.9859	8.361
long		0.32	1.1509	0.0	-1.3716	3.8022	3.9479	9.634
term		0.23	0.8272	0.0	0.2184	4.9759	1.4123	13.2668
infrastructure		0.74	0.761	0.0	-1.1333	4.4919	-0.7229	19.3971
and		0.21	1.0071	0.0	-2.3341	2.1313	0.9662	14.4145
rebuilding		0.6	0.8632	0.36	1.1194	4.8945	4.6904	8.5135
the		0.1	0.4791	0.0	-1.9595	0.4798	4.1276	0.8147
entire		0.46	1.1034	0.0	-0.628	7.0231	2.1597	14.1238
city		0.44	1.5825	0.0	-9.1116	12.6384	1.182	16.4044
and	.	0.1	0.4791	0.33	12.8317	1.2474	6.2908	2.1128
the		0.07	0.3352	0.0	13.8009	0.6225	3.362	7.5285
fact		0.41	1.4746	0.0	10.9748	8.6497	-1.285	20.6981
is		0.42	3.0212	0.0	0.4815	4.6705	-3.8417	19.7342
that		0.36	1.2948	0.0	0.6213	4.0623	0.5844	18.0764
there		0.18	0.5179	0.0	0.0755	3.7504	5.9838	7.4129
were		0.47	1.6904	0.0	-0.6617	1.1825	3.542	17.2325
immediate		0.56	0.8948	0.93	4.3273	12.2846	4.7338	15.3536
wounds		0.32	0.7668	0.0	12.6313	4.0138	5.08	11.9506
and		0.13	0.6229	0.0	10.6657	1.4828	3.38	12.0264
needs		0.36	1.0358	0.0	11.5519	1.381	2.2859	15.8449
that		0.17	0.6114	0.0	10.1463	2.6654	-1.1713	15.2217
needed		0.27	0.6474	0.0	10.0068	3.0776	3.3462	9.5581
to		0.06	0.4316	0.0	8.7154	1.5249	2.1416	3.3426
be		0.12	0.8632	0.0	8.1139	2.5134	1.4768	8.0719
filled		0.47	1.1265	0.0	9.4357	4.7005	1.4898	19.3535
and	,	0.1	0.4791	0.0	11.009	0.7369	3.779	1.9303
there		0.09	0.259	0.0	11.1784	0.6023	5.3544	1.3891
was		0.14	0.6718	0.0	11.1367	0.4465	1.9233	11.3362
talk		0.28	1.0071	0.0	14.1504	4.9761	-0.6717	16.8526
about		0.24	0.6906	0.0	11.0412	3.7937	3.2694	13.2509
inclusion		0.72	1.1509	0.0	6.1113	13.3218	2.4744	13.6528
and		0.2	0.9596	0.0	-1.8654	1.3144	0.9406	7.5901
wanting		0.3	0.6172	0.0	-0.1781	1.8425	3.5329	3.0018
it		0.11	0.7913	0.0	-1.1795	2.5414	-0.6501	9.3901
to		0.08	0.5755	0.0	-1.3715	3.0714	-2.1515	10.5201
be		0.18	1.2948	0.0	-2.4536	3.7133	4.0392	6.974
an		0.06	0.4316	0.0	-3.4539	2.3635	1.2462	7.9428
inclusive		0.45	0.7193	0.35	-14.33	5.2712	0.6732	12.7114
process		0.5	1.0272	0.0	-12.9431	2.5755	2.0283	16.326
and	.	0.09	0.4316	0.0	-1.9842	0.9079	2.0793	1.4272
it		0.06	0.4316	0.0	-1.483	1.5851	1.7766	1.0263
wasn't		0.25	0.7193	0.0	1.6053	2.7723	4.0685	10.1575
an		0.07	0.5035	0.0	-1.7109	1.3201	3.1286	1.4988
inclusive		0.44	0.7035	0.0	-1.753	5.4668	0.8549	14.5082
group		0.36	1.0358	0.0	-1.3232	3.539	0.7175	13.6983
so	.	0.12	0.8632	0.47	5.282	1.5522	1.5926	9.1406
we		0.14	1.0071	0.0	4.1286	1.1042	4.9525	12.9622
said		0.21	0.7553	0.0	4.455	5.464	1.3551	11.8269
what	,	0.14	0.5035	0.0	5.7208	6.923	5.7916	6.259
is		0.27	1.9422	0.0	6.3851	7.522	3.6303	14.3786
it		0.09	0.6474	0.0	1.6292	0.9613	-4.3935	2.2914
was		0.2	0.9596	0.0	-0.0188	3.7414	3.6262	13.5858
not		0.32	1.535	0.0	-0.5729	3.2547	4.8814	11.5809
an		0.09	0.6474	0.0	-3.71	1.7954	1.9754	2.7956
inclusive		0.36	0.5755	0.0	-5.1476	3.7092	-4.2772	12.6379
group		0.12	0.3453	0.0	-11.3751	6.7899	3.2617	15.5621
it	?	0.06	0.4316	0.0	-0.034	0.6932	0.0	0.0
was		0.09	0.4316	0.0	-1.3383	1.1193	0.5359	6.3751
not		0.19	0.9107	0.0	-0.2315	3.5473	6.1156	6.4419
an		0.06	0.4316	0.0	-2.1835	0.8158	2.9151	0.4858
inclusive		0.38	0.6071	0.0	-3.7122	5.1194	0.7074	9.7722
group		0.17	0.4891	0.0	-4.7803	2.0869	1.2077	8.901
it	.	0.06	0.4316	0.0	0.0	0.0	0.0	0.0
was		0.52	2.4932	0.0	0.0	0.0	0.0	0.0
predominantly		0.99	1.0962	0.0	-0.3437	5.0875	3.255	16.9922
a		0.73	10.5021	0.0	-3.9712	2.7597	2.3531	10.5822
white		0.48	1.3811	0.56	-0.4874	3.0364	0.2905	19.2317
rich	,	0.53	1.9062	0.0	-1.1701	1.5479	1.4069	15.221
corporate	,	0.54	0.8632	0.86	0.164	3.7776	-1.2569	18.1536
group		0.42	1.2085	0.0	-2.7259	4.5725	2.3389	16.3161
that		0.5	1.7983	0.5	-2.8849	3.1897	2.1081	15.4723
was		0.27	1.2948	0.0	-1.4396	3.8243	1.1411	10.3369
not		0.22	1.0545	0.0	0.377	1.8374	3.503	8.4904
representative		0.67	0.6891	0.0	-1.0174	5.6527	2.7457	15.0309
of		0.3	2.158	0.0	-3.0052	3.8837	1.0832	10.8611
the		0.19	0.9107	0.0	-2.5569	3.1802	2.0823	7.6176
city		0.78	2.8054	0.0	-9.8604	11.9971	-4.6994	21.6344
shocking	.	0.41	0.7366	0.0	3.7699	2.457	-3.7929	21.0675
yeah	.	0.7	2.5176	0.39	4.0401	10.0959	0.5007	14.1139
surprising	,	0.69	0.9927	0.0	-0.2495	7.7739	0.3138	15.4363
so	.	0.46	3.3089	1.66	16.3351	0.9094	0.4169	19.7115
rick		0.2	0.7193	0.8	15.1051	1.705	0.3505	13.8112
and		0.11	0.528	0.0	16.4741	0.5631	4.4621	8.7846
liz		0.19	0.9107	0.0	15.6828	2.6858	3.7118	11.482
and		0.11	0.528	0.0	14.1635	2.8726	2.6876	9.1456
kevin		0.31	0.892	0.0	6.8934	9.8967	1.6598	14.6718
and		0.2	0.9596	0.0	-0.0235	3.3238	3.9694	2.5717
i		0.22	3.165	0.0	-1.7223	0.6234	3.1404	7.7794
came		0.25	0.8992	1.79	-5.8179	4.0591	5.1158	10.3931
up		0.2	1.4386	0.0	-8.2949	1.2321	-0.3627	16.9945
with		0.15	0.5395	0.0	-10.7205	4.6268	3.4031	9.9196
the		0.15	0.7193	0.0	-11.4423	2.7925	5.4578	11.0807
idea		0.74	2.6615	0.0	-11.8331	5.2851	5.1498	12.4863
the	.	0.09	0.4316	0.0	8.5195	0.7316	0.5524	1.8147
city		0.31	1.115	0.72	9.8867	8.1233	1.88	11.2949
actually		0.34	0.6114	0.0	2.2558	5.3994	2.6211	14.8783
approached		0.53	0.7625	0.0	0.3576	4.8955	0.0448	15.9656
us		0.68	4.8914	0.0	-7.8704	11.0455	-1.2776	22.9654
we	.	0.18	1.2948	0.0	16.2807	0.7691	5.797	4.3775
first		0.28	0.8056	0.0	0.0	0.0	-0.9405	15.7595
approached		0.32	0.4604	0.0	12.2127	5.8567	-0.7786	16.3526
the		0.07	0.3352	0.0	10.1245	0.6086	0.5027	4.3442
city		0.22	0.7913	0.0	7.6606	5.9808	2.9848	10.7325
about		0.22	0.633	0.0	-0.6316	5.9952	3.4064	15.2487
pier		0.24	0.8632	0.0	-6.1966	7.7243	-0.2323	15.6648
ninety		0.28	0.6718	0.0	-13.2376	5.3409	2.8224	7.5229
four		0.49	1.7623	0.0	-13.0178	4.8516	-2.6137	17.487
we	.	0.11	0.7913	0.0	-2.9895	1.4653	2.5459	2.0512
saw		0.14	0.6718	0.0	-2.4905	1.8514	0.9187	13.6219
how		0.23	1.1034	0.0	-1.7624	3.7756	4.0054	10.0914
p		0.22	3.165	1.35	1.5768	1.9543	1.6695	12.5172
s		0.31	4.4598	0.0	1.2014	5.0547	0.597	17.4645
two		0.21	1.0071	0.0	-0.3405	3.2035	-0.5668	14.7529
hundred		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
thirty		0.0	1.0	0.0	-2.488	3.4628	0.4635	16.1824
four		0.29	1.043	0.0	-2.7988	2.7032	0.6163	16.9388
worked		0.36	0.8632	0.0	-3.7089	0.9927	0.5727	16.849
the	.	0.07	0.3352	0.0	-3.6572	0.0	0.0898	3.4397
families		0.65	1.1696	0.0	-0.998	5.7699	2.1246	20.6446
the		0.09	0.4316	0.0	-1.5094	1.4105	-3.455	14.0502
victims		0.33	0.6776	0.0	-0.7478	5.9493	-0.702	19.955
of		0.06	0.4316	0.0	-1.6167	2.6749	1.4169	4.2744
the		0.07	0.3352	0.0	-3.2405	1.6659	-0.9141	8.3399
families		0.32	0.5755	0.0	-1.1197	4.1872	1.4704	19.8372
were		0.07	0.2518	0.0	10.9592	0.4035	5.4678	0.6484
going		0.19	0.5467	0.0	10.0918	2.5856	4.0295	4.9884
to		0.06	0.4316	0.0	9.4471	1.3408	2.9262	1.682
this		0.14	0.5035	0.0	9.563	1.3176	-0.2575	14.2923
pier		0.29	1.043	0.0	4.9252	11.043	1.5108	18.1247
that		0.11	0.3956	0.0	-1.6687	1.5929	3.7312	7.7373
was		0.12	0.5755	0.0	-0.6206	2.492	0.3179	5.6909
incredibly		0.58	0.8344	0.0	-6.7797	13.7411	2.0831	15.4715
dehumanizing		0.74	0.8876	0.0	-13.8494	4.1004	3.149	8.6739
on	.	0.13	0.9351	0.0	-0.9218	1.61	5.304	3.0474
the		0.06	0.2877	0.0	-2.8084	1.7561	4.6703	4.2085
hudson		0.27	0.6474	0.0	-3.3519	2.7906	1.0173	13.7824
river		0.26	0.7481	0.0	-5.7886	4.2659	0.5855	10.2474
yeah	?	0.3	1.079	0.0	7.5208	3.0867	1.6994	15.2381
and	.	0.27	1.2948	0.74	11.1252	1.5398	5.4664	8.5264
the		0.09	0.4316	0.0	11.4076	1.4421	1.8811	6.7121
city		0.46	1.6544	0.0	5.4522	8.9537	2.4759	12.7876
actually		0.4	0.7193	0.0	1.7909	5.2258	2.4447	18.239
through		0.21	0.4316	0.0	1.3621	3.4347	0.0803	16.3554
tim		0.23	1.1034	0.0	3.1083	3.6757	1.1448	17.1467
zagat		0.41	1.1797	0.0	-0.3328	4.1888	3.5399	13.1196
initially		0.46	0.7351	0.0	-1.5585	1.6888	2.296	9.8763
and	,	0.09	0.4316	0.0	-2.5657	0.5972	2.8897	1.608
then		0.13	0.4676	0.0	-2.6187	2.7276	4.0208	3.8114
through		0.69	1.4185	0.0	-3.002	4.8228	1.7474	15.6366
christyne		0.4	0.6388	0.0	-1.0229	5.2945	-1.4408	15.0568
nicholas		0.47	0.8445	0.0	-1.2517	3.5505	1.0327	14.8668
then	,	0.09	0.3237	0.33	-2.2098	0.3228	4.7717	4.0341
we		0.09	0.6474	0.0	-2.5879	1.187	4.4576	4.1204
got		0.21	1.0071	0.0	-1.8851	2.6442	1.2078	19.2944
to		0.45	3.237	0.0	-5.3012	11.5563	-0.8497	15.1388
giuliani		0.73	1.312	0.0	-12.2185	7.267	3.756	10.22
said		0.32	1.1509	0.0	-1.53	2.4254	1.1389	13.8772
you	,	0.07	0.3352	0.0	-0.0653	2.7631	3.7719	5.5314
know		0.16	0.5755	0.0	1.0866	1.074	5.8444	2.6611
we		0.16	1.1509	0.0	0.7589	1.6377	2.6461	8.5926
don't		0.32	1.1509	0.0	4.3629	6.4063	0.946	13.8353
want		0.19	0.6834	0.0	2.3855	2.212	3.5979	11.6551
to		0.06	0.4316	0.0	0.3127	2.3304	3.6057	4.4266
do		0.14	1.0071	0.0	1.1481	5.6951	3.0531	8.8715
anything		0.31	0.5568	0.0	2.0729	4.7644	0.9188	17.1811
with		0.13	0.4676	0.0	-1.4248	1.1184	1.0138	15.6893
pier		0.21	0.7553	0.0	0.9647	4.9022	-1.8257	18.5777
ninety		0.24	0.5755	0.0	-1.8184	2.0829	3.2193	8.8046
four		0.23	0.8272	0.0	1.0935	3.8942	-0.4205	19.2675
right		0.22	0.633	0.0	-1.0626	4.1542	2.7613	12.0854
now		0.27	1.2948	0.0	-3.7433	1.9586	3.2037	4.77
but	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
we		0.0	1.0	0.0	12.5097	4.372	3.6801	5.086
have		0.12	0.4316	0.0	15.521	3.3184	4.2412	8.7854
an		0.1	0.7193	0.0	14.9578	1.2637	4.9303	2.9683
observation		0.6	0.7841	0.0	14.4224	4.7043	3.0094	15.8324
platform		0.46	0.8272	0.0	12.4437	4.9286	-1.1447	16.8666
for		0.13	0.6229	0.0	9.0602	0.2635	-2.0042	12.3142
the		0.09	0.4316	0.0	9.2933	1.2651	1.9471	7.3481
families		0.48	0.8632	0.0	1.0404	13.0258	0.9707	16.821
down		0.17	0.6114	0.0	-2.9329	1.725	0.5462	12.9002
at		0.08	0.5755	0.0	-3.7432	1.7842	-1.3213	9.6266
ground		0.29	0.6949	0.0	-2.3464	2.5687	1.6847	15.0727
zero		0.47	1.6904	0.0	-3.0462	3.7467	3.767	9.1425
that		0.23	0.8272	0.52	-0.9948	2.8704	0.9903	14.9085
we'd		0.2	0.9596	0.0	-0.9394	3.2526	2.1632	9.5565
like		0.26	0.9351	0.0	-0.6148	1.3943	2.7353	15.5628
to		0.09	0.6474	0.0	-0.4508	0.8739	-0.1622	12.3636
be		0.6	4.3159	0.0	-1.6255	4.1415	2.906	12.7831
a		0.09	1.2948	0.0	0.6416	1.6553	-0.1481	10.3321
more		0.17	0.6114	0.0	-0.9659	1.3491	3.8003	1.9752
dignified		0.51	0.8157	0.0	-0.6114	4.204	1.3519	15.2762
experience		0.39	0.5611	0.0	-1.8046	3.3447	-1.1482	16.8277
for		0.07	0.3352	0.0	-2.2098	0.4205	-1.8086	8.1281
the		0.09	0.4316	0.0	-2.3635	0.9422	2.1937	6.4135
families		0.46	0.8272	0.0	-1.8881	4.6454	2.3379	16.5003
and	,	0.1	0.4791	0.0	-2.2376	1.7809	3.4885	0.5247
a		0.03	0.4316	0.0	-3.2067	0.5483	3.0433	0.6681
way		0.15	0.7193	0.0	-3.0295	1.2097	5.0806	5.3223
to		0.07	0.5035	0.0	-4.0507	0.2036	0.6646	4.5028
protect		0.4	0.8215	0.0	-0.8562	5.3681	-2.8537	16.283
it		0.09	0.6474	0.0	-3.7864	1.2251	-2.2972	12.0309
from		0.13	0.4676	0.0	-3.9585	1.0705	-1.5333	14.0909
the		0.06	0.2877	0.0	-4.7064	0.0989	1.8637	0.8694
weather		0.36	0.7395	0.0	-5.5636	2.2617	3.1747	6.6858
so	.	0.31	2.2299	0.76	1.464	2.734	6.2032	5.4829
i		0.11	1.5825	0.0	4.0595	5.8859	5.3481	4.5329
went		0.19	0.6834	0.0	3.114	4.5271	3.5912	13.6583
down		0.2	0.7193	0.0	3.959	4.3221	3.44	14.5057
there		0.13	0.374	0.0	1.4595	1.9924	5.4667	2.9226
with		0.14	0.5035	0.0	-1.0426	2.046	2.0651	12.6789
rick		0.19	0.6834	0.0	0.3297	2.1314	-0.1393	16.8943
and		0.12	0.5755	0.0	0.2058	3.7819	2.3701	8.7075
liz		0.26	1.2473	0.0	-1.4369	2.8095	4.7214	11.701
and		0.18	0.8632	0.0	-1.5732	4.4699	0.4646	8.9363
kevin		0.43	1.2372	0.0	-1.9208	7.3336	1.6258	14.8918
and	,	0.17	0.8157	0.81	3.2296	1.1704	0.8455	11.7067
i've		0.14	0.6718	0.0	3.0902	2.3166	3.7713	14.3858
got		0.15	0.7193	0.0	2.0371	3.6896	5.5831	13.4696
to		0.07	0.5035	0.0	-0.1449	0.7875	3.4278	10.5032
say		0.4	1.9177	0.0	0.0753	5.8999	2.6246	13.1409
it	,	0.16	1.1509	0.0	-1.9746	2.9466	0.6035	11.0195
was		0.6	2.8773	0.0	-0.4895	6.1501	-0.1287	16.7844
the		0.11	0.528	0.0	-0.7003	1.3538	-0.317	9.6616
most		0.29	1.043	0.0	-1.8087	1.4877	2.6051	15.2165
moving		0.69	1.6544	0.5	0.0547	5.4332	4.9363	8.3612
experience		0.53	0.7625	0.62	-1.4234	3.9816	-1.2236	16.9891
of		0.06	0.4316	0.0	-2.4821	1.3415	2.0256	5.4369
my		0.11	0.7913	0.0	-3.6571	0.5371	3.2474	0.5827
life		0.4	1.4386	0.0	-3.9598	2.9065	1.586	13.1875
it	.	0.12	0.8632	0.0	9.3373	0.4474	3.317	2.4414
was		0.35	1.6789	0.0	7.9999	2.812	-2.7901	16.4229
devastating		0.64	0.8373	0.44	1.1348	7.2947	2.229	16.3351
to		0.09	0.6474	0.0	-3.0693	0.8045	2.8276	4.1523
see		0.19	0.9107	0.0	-1.1385	2.8596	-1.1916	13.8709
the		0.12	0.5755	0.0	-1.7601	1.4115	2.3846	10.2221
simple		0.37	0.8876	0.0	0.2839	6.5317	-0.3493	16.8022
plywood		0.45	0.925	0.0	-1.9229	4.3276	0.1909	17.0095
platform		0.52	0.9351	0.0	-0.9787	4.7243	0.7201	16.5361
with		0.12	0.4316	0.0	-3.575	0.8524	3.5107	6.9415
a		0.07	1.0071	0.0	-2.0501	0.5879	5.3312	2.874
rail		0.31	1.115	0.0	2.1063	6.4237	5.5572	6.4736
