word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
we		0.14	1.0069	0.0	-7.168	3.893	4.414	26.4564
are		0.34	1.6297	0.0	-8.1899	3.8339	-11.0851	37.1525
living		0.48	1.1507	0.0	-5.9703	2.7256	-0.4251	28.2539
in		0.0	1.0	0.0	0.0	0.0	0.0	0.0
and	.	0.0	1.0	0.0	-0.8411	6.2201	10.6671	11.1712
that		0.29	1.0429	0.0	3.0216	9.4804	4.3235	24.0033
is		0.26	1.87	0.0	3.4861	4.4212	6.4599	21.3722
that		0.22	0.7911	0.0	0.349	5.7267	0.1709	25.1241
if		0.2	1.4384	0.0	-1.2265	3.5721	-6.542	31.748
we		0.14	1.0069	0.0	-1.2736	2.6265	3.1049	35.2555
want		0.25	0.899	0.0	1.972	9.1632	10.8814	14.8489
to		0.07	0.5035	0.0	2.5007	2.5393	2.5312	12.3502
have		0.2	0.7192	0.0	-0.9865	7.0658	8.465	12.9047
one		0.24	1.1507	0.0	-5.1205	1.5074	9.5268	10.7601
world		0.64	1.8412	0.0	-6.7551	3.1647	-3.6107	40.0444
this	,	0.28	1.0069	0.0	-1.4124	6.2964	-0.6948	28.1977
one		0.32	1.5348	0.0	3.7762	7.6936	9.5292	27.7782
world		0.34	0.9781	0.0	2.5364	5.2825	7.7421	21.7503
cannot		0.42	1.0069	0.0	-0.0752	6.1833	5.8972	22.5317
be		0.15	1.0788	0.0	-1.016	7.7019	3.8324	22.3568
based		0.57	1.6398	0.0	-6.681	4.7816	-3.6751	37.6898
on		0.26	1.87	0.0	9.3279	3.7966	9.108	37.4505
huge		0.42	1.5104	0.0	4.39	18.4572	0.3374	29.4609
pockets		0.37	0.7609	0.0	-9.9986	10.9673	-1.0911	26.8804
of		0.15	1.0788	0.0	-5.6224	5.7987	1.9795	22.5415
exclusion		0.59	0.9436	0.0	-14.4137	17.1331	-1.7805	32.4632
and	,	0.21	1.0069	0.76	1.3787	4.7638	6.1404	30.047
then		0.14	0.5035	0.0	2.9304	3.5492	11.0302	9.9712
inclusion		0.5	0.7998	0.0	1.9972	12.0213	4.9921	23.1544
for		0.16	0.7667	0.0	1.7826	2.548	0.4404	18.9988
some		0.27	0.9709	0.0	0.0	0.0	-7.1212	26.6246
we	.	0.2	1.4384	1.57	1.0586	4.0301	11.9537	3.743
must		0.49	1.7621	0.0	3.1325	5.3619	2.6252	33.2279
now		0.32	1.5348	0.0	0.8292	5.0679	10.1349	22.053
finally		0.64	1.3147	0.0	1.6991	3.6822	7.5899	23.994
come		0.38	1.3665	0.0	-0.1835	6.4902	3.8911	22.839
to		0.2	1.4384	0.0	-5.6704	8.1908	-1.1802	27.7686
think		0.58	1.6686	0.0	-7.7029	5.4662	-8.8917	41.6928
about		0.39	1.122	0.0	-3.9296	4.3892	3.9774	24.7742
the		0.11	0.5279	0.0	-5.4283	6.0507	2.3783	20.1903
premises		0.6	1.0788	0.0	-13.0634	13.4354	0.5515	30.3855
of		0.15	1.0788	0.0	-1.9897	1.3103	2.4868	18.5139
a		0.07	1.0069	0.0	-3.0338	1.081	5.7584	14.9252
truly		0.31	0.8918	0.0	-2.6522	11.6664	3.1334	25.9993
global		0.38	0.9105	0.0	-9.1158	8.7448	5.36	15.3309
world		0.31	0.8918	0.0	-15.7958	5.7479	-0.7753	18.1797
in	,	0.23	1.6542	0.66	5.1503	4.5971	13.3851	3.0548
relationship		0.69	0.8271	0.0	0.3911	8.5171	5.9381	30.5363
to		0.09	0.6473	0.0	0.3908	2.1334	-2.6295	29.9367
the		0.06	0.2877	0.0	-3.233	2.7692	5.9127	4.5093
regime		0.35	0.8386	0.0	-4.1819	2.6712	8.5919	8.191
of		0.18	1.2946	0.0	-5.5729	2.4835	-1.1058	24.9108
rights		0.58	1.391	0.0	-8.5466	6.3041	-7.9052	39.2066
and		0.3	1.4384	0.0	5.3555	8.1948	8.6578	35.0715
responsibilities		1.02	0.9177	0.0	-1.2519	18.0219	2.5106	31.4217
and		0.14	0.6717	0.0	-9.7433	2.181	2.704	33.2468
accountabilities		1.03	0.9264	0.0	-10.2019	5.7521	-2.7062	40.6606
that		0.15	0.5394	0.36	14.3172	3.0837	4.941	19.6541
are		0.12	0.5754	0.0	13.894	1.5419	9.5493	16.0766
truly		0.29	0.8343	0.0	12.7456	13.969	7.226	20.769
global		0.33	0.7911	0.0	-7.4477	13.6722	6.2199	16.2047
in		0.13	0.935	0.0	-12.8616	2.9851	6.4323	5.0747
scope		0.29	0.8343	0.0	0.0	0.0	-7.3839	28.0076
otherwise	.	0.77	1.2313	1.09	2.4234	8.5609	7.4063	29.6652
we		0.11	0.7911	0.33	0.2838	1.6969	12.0157	2.4116
will		0.12	0.4315	0.0	-1.3694	3.2449	9.3507	9.0928
be		0.14	1.0069	0.0	-3.3261	5.3023	6.5413	11.7784
missing		0.58	1.1925	0.0	-1.2852	1.8762	-2.1733	31.175
this		0.28	1.0069	1.28	-0.2339	7.0789	-3.7986	35.8524
open		0.44	1.5823	0.0	3.7101	5.2079	5.6198	37.0067
moment		0.37	0.8875	0.0	-1.9434	6.6861	8.7209	21.1361
in		0.12	0.8631	0.0	-2.6849	3.5973	9.6149	15.7564
history		0.59	1.2126	0.0	0.4973	7.3496	-0.2809	31.9328
where	,	0.26	0.748	0.0	1.825	2.7859	0.461	41.1318
we		0.15	1.0788	0.0	2.1887	2.1023	12.6347	2.9777
have		0.22	0.7911	0.0	3.9793	9.6381	6.8258	13.3541
a		0.08	1.1507	0.0	2.4322	3.5865	7.5579	9.303
consensus		0.9	1.4384	0.0	3.214	0.9987	-8.3619	38.9521
on		0.21	1.5104	0.33	1.0525	4.7657	12.293	5.1456
both		0.69	2.4813	0.0	1.9598	8.2142	-5.9218	42.2077
the		0.13	0.6228	0.0	6.757	5.5434	2.7071	33.2671
form		0.25	0.899	0.0	10.375	2.9661	5.0661	29.2536
of		0.13	0.935	0.0	6.4126	6.7222	2.8218	24.9995
politics		0.68	1.2227	0.0	1.9384	7.334	2.9772	32.1774
and		0.16	0.7667	0.0	0.7749	1.6597	4.3856	37.4997
the		0.07	0.3352	0.0	-0.5124	1.2715	8.2787	7.4517
form		0.22	0.7911	0.0	-2.7315	4.4231	5.723	22.454
of		0.12	0.8631	0.0	-7.6588	1.9713	1.0981	21.491
economics		0.66	1.0544	0.0	-12.9511	11.2903	-5.1924	34.0574
what	.	0.26	0.935	1.24	3.5816	8.2581	6.1051	21.6759
is		0.19	1.3665	0.0	-0.7315	10.2464	6.0009	18.441
one		0.24	1.1507	0.0	-0.5441	5.7076	8.7681	13.8481
of		0.18	1.2946	0.0	-6.3375	11.1107	6.3945	10.1646
these		0.24	0.6904	0.0	-8.678	9.8221	5.2818	17.4107
organizations		0.69	0.7638	0.0	-19.0256	5.7385	5.6776	23.7683
to		0.11	0.7911	0.0	-21.0097	0.0765	-4.7834	18.8356
pick		0.24	0.8631	0.0	0.0	0.0	-5.8738	32.7194
we	?	0.09	0.6473	0.0	8.3837	1.1127	6.4995	10.9475
have		0.11	0.3956	0.0	8.9138	3.394	3.7535	17.8305
three		0.22	0.6329	0.0	5.0336	4.9292	-0.17	30.8547
critical		0.45	0.8098	0.0	-4.4427	16.246	1.2691	26.6845
terms		0.5	1.4384	0.0	-9.9641	1.3766	-9.9291	33.7169
economy	:	0.57	1.1709	0.7	3.9791	9.5647	7.8161	30.5002
civil	,	0.25	0.7192	1.03	1.5347	3.7509	5.7395	29.1622
society		0.63	1.2946	0.0	-1.2842	7.7149	-0.8919	27.4593
and		0.17	0.8156	1.24	-1.1735	4.9374	7.6548	25.1442
the		0.08	0.3841	0.0	-2.2582	3.4794	5.8966	11.7211
state		0.44	1.2658	0.0	0.0	0.0	-9.7897	34.0555
i	.	0.17	2.4453	0.73	10.8897	1.5657	9.796	29.596
will		0.14	0.5035	0.0	12.2465	1.9529	10.1204	8.0026
not		0.29	1.391	0.0	14.3605	3.7491	10.5355	11.5387
deal		0.25	0.899	0.0	14.3355	3.322	9.4506	20.4951
with		0.18	0.6473	0.0	10.8718	8.6654	5.9181	15.6891
those		0.26	0.748	0.0	6.7819	6.1736	3.2799	19.961
first		0.41	1.1795	0.0	-2.8646	9.0368	-3.7852	35.5024
two		0.27	1.2946	0.0	-7.0551	2.0303	-5.1048	26.9995
except	,	0.44	1.0544	0.36	-16.5583	11.6346	-3.4787	41.859
to		0.11	0.7911	0.0	-21.2169	0.6041	3.1961	28.0171
say		0.48	2.3015	0.0	0.0	0.0	-3.7931	34.3996
that		0.22	0.7911	0.46	0.4304	2.2628	-1.3838	28.2029
uncritical		0.79	1.1364	0.0	2.9619	15.8846	4.9476	31.4483
transfer		0.49	0.8803	0.0	-12.9189	7.4517	2.4875	25.429
of		0.14	1.0069	0.0	-16.4367	4.6193	1.9835	21.3725
assumptions		0.81	1.0587	0.0	-15.1102	5.308	-3.9193	35.2354
from	,	0.23	0.8271	0.44	-1.0446	3.2048	8.7777	26.0322
one		0.37	1.7736	0.0	2.2045	9.7776	11.0706	8.6574
context		0.6	1.2327	0.0	-2.3873	13.8691	0.701	38.4476
to		0.14	1.0069	0.0	-4.0505	1.4652	5.5404	25.2324
another		0.65	1.3363	0.0	0.1281	8.3084	0.2047	36.3551
can	,	0.23	1.1033	0.0	1.0895	1.8721	6.754	24.3742
only		0.31	1.1148	0.0	1.4748	10.7488	8.3686	21.579
make		0.2	0.7192	0.0	-7.6385	3.122	5.8421	22.9415
for		0.17	0.8156	0.0	-8.8826	4.0426	0.4112	24.1302
disaster		0.58	1.0429	0.0	-13.4382	5.433	-3.0103	33.3051
economics	.	0.53	0.8472	1.98	4.1826	5.0972	-2.9066	36.579
taught		0.54	1.2946	1.89	1.8066	4.5836	-4.3178	40.4981
in		0.28	2.0138	0.0	-0.5298	1.8844	8.0175	39.5481
most		0.4	1.4384	0.0	2.841	6.3092	4.5827	27.7926
of		0.16	1.1507	0.0	-0.9322	8.2908	5.7418	13.4219
the		0.12	0.5754	0.0	-1.5696	3.0298	8.6751	12.4041
elite		0.34	0.9781	0.0	-1.4918	3.9589	4.6423	24.6557
universities		0.85	1.0184	0.0	-0.1013	11.0967	1.689	32.068
are		0.24	1.1507	0.0	-0.5076	3.758	-4.3475	33.9802
practically		0.51	0.6674	0.0	-0.7915	8.4974	0.1969	29.6426
useless		0.54	1.109	0.0	-1.5197	8.3463	1.3062	34.5062
in		0.09	0.6473	0.0	-3.4901	3.5911	6.5334	26.5591
my		0.14	1.0069	0.0	-7.4999	2.3488	10.3995	6.3887
context		0.53	1.0889	0.0	-8.6397	6.5818	-9.1535	34.9731
my	.	0.22	1.5823	1.44	3.1699	11.4464	12.3397	3.7925
country		0.61	1.2529	0.0	3.0964	5.3872	5.0363	30.7507
is		0.24	1.7261	0.0	-2.1921	10.5757	4.1641	26.3496
dominated		0.67	1.0702	0.0	-12.2124	14.0156	6.5632	27.7899
by		0.17	1.2227	0.0	8.9208	3.9691	10.3571	12.6347
drug		0.36	1.2946	0.0	8.6453	7.8336	1.2422	27.3956
economy		0.76	1.5621	0.0	4.3884	8.8931	5.6209	32.6361
and		0.11	0.5279	0.0	1.0604	4.8042	10.4204	16.4225
a		0.04	0.5754	0.0	0.4497	1.7251	10.8171	3.5415
mafia		0.51	1.4672	0.0	-2.0339	4.4183	-0.3406	32.5007
textbook	.	0.55	0.9896	0.71	2.225	8.9986	0.3698	29.896
economics		0.56	0.8947	0.0	0.3954	5.0432	5.1809	30.7358
does		0.26	0.935	0.0	-1.6389	8.3728	2.5476	31.0845
not		0.23	1.1033	0.0	-1.3162	2.9382	2.8903	27.4493
work		0.23	0.8271	0.0	3.0148	4.908	1.9315	25.5824
in		0.1	0.7192	0.0	3.7447	5.2509	6.837	17.8427
my		0.15	1.0788	0.0	1.4455	0.7388	6.5629	9.6536
context		0.54	1.109	0.0	0.0	0.0	-9.3369	34.1851
and	,	0.12	0.5754	0.33	12.5562	1.4165	12.194	1.7919
i		0.09	1.2946	0.0	11.6101	1.2895	10.936	2.1958
have		0.28	1.0069	0.0	11.6422	4.2328	1.4356	30.3344
very		0.37	1.3306	0.0	13.8598	6.672	9.1185	28.2058
few		0.31	1.4859	0.0	5.4682	8.4558	1.2587	25.466
recommendations		0.79	0.7581	0.0	-13.6775	20.2899	4.6424	26.055
from		0.25	0.899	0.0	-16.0743	5.2996	0.0385	23.3655
anybody		0.8	1.6441	0.0	-11.5081	12.2713	5.5968	23.2606
as		0.16	1.1507	0.0	-0.6319	0.914	2.0027	19.9596
to		0.09	0.6473	0.0	-1.2578	0.3785	3.3412	23.0091
how		0.15	0.7192	0.0	-1.6784	4.15	10.5643	7.3369
to		0.14	1.0069	0.0	-3.2368	8.8885	0.4429	17.1705
put		0.13	0.6228	0.0	-6.5212	4.5335	-0.9763	19.6143
together		0.35	0.6286	0.0	-7.7814	8.0677	5.6482	27.2023
a		0.03	0.4315	0.0	-11.5632	0.3596	4.989	0.7141
legal		0.29	0.8343	0.0	-13.1534	4.6401	2.1204	13.2548
economy		0.42	0.8631	0.0	-18.3341	5.8527	-7.1152	22.6165
the	.	0.13	0.6228	0.6	11.0972	4.2101	5.9838	24.9504
poverty		0.8	1.6441	0.0	7.7626	14.5392	3.3371	29.8295
of		0.21	1.5104	0.0	-0.7618	4.2943	-0.6262	26.7146
our		0.21	1.0069	0.0	-3.1253	3.1806	9.9221	6.285
knowledge		0.78	1.2471	0.0	-4.2637	8.2318	-5.152	40.2588
must		0.46	1.6542	0.0	12.5005	5.1984	2.9305	38.8377
become		0.41	0.9825	0.0	3.4221	20.1512	2.709	26.4658
the		0.11	0.5279	0.0	-5.2123	2.3569	1.7871	19.0309
first		0.41	1.1795	0.0	-12.9629	10.4593	-4.9646	34.1363
basis		0.94	2.7043	0.0	-17.156	5.8191	-7.4906	38.9599
of		0.19	1.3665	0.0	8.1255	5.0779	-0.3844	33.983
moving		0.35	0.8386	0.0	-5.5657	15.5258	7.5743	16.8295
forward		0.34	0.6991	0.0	-7.8154	5.9599	-2.2221	22.2336
and	,	0.26	1.2471	1.01	0.1259	3.0992	12.7728	4.2773
not		0.51	2.4453	0.0	1.9156	3.7874	-5.8725	39.3228
imposition		0.81	1.1651	0.0	-3.7975	10.245	1.5478	36.5875
of		0.12	0.8631	0.33	-14.867	6.1898	4.0659	17.5243
the		0.1	0.479	0.0	-14.5547	3.9408	4.6509	19.3036
framework		0.61	0.9753	0.0	-14.5807	10.1167	2.8147	31.8467
that		0.21	0.7552	0.32	-1.3405	3.8056	1.8458	26.3218
works		0.52	1.496	0.0	-2.4963	5.584	-7.0126	38.9655
on		0.17	1.2227	0.0	-0.9884	3.5968	7.4278	31.1965
the		0.08	0.3841	0.0	-3.5925	2.9476	6.4876	8.7568
basis		0.25	0.7192	0.0	-4.7217	4.3628	4.5214	20.6093
of		0.07	0.5035	0.0	-4.5207	0.1473	-0.9903	16.1287
mathematical		0.56	0.6717	0.0	-7.3529	7.3031	1.7195	29.3419
modeling		0.53	0.9537	0.0	-12.5287	5.7181	0.0156	24.5791
for	,	0.2	0.9594	0.0	0.095	2.3259	-4.3773	35.6626
which		0.17	0.4891	0.0	1.5774	4.5039	5.4138	23.0187
i		0.03	0.4315	0.0	2.1723	1.035	10.9825	2.7864
have		0.13	0.4675	0.0	1.1958	1.7387	8.0712	11.9938
enormous		0.41	0.7365	0.0	-0.6168	14.4159	7.6208	23.0433
respect		0.39	0.8012	0.0	-6.8834	1.8407	-3.8752	33.2113
my	.	0.16	1.1507	0.67	9.7446	2.2165	7.3962	20.8488
colleagues		0.34	0.4891	0.0	8.5819	8.9437	3.2843	24.9724
at		0.08	0.5754	0.0	5.8827	3.7143	6.2734	4.9558
johns		0.2	0.5754	0.0	4.9583	7.0995	5.3152	16.8352
hopkins		0.57	1.1709	0.0	-8.7583	12.3384	-4.9331	39.4437
were		0.16	0.5754	0.0	-13.3338	2.7288	-4.9056	39.9908
among		0.2	0.5754	0.0	-16.076	4.4613	9.3839	5.6446
the		0.11	0.5279	0.0	-20.6913	2.3447	6.4612	7.9622
best		0.31	1.1148	0.0	-21.5308	0.0	-6.2156	24.8855
second	.	0.36	0.8631	2.7	-0.9803	10.3148	2.2254	24.8999
instead	,	0.51	1.0486	0.84	3.8918	7.3131	1.5561	32.4355
of		0.41	2.9488	0.0	6.2857	4.6538	-11.1837	35.7347
debating		0.91	1.6369	0.0	-1.4827	17.0213	-0.0014	41.3014
endlessly		1.07	1.7103	0.0	-12.297	20.5755	-2.157	41.6421
about		0.32	0.9206	0.0	0.6076	4.3464	3.7427	27.7518
what		0.19	0.6833	0.0	3.585	2.9843	1.2871	29.6934
is		0.12	0.8631	0.0	0.8002	6.3156	5.0237	13.782
the		0.11	0.5279	0.0	-1.4652	3.8433	4.7413	15.0004
structure		0.38	0.607	0.0	-3.1953	8.1562	-3.787	30.7773
of		0.12	0.8631	0.0	-8.9805	0.7351	-0.373	21.204
the		0.1	0.479	0.0	-9.6908	0.6047	-6.2765	19.2908
state		0.29	0.8343	0.0	-10.9516	1.8437	-12.0241	32.1397
why	,	0.09	0.4315	0.46	15.4845	1.7451	7.8513	4.9471
don't		0.19	0.6833	0.0	10.0591	12.6018	-4.1153	24.7485
we		0.09	0.6473	0.0	4.3838	9.5809	4.1545	24.6641
simplify		0.49	0.8803	0.0	-3.8242	12.1695	-6.9792	31.6837
and		0.16	0.7667	1.01	1.4989	2.2666	4.6261	41.2861
say		0.14	0.6717	0.0	3.3146	5.1833	3.5744	17.1742
what	,	0.25	0.899	0.0	2.2748	3.27	4.0484	28.272
are		0.35	1.6787	0.0	-3.2586	17.8883	-1.7059	33.8703
a		0.1	1.4384	0.0	-14.9528	2.652	4.3028	35.8479
series		0.35	0.8386	0.0	-13.591	4.661	-1.1379	23.6682
of		0.1	0.7192	0.0	-16.2131	4.8008	1.1561	22.6402
functions		0.6	0.9594	0.0	-16.054	6.2043	-7.5813	37.1079
that		0.1	0.3596	0.67	-0.9061	1.9032	6.8157	13.1305
the		0.1	0.479	0.0	-2.0506	3.7987	6.2369	15.4787
state		0.22	0.6329	0.0	-0.2875	2.7971	-1.1642	22.1061
in		0.06	0.4315	0.0	0.903	2.6066	6.4754	15.8594
the		0.06	0.2877	0.0	-1.6086	1.7104	7.4065	8.5624
twenty		0.2	0.479	0.0	-3.177	6.2187	4.737	20.3924
first		0.19	0.5466	0.0	-5.8481	3.3708	-1.7385	21.7138
century		0.3	0.6171	0.0	-8.1206	4.7751	0.8063	26.0311
must		0.22	0.7911	0.0	-12.1215	2.5351	2.3546	20.5991
perform		0.0	1.0	0.0	0.0	0.0	0.0	0.0
clare	?	0.0	1.0	0.0	2.1189	1.2639	9.3145	16.6332
lockhart		0.41	0.7365	0.0	1.6532	3.0525	4.0724	25.2231
and		0.09	0.4315	0.0	-1.188	2.9175	4.6144	17.0316
i		0.11	1.5823	0.0	-2.6166	1.0078	10.7784	2.0703
are		0.1	0.479	0.0	-3.5633	1.4117	8.7895	8.7912
writing		0.28	0.5754	0.0	-3.7692	7.2587	5.0577	22.3977
a		0.06	0.8631	0.0	-5.6933	1.4129	6.2208	7.3805
book		0.2	0.7192	0.0	-1.1111	9.3947	0.6547	25.5194
on		0.17	1.2227	0.0	3.4792	1.3892	11.265	11.9224
this		0.43	1.5463	0.0	3.4261	3.6339	-5.9361	31.222
we	;	0.09	0.6473	0.34	0.0	0.0	4.9217	4.7844
hope		0.36	1.2946	0.0	3.4003	15.4515	-9.2498	34.0207
to		0.17	1.2227	0.0	-1.9443	4.4693	-12.7057	30.1883
share		0.22	0.6329	0.0	-3.9351	5.7554	5.2887	12.8726
that		0.19	0.6833	0.0	-6.2249	5.3603	0.958	21.1834
much		0.2	0.7192	0.0	-4.4526	1.0016	-0.1151	24.6735
widely		0.33	0.7911	0.0	-0.6103	6.404	6.2436	28.1941
with		0.11	0.3956	0.0	-0.3655	4.1555	5.6476	8.6081
and		0.19	0.9105	0.33	-9.186	4.5654	7.9278	20.2565
third		0.33	0.9494	0.0	-5.7327	4.5149	4.9587	24.1706
is		0.37	2.6611	0.0	-1.9763	5.6553	-3.2785	31.056
that		0.36	1.2946	0.0	-0.3703	2.23	-2.2217	36.6103
we		0.13	0.935	0.33	-0.0741	2.8583	7.5686	17.0963
could		0.25	0.7192	0.0	-3.4602	4.7829	-1.4048	28.5831
actually		0.36	0.6473	0.0	-4.5105	6.7489	4.8172	19.8269
construct		0.69	1.1033	0.0	-6.643	9.7342	-3.1133	33.8811
an		0.3	2.1577	0.0	-4.7588	4.0966	3.2619	37.0418
index		0.52	1.496	0.0	-8.2822	7.6608	-5.0724	28.2948
to		0.0	1.0	0.0	0.0	0.0	0.0	0.0
measure		0.0	1.0	0.0	0.3089	5.8236	7.9558	22.1858
comparatively		0.68	0.7523	0.0	1.1058	5.5032	-0.5592	34.6525
how		0.16	0.7667	1.29	0.5809	1.6132	11.8931	4.8222
well		0.54	1.9419	0.0	0.0071	7.4748	-1.9613	39.2717
these		0.21	0.6041	0.0	-3.1448	4.5238	0.9388	36.1748
functions		0.42	0.6717	0.0	-5.4158	4.8369	4.0671	27.7568
that		0.18	0.6473	0.0	-6.8516	4.1937	2.7421	24.1744
we		0.08	0.5754	0.0	-5.6543	1.687	2.7923	22.0766
would		0.13	0.374	0.0	-6.2997	2.7415	7.3293	6.9749
agree		0.31	0.8918	0.0	-4.3636	11.6352	7.5467	10.3131
on		0.34	2.4453	0.0	1.7169	11.0548	1.5822	26.6002
are		0.17	0.8156	0.37	2.4473	2.8781	10.896	6.6421
being		0.22	0.6329	0.0	1.6602	4.2498	11.1213	6.3241
performed		0.4	0.6387	0.0	4.0542	14.1202	3.5921	22.1475
in		0.08	0.5754	0.0	10.6873	1.4728	11.0445	3.7767
different		0.31	0.4948	0.0	6.8729	5.0978	0.515	24.6742
places		0.61	1.4629	0.0	7.6369	0.2891	-11.1224	36.1472
so	.	0.13	0.935	0.55	4.1754	0.9348	0.6897	24.7456
what		0.2	0.7192	0.0	5.7102	5.9678	6.3435	19.5647
are		0.13	0.6228	0.0	6.4549	10.8593	10.8358	8.5262
these		0.22	0.6329	0.0	-1.8134	4.01	4.7543	17.5414
functions		0.62	0.9911	0.0	-2.696	3.1026	-7.3753	35.8211
we	?	0.13	0.935	0.51	3.3867	5.0957	11.1537	3.0907
propose		0.43	0.8832	0.0	1.2216	8.3714	2.223	25.5833
ten		0.35	1.6787	0.0	-2.5068	0.8803	-7.3106	34.8157
and	.	0.36	1.7261	0.52	13.1727	6.7292	7.8171	24.3068
it's		0.19	0.9105	0.75	8.8561	7.6382	-2.3064	30.9949
legitimate		0.45	0.6473	0.0	1.6753	8.3858	4.9682	31.9046
monopoly		0.36	0.6473	0.0	-0.5225	6.4337	8.1021	24.3906
of		0.1	0.7192	0.0	-3.5624	5.7117	6.5039	13.5437
means		0.24	0.6904	0.0	-2.6575	5.711	6.1369	21.1958
of		0.11	0.7911	0.0	-4.2507	5.5119	5.2795	13.3989
violence		0.71	1.2759	0.0	1.8917	9.6752	0.0802	39.4635
administrative	,	0.58	0.5955	0.0	9.398	3.9383	0.8223	32.2818
control		0.71	1.4586	0.0	11.6317	7.2845	-3.933	37.7981
management	,	0.57	0.8199	0.0	9.7239	4.9765	5.7985	39.2167
of		0.09	0.6473	0.0	6.0689	5.5334	1.123	22.004
public		0.31	0.7437	0.0	-7.809	23.2732	2.7972	26.2676
finances		0.88	1.5823	0.0	-21.3408	0.8393	-0.6719	36.3236
investment	,	0.53	0.7624	0.0	0.0	0.0	1.8258	39.9446
in		0.06	0.4315	0.0	16.0722	0.0	-9.9864	8.9918
human		0.28	0.8055	0.0	9.3413	12.1172	5.8578	18.643
capital		0.64	1.3147	0.0	0.1842	4.2865	-3.8498	38.7705
provision	,	0.42	0.6717	0.0	-2.5376	4.3683	1.8039	38.5527
of		0.11	0.7911	0.0	-5.8475	6.0274	2.6297	21.3573
citizenship		0.6	0.7839	0.0	-11.5108	5.6143	-2.2223	32.619
rights		0.4	0.9594	0.0	-12.4814	2.3983	-2.9936	30.424
provision	,	0.35	0.5596	0.48	-2.0674	3.6098	7.7845	12.2191
of		0.13	0.935	0.0	-3.1701	1.9507	-0.8283	24.6139
infrastructure		1.0	1.027	0.0	-2.739	12.4476	-4.1315	39.5572
management	,	0.57	0.8199	0.0	9.0205	11.4082	5.4336	23.2025
of		0.11	0.7911	0.0	6.9357	4.1142	2.4727	11.2771
the		0.08	0.3841	0.0	6.8924	4.2424	5.5701	11.9319
tangible		0.44	0.7911	0.0	-2.9964	13.0887	2.9014	27.5994
and		0.09	0.4315	0.0	-4.6407	1.6843	8.0419	2.2412
intangible		0.61	0.8774	0.0	-5.8275	6.0229	5.517	22.9624
assets		0.47	1.1263	0.0	-6.0856	6.9414	-2.351	27.8597
of		0.13	0.935	0.0	-7.4963	3.8115	-4.9463	23.0283
the		0.13	0.6228	0.0	-6.1874	2.8617	-4.8885	29.2084
state		0.51	1.4672	0.0	-11.0673	7.1622	-10.9072	36.6499
through		0.18	0.3697	0.0	-3.1642	1.743	-4.5304	36.7011
regulation		0.69	0.9925	0.0	-2.5089	11.6361	4.2736	25.8788
creation	,	0.39	0.702	0.46	0.4364	5.3392	7.6429	29.7687
of		0.11	0.7911	0.0	-0.581	3.9921	4.6508	19.1427
the		0.08	0.3841	0.0	0.2145	2.4582	3.4328	21.3796
market		0.6	1.4384	0.0	-5.5803	6.4717	-3.2249	38.4351
international	,	0.65	0.7192	0.0	0.0687	10.6809	3.6702	39.5248
agreements		0.43	0.6185	0.0	-6.4132	6.9138	5.7611	18.7354
including	,	0.39	0.6228	0.0	-7.3912	3.7554	3.918	23.2115
public		0.32	0.7667	0.0	-8.0357	10.0031	2.323	18.1729
borrowing		0.51	0.8156	0.0	-4.9264	9.8015	5.4846	24.3606
and	,	0.12	0.5754	0.34	-2.4088	5.1698	8.402	10.5573
then		0.12	0.4315	0.0	-3.8315	3.1936	8.336	12.7475
most	,	0.25	0.899	0.0	-4.4397	1.8404	0.3963	27.3861
importantly		0.87	1.1378	0.0	-8.3649	8.4012	-6.9172	37.0562
rule	,	0.24	0.8631	0.0	-5.3659	6.2038	3.8864	39.3194
of		0.15	1.0788	0.0	-11.0269	2.9305	-2.1881	23.2755
law		0.21	1.0069	0.0	-13.3483	2.9751	-0.7688	26.4341
i	.	0.11	1.5823	1.89	-0.8687	4.5125	12.3096	2.8994
won't		0.18	0.6473	0.0	1.8779	3.7678	7.9945	18.1792
elaborate		0.48	0.7667	0.0	-1.1392	5.4983	4.9419	28.1104
i	.	0.07	1.0069	0.0	-4.9618	0.1492	7.8698	3.0389
hope		0.19	0.6833	0.0	-5.3494	2.4889	-0.1634	26.5721
the		0.09	0.4315	0.0	-5.8517	3.9355	1.1992	23.4021
questions		0.45	0.7192	0.0	-9.1415	7.8168	0.8055	25.8728
will		0.2	0.7192	0.0	-9.0796	3.0733	3.5556	10.3028
give		0.17	0.6113	0.83	-7.7205	6.0547	3.1428	17.1038
me		0.07	0.5035	0.0	-7.109	4.4607	9.991	8.2561
an		0.07	0.5035	0.0	-8.3865	2.0231	11.8004	1.2933
opportunity		0.61	0.7983	0.0	-14.5424	12.8332	-4.2773	32.8256
this	.	0.31	1.1148	0.68	14.5922	3.338	-1.7251	31.9079
is		0.21	1.5104	0.0	12.1687	7.7234	0.2147	32.0901
a		0.08	1.1507	0.0	11.3173	2.6841	9.8442	14.1193
feasible		0.57	1.0242	0.0	1.9948	16.449	3.7814	25.5322
goal		0.4	1.4384	0.0	-6.4831	14.3017	4.9391	12.3499
basically	,	0.61	0.9753	0.46	-5.1091	17.0084	2.478	29.751
because		0.33	0.6775	0.0	-1.1315	5.1967	1.6508	25.7829
contrary	,	0.54	0.9709	0.0	3.626	8.1654	4.5616	30.7603
