word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
diverge		0.42	0.9973	0.0	-3.2403	7.8854	2.6406	22.5502
from		0.13	0.5402	0.0	-1.6861	3.3862	1.5886	15.3424
the		0.09	0.4987	0.0	-4.1012	0.5088	6.8761	0.768
engineers		0.54	0.9973	0.0	-5.6535	6.2956	2.9031	16.3196
we	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
don't		0.0	1.0	0.0	5.4976	5.8066	5.9291	9.3892
really		0.15	0.4156	0.0	0.1527	3.8815	7.044	6.9529
have		0.12	0.4987	0.0	0.7462	2.0684	6.7956	6.246
a		0.08	1.3298	0.0	0.8657	2.3227	2.505	12.6461
problem		0.25	0.5934	0.0	2.5659	12.4892	2.4222	20.0684
talking		0.33	0.7829	0.0	-4.2954	2.7569	-2.7788	21.7289
about		0.29	0.9641	0.0	-5.9728	2.4794	0.9595	19.2551
love		0.26	1.0804	0.0	-8.0154	5.6746	4.2794	8.5736
we	.	0.06	0.4987	0.5	6.0409	3.3342	10.2951	0.2168
don't		0.13	0.5402	0.0	5.5604	6.3095	9.1508	4.1068
have		0.12	0.4987	0.0	1.5076	1.7633	6.6254	9.4153
a		0.37	6.1502	0.0	3.5503	7.0146	-0.5584	22.8488
problem		0.24	0.5701	0.0	3.4282	11.7945	3.4953	24.148
talking		0.35	0.8311	0.0	-1.1059	3.9006	-0.68	19.5931
about		0.34	1.1303	0.0	-4.7048	5.2225	-1.9578	24.0022
truth		0.44	1.4628	0.0	0.3431	4.4642	0.0965	22.5109
or		0.31	2.5764	0.0	-2.9708	9.7312	2.5446	20.2497
beauty		0.39	1.0804	0.0	-3.4486	9.6693	4.2458	17.2144
in		0.09	0.748	0.0	-3.1242	6.402	0.42	12.5854
that		0.22	0.9142	0.0	-4.6509	1.7698	0.4442	19.2428
sense		0.28	0.9308	0.0	-3.7229	5.1702	-1.9971	19.749
that's	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
what		0.0	1.0	0.0	16.7739	1.3657	4.1088	20.1128
we're		0.11	0.4571	0.0	14.4837	6.5355	8.578	8.2313
searching		0.41	0.758	0.0	5.4065	10.8979	0.8823	24.7292
for		0.42	2.3271	0.0	-2.184	7.1324	-2.7367	22.1264
when		0.17	0.7064	0.0	-12.2402	2.7886	3.6362	27.8869
we're		0.45	1.87	0.0	-5.5565	7.9722	0.968	29.0863
working		0.54	1.2816	0.0	4.0645	12.8325	4.8227	28.9257
our		0.18	0.9973	0.0	0.1473	0.6139	3.738	16.4968
craft		0.35	1.1636	0.0	0.8733	4.4497	3.1149	17.7498
we	,	0.06	0.4987	0.33	0.8799	1.233	7.309	2.1812
are		0.1	0.5535	0.0	1.2147	0.4689	7.4392	7.4647
really		0.21	0.5818	0.0	3.1374	5.0266	6.581	7.0246
trying		0.25	0.6931	0.0	0.5423	4.3381	0.2502	17.5649
to		0.1	0.8311	0.0	-0.9745	3.3362	-1.5731	10.5194
find		0.28	1.1636	0.0	-0.5256	3.8287	-1.0709	21.6293
that		0.17	0.7064	0.0	-1.4828	4.1756	2.7215	16.1145
truth		0.33	1.0971	0.0	-0.1369	5.784	-1.2896	21.5973
out		0.12	0.6649	0.0	0.0	0.0	0.0	0.0
there		0.14	0.4654	0.0	0.0	0.0	0.0	0.0
we're	.	0.1	0.4156	0.0	-2.2749	2.0505	6.5726	2.6208
not		0.15	0.8311	0.0	-0.5805	1.284	3.7721	9.8825
trying		0.16	0.4438	0.0	0.2454	2.6416	2.2056	16.5258
to		0.07	0.5818	0.0	-0.7453	2.163	3.4102	9.7772
find		0.27	1.122	0.0	-0.7144	5.4434	3.6233	14.4794
vanity		0.35	0.9691	0.0	-3.947	4.7635	5.6963	8.4456
and		0.11	0.61	0.0	-6.2903	2.3985	4.7507	8.3011
beauty		0.28	0.7763	0.0	-6.2666	4.9414	3.5477	13.0759
we're	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
trying		0.0	1.0	0.0	-0.3398	2.3375	0.6696	22.1434
to		0.11	0.9142	0.0	-1.7397	2.2812	2.9808	9.3435
find		0.2	0.8311	0.0	-1.8973	4.2663	4.4763	11.1341
the		0.06	0.3324	0.0	-4.7004	1.2458	5.814	3.8573
beauty		0.28	0.7763	0.0	-4.1668	5.1749	4.5627	12.0922
in		0.11	0.9142	0.0	-4.1922	0.7359	4.9952	6.1443
the		0.06	0.3324	0.0	-4.9787	1.1722	6.9337	2.3919
truth		0.38	1.2633	0.0	-2.9442	4.9153	-2.9722	23.2392
however	.	0.3	0.7131	0.0	0.9623	5.3896	7.9678	13.4536
engineers	,	0.44	0.8128	0.0	0.7803	4.4407	4.7373	18.0579
tend		0.23	0.9558	0.0	-0.6472	6.359	-0.7877	22.4685
to		0.1	0.8311	0.0	-1.3015	1.6032	2.1495	15.3392
look		0.2	0.8311	0.0	-1.7287	1.5111	2.3428	16.2422
at		0.1	0.8311	0.0	-3.3566	1.7279	-4.4404	26.0722
things		0.21	0.5818	0.0	-2.8612	3.1277	-0.9565	26.7855
a		0.03	0.4987	0.34	-3.9248	0.4074	8.981	2.0376
little		0.21	0.5818	0.0	-1.2256	5.7823	7.4942	7.7404
bit		0.22	1.2184	0.0	-2.979	5.7618	2.7146	17.9344
more		0.9	3.74	0.0	-2.6989	8.4547	4.139	23.7617
newtonian		0.66	1.2184	0.0	-2.6506	8.5672	4.2469	16.2451
instead	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
of		0.0	1.0	0.0	6.433	2.8502	1.7422	7.1361
this		0.12	0.4987	0.0	4.5125	2.0565	-1.1573	14.6046
quantum		0.44	1.0455	0.0	0.2871	6.2318	-1.8043	26.5352
approach		0.42	0.8727	0.0	-1.9655	3.1471	-0.515	22.9392
we're	.	0.12	0.4987	0.44	-2.1526	2.9693	8.366	6.1298
dealing		0.35	0.8311	0.0	-3.7704	6.4981	6.2905	10.3503
with		0.21	0.8727	0.0	-5.4163	1.936	2.2303	14.7326
irrationalisms		0.93	1.1037	0.0	-3.9589	5.7578	3.2262	19.7526
and	,	0.1	0.5535	0.0	-3.1319	5.1862	5.2326	3.2909
we're		0.11	0.4571	0.0	-4.454	2.4386	6.4703	4.6719
dealing		0.28	0.6649	0.0	-4.7078	6.9278	5.6053	13.1349
with		0.17	0.7064	0.0	-5.4876	2.8992	-0.7018	21.086
paradoxes		0.63	1.1636	0.0	-3.2129	4.7542	1.7628	24.1736
that		0.12	0.4987	0.0	-5.289	1.355	0.1213	11.4417
we		0.13	1.0804	0.0	-4.8848	1.6531	4.3981	12.0844
admit		0.29	0.9641	0.0	-4.3251	6.165	4.1739	12.4566
exist		0.38	1.2633	0.0	-2.9359	3.0863	2.2697	17.2199
and	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
the		0.0	1.0	0.0	3.1602	4.3298	9.3569	4.1582
engineers		0.42	0.7763	0.0	0.0776	5.6259	6.4596	15.329
tend		0.2	0.8311	0.0	-1.7269	4.0337	0.3358	18.8727
to		0.09	0.748	0.0	-3.2514	3.7106	-2.4707	12.2643
look		0.25	1.0389	0.0	-4.2206	4.6478	0.2434	20.2687
things		0.21	0.5818	0.0	-4.1933	6.1975	0.1723	21.857
a		0.06	0.9973	0.0	-4.4976	2.3514	0.0449	14.8911
little		0.15	0.4156	0.0	-4.8014	2.6044	6.2854	6.1687
bit		0.19	1.0522	0.0	-14.684	10.1163	-2.0212	18.9568
more		0.15	0.6233	0.0	-17.9699	2.1088	4.6039	6.9837
like		0.19	0.7896	0.0	-18.8188	1.0969	1.4191	17.7728
two		0.12	0.6649	0.0	17.5127	0.8868	0.1697	16.1101
and		0.13	0.7197	0.0	18.0242	0.0908	2.8431	18.8419
two		0.16	0.886	0.0	0.0	0.0	1.1282	18.3343
is		0.36	2.992	0.0	15.9511	4.1687	-8.6629	31.5706
four		0.35	1.4544	0.0	12.3272	3.5693	-0.1104	33.8195
and	,	0.14	0.7763	0.0	5.3761	8.6604	2.7896	5.202
if		0.09	0.748	0.0	-4.6096	5.1676	-3.3086	18.5472
you		0.08	0.4438	0.0	-3.6919	2.9089	0.4181	17.9935
get		0.15	0.8311	0.0	-5.5412	3.1914	-1.2195	20.6858
four		0.18	0.748	0.0	-3.229	3.1082	-2.2924	27.4825
point		0.23	0.7646	0.0	-4.1044	4.7683	-2.234	21.6347
zero		0.12	0.4987	0.0	-2.7028	5.8128	6.4364	10.0233
it's		0.14	0.7763	0.0	-2.4545	3.8215	0.219	18.9272
better		0.22	0.61	0.0	-1.7442	4.7711	3.9599	22.3402
and	,	0.1	0.5535	0.0	-2.764	4.2769	3.7536	11.5795
four		0.2	0.8311	0.0	-1.7635	3.0058	1.0193	19.5778
point		0.2	0.6649	0.0	-2.7178	3.7283	0.5127	19.1976
zerozerozero		0.45	0.6233	0.07	-3.6851	10.4517	6.5429	11.1556
is		0.15	1.2467	0.0	-3.1748	6.7304	4.384	8.8371
even		0.16	0.6649	0.0	-3.9965	2.689	4.5862	5.9088
better		0.27	0.748	0.0	-2.6788	8.6027	6.4475	14.1003
and	.	0.16	0.886	0.96	0.5586	1.5844	4.7122	22.263
that		0.17	0.7064	0.0	3.1213	5.7739	4.0335	16.2092
sometimes		0.56	1.0339	0.0	1.6759	9.2007	5.0062	15.6849
leads		0.21	0.6981	0.51	2.5251	4.7221	3.2387	24.1026
to		0.14	1.1636	0.0	3.5342	5.3709	4.7399	16.3622
bit		0.15	0.8311	0.0	2.2002	6.5777	7.2263	8.2452
of		0.07	0.5818	0.0	1.8195	4.2705	1.875	12.0815
a		0.07	1.1636	0.0	0.8875	1.4368	7.7678	7.0588
divergence		0.67	1.1137	0.0	-0.3769	8.1563	6.2972	10.0687
in		0.14	1.1636	0.96	-2.0007	0.9295	4.6469	30.9947
why		0.2	1.1087	0.0	0.0927	4.3769	9.2452	3.9033
we're		0.14	0.5818	0.0	-0.1961	5.7258	7.2854	7.3823
doing		0.24	0.7979	0.0	-0.1688	7.3799	6.8394	11.4503
what		0.14	0.5818	0.0	-0.221	1.0892	6.1532	10.5531
we're		0.13	0.5402	0.0	-2.0277	3.9541	6.1065	11.5921
doing		0.41	1.363	0.0	-2.0139	7.4435	5.6644	17.058
we've	.	0.1	0.4156	0.43	0.0	0.0	1.8362	24.9957
pretty		0.17	0.4704	0.0	0.0	0.0	0.3487	26.0574
much		0.18	0.748	0.0	15.7607	4.1977	4.1015	19.8213
accepted		0.37	0.7679	0.0	4.3059	16.5233	2.0458	20.9088
the		0.08	0.4438	0.0	-3.2468	3.4017	3.3607	12.4668
fact		0.3	1.2467	0.0	-1.1041	4.5653	0.1669	20.0726
though	,	0.14	0.3873	0.0	-0.8845	1.8137	5.4122	13.7959
that	,	0.26	1.0804	0.0	-4.3561	3.7423	2.7474	16.5513
we		0.19	1.5791	0.0	-0.4783	5.1775	7.605	4.4887
are		0.07	0.3873	0.0	-0.893	1.9391	7.7637	3.2409
the		0.11	0.61	0.0	-4.1264	2.4505	4.8446	7.3275
women		0.31	1.0306	0.0	-0.4234	7.9465	7.4969	5.7837
in		0.11	0.9142	0.0	-1.6674	2.4941	5.9913	3.1607
the		0.09	0.4987	0.0	-3.6571	0.9822	7.0063	1.9516
organization		0.6	0.8311	0.0	-4.9151	7.2093	2.8472	16.6233
at		0.06	0.4987	0.0	-5.9207	1.6695	5.7987	1.4608
b		0.0	1.0	0.0	0.0	0.0	0.0	0.0
m		0.0	1.0	0.0	0.0	0.0	0.0	0.0
w		0.0	1.0	0.0	0.0	0.0	0.0	0.0
b		0.0	1.0	0.0	0.0	0.0	0.0	0.0
m		0.0	1.0	0.0	0.0	0.0	0.0	0.0
w		0.0	1.0	0.0	-5.6558	6.2039	5.3464	18.1878
is		0.06	0.4987	0.0	-8.0788	1.396	1.115	2.7716
a		0.03	0.4987	0.0	-8.0767	0.5748	-1.8801	1.5139
very		0.15	0.6233	0.0	-5.4395	3.0124	4.6343	9.8551
manly		0.46	1.5292	0.0	-5.3003	3.9952	4.9254	8.8546
type		0.31	1.2882	0.0	-6.6093	3.454	-4.7178	23.483
business		0.36	0.748	0.0	-6.5906	6.1295	-2.4106	23.1593
men	,	0.26	1.4411	0.0	-6.2006	4.143	2.3042	21.8125
men	,	0.21	1.1636	0.0	-7.6391	2.3906	0.8221	10.5869
men	,	0.2	1.1087	0.0	-7.6267	3.917	2.539	9.3679
it's	;	0.14	0.7763	0.0	-7.8917	1.5538	-4.871	11.3303
engineers		0.74	1.3663	0.0	-7.3271	5.4277	-2.756	26.0239
and	.	0.22	1.2184	0.0	-7.6106	1.2619	-1.9615	27.8971
we're		0.16	0.6649	0.34	-2.0796	3.5054	6.3108	13.5642
kind		0.18	0.748	0.0	-1.2323	3.6862	2.0684	15.7698
of		0.08	0.6649	0.0	-6.3539	3.1023	2.0651	11.7853
the		0.08	0.4438	0.0	-7.9475	3.8001	-0.1566	4.7546
female		0.4	1.1087	0.0	-5.9141	9.2499	1.4432	18.2666
side		0.3	1.2467	0.0	-8.3082	0.8061	-1.6419	15.1406
to		0.09	0.748	0.0	-7.7667	0.2519	-7.515	9.3956
that		0.18	0.748	0.0	-10.3636	3.4725	0.223	7.7407
that's	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
ok		0.0	1.0	0.0	-13.8927	4.206	-5.7931	16.1496
that's	,	0.18	0.5984	0.0	-1.3401	1.6217	-0.5398	15.025
cool		0.18	0.748	0.0	-3.5064	4.2862	-0.0411	18.8443
you	.	0.09	0.4987	0.0	-3.2183	2.8156	1.1079	6.7951
go		0.07	0.5818	0.0	-0.6232	1.1341	4.1992	6.0693
off		0.15	0.8311	0.0	-2.4296	3.1713	2.1963	18.3101
and		0.1	0.5535	0.0	-3.8145	4.4139	2.6777	16.3694
be		0.12	0.9973	0.0	-5.651	1.8718	5.7055	7.8522
manly		0.38	1.2633	0.0	-7.6463	4.3258	3.1775	9.3705
we're	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
going		0.0	1.0	0.0	0.0	0.0	0.0	0.0
to		0.0	1.0	0.0	-4.6429	5.132	5.0883	8.7032
be		0.1	0.8311	0.0	-6.2544	2.3636	3.6028	8.6023
a		0.06	0.9973	0.0	-5.7544	2.9455	6.5906	0.6544
little		0.14	0.3873	0.0	-5.8963	1.6056	6.1684	4.3837
bit		0.16	0.886	0.0	-6.5656	1.8471	1.607	6.4561
more		0.15	0.6233	0.0	-8.3526	2.4016	3.9451	8.6438
female		0.52	1.4411	0.0	-14.0995	10.9531	2.2227	18.6225
because	.	0.28	0.6649	0.7	-2.518	5.9754	-0.8409	21.3696
what		0.18	0.748	0.0	-0.7402	3.2283	1.8743	19.0486
we're		0.18	0.748	0.0	-0.1678	2.6561	7.3212	6.1245
interested		0.45	0.748	0.0	-2.8475	6.7828	-0.3648	22.832
in		0.24	1.9947	0.0	-4.9125	1.7904	2.1939	19.8533
is		0.54	4.488	0.88	-2.4764	7.5546	-0.6668	27.6773
finding		0.29	0.6882	0.4	-3.1297	6.0177	6.9055	11.5206
form		0.43	1.7869	0.0	-2.2034	10.027	2.4052	18.4786
that's		0.0	1.0	0.0	0.0	0.0	0.0	0.0
more		0.0	1.0	0.0	-1.8668	6.4721	4.9244	18.7833
than		0.1	0.4156	0.0	-5.2953	2.4643	4.4809	3.3215
just		0.2	0.8311	0.0	-6.6993	2.552	-5.1338	16.5769
a		0.06	0.9973	0.0	-7.0799	0.2875	-8.87	9.572
function		0.44	0.9142	0.0	-7.6814	5.1409	-2.5196	21.6012
we're	.	0.11	0.4571	0.67	-1.0209	3.8062	9.1176	1.059
interested		0.42	0.6981	0.0	-0.0976	4.9647	2.0069	25.6164
in		0.08	0.6649	0.0	-3.6132	2.4399	6.79	3.1596
finding		0.48	1.1403	0.0	-2.9693	7.0277	3.898	17.3055
beauty		0.39	1.0804	0.0	-2.6695	10.1327	4.9713	11.4211
that's		0.0	1.0	0.0	0.0	0.0	0.0	0.0
more		0.0	1.0	0.0	-1.4408	5.7418	5.822	23.3754
than		0.15	0.6233	0.0	-4.3	3.5683	4.4368	9.2521
just		0.26	1.0804	0.0	-5.0134	5.0656	-2.1365	23.0757
an		0.08	0.6649	0.0	-4.6466	1.9024	2.5766	9.2049
aesthetic		0.52	0.9608	0.0	-5.6032	2.56	-2.169	27.2166
it's	;	0.14	0.7763	0.36	-6.6783	3.1412	-3.1419	16.0739
really		0.25	0.6931	0.0	-4.3819	1.806	5.7647	19.7227
a		0.04	0.6649	0.0	-6.2746	1.5448	6.1397	3.4664
truth		0.46	1.5292	0.0	-6.0316	5.0367	-2.9482	23.0198
and	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	8.9627	1.5823	8.4541	4.7609
think		0.22	0.7314	0.0	5.1466	8.6398	0.1625	20.4088
this		0.19	0.7896	0.0	0.5147	7.5441	1.0568	17.885
idea		0.27	1.122	0.0	-3.1643	8.1493	6.6687	15.1594
of		0.09	0.748	0.0	-3.3088	3.8472	2.5122	8.0801
soul		0.59	2.4518	0.0	-1.308	8.1682	0.4256	28.1302
as	,	0.13	1.0804	0.0	-4.0384	4.7035	-0.1687	25.5231
being		0.19	0.6316	0.0	-4.2177	5.5654	4.2872	9.7892
at		0.06	0.4987	0.0	-3.1782	1.0428	6.6696	0.4495
the		0.06	0.3324	0.0	-5.0609	2.1849	4.5199	6.6694
heart		0.2	0.6649	0.0	-4.1134	5.8886	4.8544	11.7926
of		0.06	0.4987	0.0	-5.9065	3.1384	2.1806	7.8273
great		0.24	0.7979	0.0	-4.7947	5.1951	1.3688	20.1857
cars		0.44	1.8284	0.0	-4.6605	5.5746	0.4177	18.7881
is	,	0.08	0.6649	0.52	4.1789	4.0777	1.1882	4.9566
very		0.2	0.8311	0.0	8.282	6.7587	5.8631	10.8973
applicable		0.57	0.9475	0.0	6.9367	9.1813	-2.0141	25.2747
you	.	0.13	0.7197	0.0	-0.9786	5.1747	-0.069	30.4198
all		0.13	0.7197	0.0	-2.4912	2.6243	8.0992	5.6696
know		0.19	0.7896	0.0	-4.2873	1.8475	7.7207	1.8678
it		0.11	0.9142	0.0	-5.6541	1.3611	0.9558	14.227
you	.	0.06	0.3324	0.54	-1.2203	0.2788	9.7216	2.5791
know		0.14	0.5818	0.0	-0.1355	1.8516	9.5998	3.8874
a		0.07	1.1636	0.0	-1.1367	2.4507	8.5731	5.1732
car		0.27	1.496	0.0	-1.5686	3.1048	3.6682	13.8369
when		0.1	0.4156	0.0	-3.6792	1.1212	6.0304	2.7801
you've		0.12	0.3989	0.0	-5.3661	2.5411	4.4359	13.4133
seen		0.17	0.7064	0.0	-3.248	3.3494	-0.3784	16.0099
it		0.08	0.6649	0.0	-3.7184	2.3405	6.3806	3.335
with	,	0.12	0.4987	0.0	4.6957	3.8427	0.4575	11.3904
soul		0.37	1.5376	0.0	-2.6073	10.1459	1.4891	22.5364
you	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
know		0.0	1.0	0.0	-2.9937	1.2362	6.54	6.7126
how		0.11	0.61	0.0	-2.8917	1.8403	7.0704	3.8507
strong		0.41	1.1353	0.0	-4.1256	2.6836	1.4608	24.2676
this		0.18	0.748	0.0	-6.4393	1.9708	-1.0009	14.2473
is		0.23	1.9116	0.0	-6.3464	1.092	-3.0712	14.8329
well	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
this	,	0.0	1.0	0.0	3.2021	4.5447	4.162	16.3911
experience		0.59	0.9807	0.0	2.6521	7.4227	2.2063	25.1931
of		0.13	1.0804	0.0	-2.6917	8.2314	4.1135	12.3405
love		0.36	1.496	0.0	-1.9831	6.3283	7.4412	15.3004
and	,	0.1	0.5535	0.36	-2.8346	2.728	2.3531	22.3099
the		0.06	0.3324	0.0	-2.0258	1.642	6.3044	1.8095
experience		0.44	0.7314	0.0	-9.4801	12.6866	-1.3897	26.785
of		0.09	0.748	0.0	-14.312	6.1292	2.3033	10.01
design		0.41	1.1353	0.0	-16.1908	6.439	2.6952	24.6602
to	,	0.13	1.0804	0.0	-14.452	4.5452	-6.9853	19.5625
me		0.18	1.496	0.0	-13.0136	1.8075	5.1535	10.5208
are	,	0.14	0.7763	0.0	-2.2944	2.0616	1.6068	16.8281
interchangeable		0.74	0.8195	0.0	-4.9131	10.2272	-1.5683	21.3117
and	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
now		0.0	1.0	0.0	-2.6415	3.9459	8.0836	2.0147
i'm		0.1	0.8311	0.0	0.0387	0.8078	5.1553	16.9289
coming		0.23	0.6366	0.0	-1.4577	5.3393	2.5232	18.0385
to		0.09	0.748	0.0	-2.0296	2.7459	-1.6552	9.1348
my		0.11	0.9142	0.0	-4.4722	1.8236	6.3015	2.3553
story		0.38	1.2633	0.0	-6.8269	2.9073	0.0349	23.0899
i	.	0.06	0.9973	0.84	11.1762	0.4765	10.612	1.7064
discovered		0.53	0.881	0.0	7.4172	13.8442	4.1963	17.6432
something		0.34	0.6283	0.0	0.2242	6.6075	1.2535	19.3098
about		0.31	1.0306	0.0	-4.4672	4.2678	3.8196	15.0249
love		0.22	0.9142	0.0	-5.3363	1.9789	5.328	11.5975
and		0.17	0.9425	0.65	-4.3165	8.3499	3.2691	20.9757
design		0.45	1.2467	0.0	-5.4072	4.255	4.7013	18.3038
through		0.0	1.0	0.0	0.0	0.0	0.0	0.0
a		0.0	1.0	0.0	-3.4778	3.5317	2.9111	18.8028
project		0.5	1.1868	0.0	-1.2951	9.0547	1.2356	23.6551
called		0.25	0.6931	0.0	-2.0069	6.0791	1.4557	24.4083
deep		0.17	0.7064	0.0	-1.5633	4.8805	3.0293	16.0034
blue		0.41	1.7038	0.0	-5.2843	13.6532	1.7338	23.0478
and	.	0.32	1.7736	0.87	-0.2142	1.0603	0.2037	20.2166
first		0.29	0.9641	0.0	-3.7627	6.0908	-2.9325	22.0475
of		0.08	0.6649	0.0	-8.8486	7.0451	6.9441	8.096
all		0.13	0.7197	0.0	-11.1356	0.7464	9.5548	5.0515
you	,	0.07	0.3873	0.0	-11.7315	1.9148	7.0747	4.0146
have		0.17	0.7064	0.0	-11.1582	4.8216	3.9771	15.5528
to		0.09	0.748	0.0	-11.7034	3.6497	1.8489	15.2117
go		0.49	4.0725	0.0	-10.6989	6.4584	-1.3568	30.9018
with		0.28	1.1636	0.0	-0.9507	11.0953	-3.9289	30.4413
me		0.11	0.9142	0.0	-0.0812	5.7202	3.1671	16.7314
for		0.1	0.5535	0.0	-0.6541	1.6404	-2.3388	17.8632
a		0.09	1.496	0.0	-1.7402	1.4395	2.0628	12.9735
second		0.32	0.886	0.0	-0.5732	3.0462	1.3894	19.8039
and	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
say		0.0	1.0	0.0	-8.0804	10.4296	-0.4881	26.3232
you	,	0.09	0.4987	0.0	0.7918	1.2979	6.2059	3.5972
know		0.13	0.5402	0.0	2.0675	4.2225	4.9628	9.9316
you	,	0.13	0.7197	0.0	3.772	7.029	3.0236	18.2511
could		0.14	0.4654	0.0	6.8877	8.2014	-1.4443	23.9098
take		0.19	0.7896	0.0	5.9255	3.3503	-1.8763	21.6457
the		0.09	0.4987	0.0	3.2463	6.7688	1.1747	22.2303
word		0.22	0.9142	0.0	-0.5081	5.7992	7.3617	7.6143
love		0.4	1.6622	0.0	-0.8344	8.1035	3.6605	22.3906
out		0.13	0.7197	0.0	-0.7368	3.936	1.2939	20.9679
of		0.07	0.5818	0.0	-3.5197	3.6666	3.8737	5.0707
a		0.06	0.9973	0.0	-3.7221	1.223	6.5101	4.4052
lot		0.21	1.1636	0.0	-0.8896	7.4947	4.8363	8.8919
of		0.09	0.748	0.0	-0.799	4.9495	-2.4625	17.8977
things		0.24	0.6649	0.0	0.4828	1.0777	-0.1915	19.1787
in		0.1	0.8311	0.0	-1.6201	5.0761	0.2925	11.5177
our		0.13	0.7197	0.0	-4.478	1.7668	1.4844	17.6249
society		0.52	1.235	0.0	-2.9437	7.7836	0.0806	22.1321
put	,	0.12	0.6649	0.0	13.9906	5.0159	2.5476	17.2963
the		0.08	0.4438	0.0	13.1688	3.175	2.7726	17.8486
word		0.18	0.748	0.0	11.2363	5.9275	6.6408	9.5607
design		0.39	1.0804	0.0	-1.1042	13.2766	3.4196	13.4259
in		0.1	0.8311	0.0	-0.5932	1.246	5.982	2.457
and	,	0.09	0.4987	0.0	-1.8865	2.6073	5.9352	4.4322
it		0.1	0.8311	0.0	-0.958	1.5023	-2.479	7.865
still		0.21	0.6981	0.0	-1.3922	2.9589	-3.8235	27.0922
works		0.51	1.6955	0.0	-5.5443	3.8774	-5.8833	30.1335
like	,	0.3	1.2467	0.0	-7.0707	3.6867	-0.2237	29.8445
this		0.11	0.4571	0.33	-3.8804	1.4046	1.8437	12.9046
quote		0.34	1.1303	0.0	-1.017	3.5541	-2.2209	25.1423
here		0.27	1.122	0.0	-0.8194	4.1845	3.9545	13.4771
you	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
know		0.0	1.0	0.0	-0.8009	6.1009	-0.8582	18.5206
it	.	0.34	2.8258	0.0	-0.3307	1.5423	-10.5957	18.3846
kind		0.15	0.6233	0.0	-1.6106	3.6874	0.6932	25.1475
of		0.1	0.8311	0.0	-2.3998	3.5052	7.6798	3.8409
works		0.36	1.1968	0.0	-0.3623	7.9842	2.254	19.8282
you	,	0.11	0.61	0.0	1.7274	0.8452	2.7651	18.6481
know		0.21	0.8727	0.0	4.8933	5.4873	9.6337	2.7503
you	?	0.0	1.0	0.0	0.0	0.0	0.0	0.0
can		0.0	1.0	0.0	6.021	4.3902	1.2125	22.4801
understand		0.51	0.8477	0.0	-0.6752	8.0802	5.2674	16.9539
that		0.37	1.5376	0.0	1.0723	8.0405	1.3423	21.1751
it	.	0.06	0.4987	0.0	4.1949	0.2831	-11.3161	4.436
works		0.25	0.8311	0.0	6.1702	3.1894	1.9065	27.8886
in		0.13	1.0804	0.0	2.268	7.511	6.768	14.0301
truisms		0.78	1.8517	0.0	4.1954	8.2464	4.0738	19.5172
all	.	0.09	0.4987	0.5	-1.63	2.8975	5.1727	2.4847
is		0.08	0.6649	0.0	-1.6177	1.0624	-1.1061	10.7365
fair		0.23	0.9558	0.0	-0.0166	2.1538	-2.0546	24.8524
in		0.06	0.4987	0.0	-0.4038	1.0031	6.5111	2.7101
design		0.35	0.9691	0.0	-2.2246	5.2998	6.1389	8.9303
and		0.13	0.7197	0.0	-1.4615	2.2552	7.5895	2.9836
war		0.27	1.496	0.0	0.0656	5.5226	6.7013	8.9076
certainly	.	0.37	0.6832	0.89	3.398	5.3007	2.155	15.4159
we		0.11	0.9142	0.0	0.9031	1.5654	8.3532	5.9889
live		0.11	0.4571	0.0	1.0406	2.2543	7.1272	10.518
in		0.06	0.4987	0.0	0.3486	0.9807	5.2798	4.7144
a		0.06	0.9973	0.0	-0.7212	2.8121	6.0018	4.9963
competitive		0.46	0.6948	0.0	0.0298	5.1679	3.4505	18.1171
society		0.59	1.4013	0.0	0.6496	7.6139	1.9566	22.5912
i	.	0.07	1.1636	0.46	12.5137	0.321	9.3551	4.6855
think		0.29	0.9641	0.0	16.029	5.2831	3.3602	22.1165
this		0.22	0.9142	0.0	10.3518	7.2811	5.7093	15.1928
one		0.16	0.886	0.0	4.1594	11.9661	7.5359	13.368
here		0.34	1.4129	0.0	-7.2685	14.1369	6.081	16.7232
there's	,	0.16	0.4438	0.0	-12.8001	1.4786	4.4462	16.4882
a		0.13	2.1609	0.0	-13.2055	2.2491	1.5677	14.3268
pop		0.23	1.2749	0.0	-16.8217	6.2188	-2.2193	22.7244
song		0.27	1.122	0.0	-19.2347	0.3408	3.9715	16.7157
that		0.14	0.5818	0.0	-1.2399	3.4751	-4.423	17.7631
really		0.22	0.61	0.0	3.1712	6.9548	7.0813	12.4487
