word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
people		0.68	1.6409	0.0	0.4699	12.1366	-4.068	28.8635
are		0.22	1.0616	0.0	-9.5527	7.5322	-0.5787	30.2091
reaching		0.62	1.1224	0.0	-12.9613	4.7503	0.0775	23.5899
thousands		0.64	1.0297	0.0	-13.7402	3.6503	2.222	28.2915
if	,	0.23	1.6655	0.0	-0.7293	2.0544	-7.6405	32.7842
not		0.28	1.3512	0.0	-1.6917	4.5249	2.3733	21.8167
millions		0.52	0.9414	0.0	-3.6556	5.0023	2.4936	27.1893
of	,	0.14	1.0138	0.0	-5.2504	3.9121	-0.397	25.2141
readers		0.43	0.8892	0.0	-1.6303	7.6633	2.6217	15.536
and	,	0.13	0.6271	0.33	1.2345	2.0931	9.3346	3.7687
that's		0.24	0.6952	0.0	5.4081	5.2179	1.3012	24.0265
incredibly		0.43	0.6228	0.0	-0.5938	9.2165	2.0453	16.0568
important		0.58	0.9327	0.0	-2.8185	8.7203	-2.1777	25.9892
during	.	0.32	0.7719	1.08	-0.0194	4.2954	2.8805	21.6354
the		0.08	0.3867	0.0	0.1388	1.7095	7.6607	5.8382
hurricane		0.5	0.8052	0.0	-2.4922	7.8373	1.1856	17.8307
you	,	0.12	0.5793	0.0	-3.6168	2.4761	4.4961	2.3019
had		0.22	1.0616	0.0	-2.728	2.9934	1.6302	19.5473
m		0.0	1.0	0.0	0.0	0.0	0.0	0.0
s		0.0	1.0	0.0	0.0	0.0	0.0	0.0
n.b		0.0	1.0	0.0	0.0	0.0	0.0	0.0
c		0.0	1.0	0.0	0.0715	8.0537	1.0203	25.7091
posting		0.45	0.9312	0.0	-0.5409	5.8716	-1.5711	26.7741
about		0.53	1.5352	0.0	-3.417	4.5404	1.8609	25.8278
the		0.06	0.2897	0.33	-0.6613	0.4751	3.8563	19.0427
hurricane		0.52	0.8371	0.0	-0.0933	3.0476	3.2255	21.2398
on		0.18	1.3034	0.0	-1.7979	1.1172	3.4083	22.3341
their		0.12	0.3476	0.0	-2.0236	2.0548	6.2984	10.0865
blog		0.38	1.3759	0.0	-3.3298	5.4581	3.3836	21.8254
updating	,	0.51	0.924	0.0	-1.027	4.036	0.0876	29.56
it		0.13	0.9414	0.0	-2.6153	2.5315	-3.2064	22.8724
frequently		0.63	0.9124	0.0	-2.7914	16.1245	-1.6652	25.8065
this	.	0.2	0.7241	0.0	-11.5927	1.736	-5.6515	27.5874
was		0.15	0.7241	0.0	-10.1451	2.6385	-3.2994	20.4402
possible		0.47	0.8501	0.0	-12.1597	3.9892	-2.3512	25.5229
because		0.41	0.8487	0.0	-1.6182	3.8475	-2.3426	25.884
of		0.16	1.1586	0.0	-1.626	1.9771	-1.4041	16.9676
the		0.18	0.869	0.0	-1.2802	2.6531	1.535	24.7622
easy		0.26	0.9414	0.0	-2.163	4.0065	-0.4584	19.4434
nature		0.36	0.869	0.0	-2.2004	4.0774	3.0241	21.1349
of		0.06	0.4345	0.0	-2.9172	1.0517	1.6441	11.5246
blogging		0.38	0.6879	0.0	-1.5429	8.1148	2.9067	18.0187
tools		0.33	0.9559	0.0	-3.6732	1.9951	-3.3444	20.6761
you	.	0.19	0.9168	0.68	-0.8977	2.0143	6.3671	7.4313
have		0.22	0.7965	0.0	-0.1577	4.4747	4.5851	18.4383
my		0.18	1.3034	0.0	-1.336	2.1014	5.5973	14.8698
friend		0.53	1.2788	0.0	-3.0455	10.5872	-0.151	26.4469
who	,	0.1	0.4823	0.35	0.7317	2.303	7.9155	2.7602
has		0.22	1.0616	0.0	-0.6111	4.4454	5.8841	16.9868
a		0.05	0.7241	0.0	-0.4001	3.0095	4.7925	12.9164
blog		0.44	1.5931	0.0	-4.806	5.604	3.2546	22.1282
on		0.63	4.562	0.0	-3.8796	3.5511	1.2691	24.2206
digital		0.62	1.2832	0.0	0.266	13.0877	0.4633	25.4873
on		0.07	0.5069	0.0	-2.7162	1.4007	2.3637	8.4975
p		0.0	1.0	0.0	0.0	0.0	0.0	0.0
d		0.0	1.0	0.0	0.0	0.0	0.0	0.0
r		0.0	1.0	0.0	0.0	0.0	0.0	0.0
s		0.0	1.0	0.0	-3.3288	13.2851	0.9171	27.036
personal	,	0.35	0.6329	0.0	-12.9058	4.2948	-4.1702	26.9896
recorders		0.55	0.8849	0.0	-14.707	1.9494	-2.7646	25.8612
he	.	0.08	0.5793	0.48	4.7254	0.7626	5.2383	16.8503
makes		0.45	1.3034	0.0	3.9571	4.0824	-6.0799	31.5608
enough		0.25	0.6039	0.0	3.445	5.0812	5.0109	21.0803
money		0.29	0.84	0.0	2.1285	4.7156	7.1588	16.0861
just	,	0.26	0.9414	0.0	0.2527	1.8563	-6.5831	29.6202
by		0.16	1.1586	0.0	0.0107	2.645	3.3504	28.1523
running		0.33	0.6821	0.0	-1.6781	2.1032	3.3191	23.3535
ads		0.45	2.1724	0.0	-3.8654	4.3574	0.0907	24.1838
to	,	0.12	0.869	0.0	-0.6978	2.7292	-2.7336	24.3104
support		0.34	0.7039	0.0	-1.6654	3.6448	-1.2313	22.9394
his		0.14	0.6763	0.0	-2.3714	1.7877	-2.6602	15.8007
family		0.49	1.1832	0.0	-4.0217	5.6358	3.4162	21.2421
up		0.14	1.0138	0.0	-4.2413	1.7027	-2.8419	23.2615
in		0.09	0.6517	0.0	-4.1137	2.165	3.2625	13.0015
oregon		0.52	1.2556	0.0	-4.6384	5.5442	0.1215	25.3972
that's	.	0.23	0.6662	0.0	0.5412	2.2258	-1.9491	21.5351
all		0.12	0.5793	0.0	-0.6491	4.6943	6.3989	9.1907
he		0.12	0.869	0.0	-1.4768	1.0218	1.0066	4.5484
does		0.24	0.869	0.0	-2.3214	3.3327	1.0779	21.5754
now		0.29	1.4005	0.0	-7.7379	8.6615	0.1635	20.8477
and	,	0.14	0.6763	0.0	-4.7058	8.3146	2.0184	23.6716
this		0.16	0.5793	0.0	-0.5341	2.43	-0.9688	22.1937
is		0.1	0.7241	0.0	-0.4103	3.4399	-0.6989	17.2649
something		0.28	0.4504	0.0	-0.9759	5.9612	-1.3617	24.7065
that		0.23	0.8328	0.0	-3.5824	1.1153	-4.2291	24.3585
blogs		0.3	0.869	0.0	-4.9358	1.5973	0.6189	31.3918
have		0.11	0.3983	0.0	-5.014	0.7959	-8.1556	13.8376
made		0.21	0.7603	0.0	-4.7134	2.3814	1.1068	19.7373
possible		0.55	0.9964	0.0	-6.9865	7.0967	-3.0055	26.0932
and	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
then		0.0	1.0	0.0	6.2629	4.7612	9.7848	3.6906
you		0.13	0.6271	0.0	7.8401	1.4064	9.372	1.8279
have		0.14	0.5069	0.0	5.8899	2.8286	5.4712	19.7691
something		0.34	0.5474	0.0	2.8124	5.9698	0.0365	23.1338
like		0.31	1.1224	0.0	-3.129	5.6903	-0.6336	24.6696
this		0.29	1.05	0.0	-4.1618	6.2634	-4.2821	23.4338
which	,	0.19	0.5503	0.0	-0.5727	3.3091	-1.9929	27.5149
is		0.2	1.4483	0.0	-0.5861	4.076	-0.7892	21.7371
interplast		0.6	0.869	0.0	-1.3103	6.355	-0.6977	26.7673
it's	.	0.11	0.5315	0.0	-2.5017	2.4536	-6.5017	18.1407
a		0.1	1.4483	0.0	-2.5231	2.9332	5.7523	9.4794
wonderful		0.42	0.6763	0.0	0.9974	8.367	2.6897	22.5463
organization		0.86	1.0384	0.0	-3.3047	4.8695	2.1703	23.4176
of		0.65	4.7069	0.61	0.1125	1.6535	-8.5859	34.055
people		0.62	1.4961	0.0	-3.1935	10.421	-0.1812	33.9928
and		0.17	0.8212	0.0	-0.0418	2.7949	3.7648	28.2395
doctors		0.49	1.0138	0.0	-1.0546	6.9894	-0.005	23.4708
who		0.19	0.9168	0.0	0.2421	5.1281	0.1164	15.7307
go		0.29	2.1	0.0	0.4	7.1408	5.0035	22.059
to		0.4	2.8965	0.0	1.8982	8.6346	0.2675	22.6727
developing		0.48	0.6952	0.0	-0.7313	6.1555	0.3919	28.0601
nations		0.55	1.1383	0.0	-2.3313	6.9735	2.9021	19.1
to		0.19	1.3759	0.35	13.3047	2.387	1.7789	21.5154
offer		0.31	0.8979	0.0	12.2823	3.5287	0.4625	25.2701
plastic		0.44	0.911	0.0	12.2079	5.8389	-5.5906	27.609
surgery		0.42	0.869	0.0	3.1234	13.1294	1.5701	18.5286
to		0.11	0.7965	0.0	-1.7859	4.1417	-3.9619	17.3921
those		0.23	0.6662	0.0	-2.254	1.243	2.9724	17.2027
who		0.11	0.5315	0.0	-1.6494	2.836	-1.0265	12.5373
need		0.23	0.8328	0.0	2.789	6.9137	6.7411	16.3109
it		0.48	3.4758	0.0	1.8324	9.2336	-5.0471	26.9108
children	.	0.36	0.6517	0.0	-1.6047	4.2493	0.3908	21.0728
with		0.14	0.5069	0.0	-2.4161	1.6232	-0.7423	16.7185
cleft		0.27	0.7821	0.0	-2.2306	4.8445	-2.4649	25.2561
palates		0.49	1.0138	0.0	-5.9585	8.3932	-3.5496	26.5897
will		0.17	0.6155	0.34	-14.0748	1.8239	6.3037	10.3078
get		0.21	1.0138	0.0	-14.7136	1.4263	3.3315	18.9725
it		0.1	0.7241	0.0	-14.2181	1.2676	2.8784	9.5686
and	,	0.11	0.5315	0.0	-3.4734	0.2966	3.2992	4.6554
they		0.22	0.7965	0.0	-3.8831	2.4516	-2.3121	25.8503
document		0.47	0.8501	0.0	-2.8042	6.7174	-2.4552	30.2726
their		0.1	0.2897	0.0	-4.5226	0.9654	-1.8943	20.5872
story		0.37	1.0717	0.0	-5.1989	9.6671	0.076	27.491
this	.	0.22	0.7965	0.0	-10.5941	4.4671	-2.844	21.0695
is		0.13	0.9414	0.0	-11.4756	6.7798	2.1137	13.4562
wonderful		0.47	0.756	0.0	-14.5483	1.2017	0.5653	26.7887
i	.	0.4	5.7931	0.57	5.1375	7.1179	4.2092	23.2232
am		0.23	1.6655	0.0	1.0185	2.3755	5.291	22.922
not		0.4	1.9305	0.0	-2.6899	3.5018	0.2002	25.0699
that		0.45	1.6293	0.0	-2.8426	1.6313	-0.33	24.4257
caring		0.9	2.1724	0.64	-3.073	8.0506	-3.8736	29.6324
i	.	0.24	3.4758	0.0	0.0	0.0	0.0	0.0
talk		0.24	0.869	2.66	-3.1078	2.6886	-0.1823	19.9351
about		0.21	0.6083	0.0	0.6586	8.6206	3.6988	19.7851
myself		0.53	1.2788	0.0	-2.0095	1.8119	-7.1175	30.0199
that's	.	0.34	0.9848	0.0	0.5404	5.072	-3.0301	33.069
what		0.16	0.5793	0.0	-0.257	2.5066	3.4329	22.671
i		0.06	0.869	0.0	-2.0669	0.7746	7.8484	5.0344
am		0.21	1.5207	0.0	-5.0117	5.182	3.6613	8.2268
i'm	.	0.14	1.0138	0.0	-2.176	3.3655	6.6263	5.8498
a		0.05	0.7241	0.0	-2.3964	1.366	6.2073	8.8584
blogger		0.44	0.911	0.0	-5.0942	6.4145	2.3415	22.4679
i	.	0.5	7.2413	0.33	1.2143	2.785	0.6995	28.5707
have		0.39	1.4121	0.0	-0.3571	3.8564	-5.0913	30.8887
always		0.3	0.7241	0.48	4.4979	4.888	4.3013	31.3897
decided		0.4	0.827	0.0	0.4877	6.5806	0.7047	26.0418
that		0.1	0.3621	0.0	-3.8801	3.179	3.8369	18.4338
i		0.03	0.4345	0.0	-4.6579	0.1939	6.528	1.642
was		0.09	0.4345	0.0	-4.4434	0.7323	5.329	9.5422
going		0.12	0.3476	0.0	-3.3768	2.2633	-1.7522	14.1307
to		0.06	0.4345	0.0	-3.379	1.2909	3.9363	3.7621
be		0.06	0.4345	0.0	-2.8679	1.4518	5.5756	5.3708
an		0.06	0.4345	0.0	-4.1183	1.8513	4.7793	3.1274
expert		0.28	0.6763	0.0	-3.6231	1.8578	-2.9635	24.4012
on		0.09	0.6517	0.0	-6.2373	2.8036	5.3113	3.8926
one		0.14	0.6763	0.0	-5.5568	2.2658	3.1071	18.039
thing		0.33	0.9559	0.0	-0.3876	12.1971	2.2581	22.639
and	,	0.22	1.0616	0.0	-5.4888	2.2521	2.1728	23.9955
i		0.18	2.6069	0.0	-6.1824	3.0214	4.4932	7.9769
am		0.15	1.0862	0.0	-3.3579	6.1395	5.4215	5.9163
an		0.07	0.5069	0.0	-2.0507	1.5368	1.203	5.8789
expert		0.41	0.9892	0.0	-1.5729	2.8378	-3.1929	26.3478
on		0.34	2.4621	0.0	-4.5506	3.5987	-2.938	29.3562
this		0.18	0.6517	0.0	-4.1311	3.1162	-6.229	28.0243
person		0.36	0.869	0.0	-1.8468	6.3833	-2.2067	27.1597
and	,	0.13	0.6271	0.47	-1.7023	0.9542	1.9906	15.5802
so		0.11	0.7965	0.0	-1.6592	2.6809	2.2458	17.7849
i		0.09	1.3034	0.0	-3.1665	0.5465	8.3356	4.1829
write		0.17	0.4924	0.0	-4.9981	4.3922	4.9757	15.3784
about		0.24	0.6952	0.0	-7.0034	3.1847	2.5249	21.9789
it		0.21	1.5207	0.0	-5.6345	0.3691	-6.6879	24.3493
and	.	0.48	2.3172	0.41	0.3721	3.1052	5.8904	19.9504
the		0.07	0.3374	0.79	0.0	0.0	5.8863	9.5211
short		0.3	0.869	0.0	12.5015	3.9971	1.9546	24.0181
story		0.2	0.5793	0.0	8.0933	7.7909	1.7015	21.7345
about		0.17	0.4924	0.0	0.9201	5.2138	2.6495	15.7687
my		0.11	0.7965	0.0	-0.7968	1.5985	5.3983	10.7344
blog		0.31	1.1224	0.0	-2.9309	3.1612	4.6448	18.085
it	:	0.07	0.5069	0.0	-4.253	1.8667	0.6439	18.6931
started		0.39	0.8067	0.0	0.294	5.8452	-0.9128	26.7374
in		0.1	0.7241	0.0	-1.5555	2.4808	5.2047	8.7279
two		0.2	0.966	0.0	-0.3864	6.1221	-0.34	12.6886
thousand		0.39	0.7068	0.0	2.2005	3.451	3.1729	26.0878
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
one		0.0	1.0	0.0	-4.6356	6.8204	4.3466	7.3569
i	.	0.07	1.0138	0.0	-4.5443	0.6618	6.5448	0.718
was		0.15	0.7241	0.0	-3.3662	2.5668	-3.9693	20.9721
twenty		0.3	0.7241	0.0	-0.0812	5.674	1.1255	24.7721
three		0.36	1.0428	0.0	0.4336	5.3164	-2.8273	24.0303
i	.	0.06	0.869	0.33	-5.0257	0.1155	7.0309	1.7867
wasn't		0.34	0.9848	0.0	-1.1324	8.604	5.524	10.4719
happy		0.28	0.811	0.0	-1.3586	3.511	1.0924	22.6907
with		0.11	0.3983	0.0	-2.0034	3.6789	0.5623	15.0552
my		0.17	1.231	0.0	-0.2458	1.946	5.1114	16.0575
job		0.42	2.0276	0.0	-1.9734	3.2298	-2.5511	23.8607
because	,	0.5	1.0341	0.33	-3.3264	5.5293	1.4571	21.6652
i		0.19	2.7517	0.0	-2.7879	5.5239	6.0657	19.2464
was		0.16	0.7719	0.0	-5.0705	1.0073	-0.1225	17.2408
a		0.07	1.0138	0.0	-3.7302	0.9639	1.8998	11.3838
designer		0.45	0.8154	0.0	-4.8169	7.6939	3.0929	18.6115
but	,	0.19	0.9168	0.0	-4.87	5.3814	2.0678	15.2924
i		0.11	1.5931	0.0	-6.5628	0.5954	5.9414	6.7519
wasn't		0.32	0.9269	0.0	-5.2403	3.5849	3.2582	21.6976
being		0.36	1.0428	0.0	-6.2811	2.1957	4.0164	14.1914
really		0.29	0.6995	0.0	-5.0944	4.1659	1.4226	23.6018
stimulated		0.72	1.0428	0.0	-5.4696	12.5855	-2.8609	26.1545
i	.	0.11	1.5931	0.0	-3.8994	0.4646	5.0978	30.5237
was		0.1	0.4823	0.0	-3.4131	1.1432	3.5089	16.809
an		0.06	0.4345	0.0	-2.6846	1.581	1.2462	12.2623
english		0.26	0.5373	0.0	-0.4431	4.8433	4.1573	13.3723
major		0.28	0.811	0.0	0.7745	4.6799	1.2658	20.2039
in		0.06	0.4345	0.0	2.5782	0.5541	6.4361	1.486
college		0.48	0.9935	0.0	-2.5209	8.4623	-0.5013	25.3566
i	.	0.05	0.7241	0.0	-3.9596	0.3884	5.1361	11.2156
didn't		0.18	0.5214	0.0	-4.2329	2.675	3.8852	8.5622
have		0.19	0.6879	0.0	-5.5004	5.8238	1.3096	17.2709
any		0.25	1.2064	0.0	-3.242	9.1113	3.0205	24.0117
use		0.27	1.3034	0.0	-3.8715	6.6158	-0.4205	20.9482
for		0.21	1.0138	0.0	-2.717	7.7354	0.775	28.6499
it		0.12	0.869	0.0	3.9967	1.2323	-1.2693	17.7618
but	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	11.7759	2.556	6.9468	16.5804
missed		0.27	0.6517	0.0	9.2053	2.6514	-1.1855	18.0813
writing		0.41	0.8487	0.0	6.0519	3.8269	2.6209	26.2137
so	.	0.18	1.3034	0.53	5.5495	3.4093	0.8623	28.0618
i	,	0.11	1.5931	0.0	3.3201	3.4057	7.7529	8.7763
started		0.28	0.5793	0.0	6.8374	6.6431	0.0793	20.5702
to		0.08	0.5793	0.0	7.2895	2.8038	3.6622	9.8093
write		0.31	0.8979	0.0	-1.7881	8.0137	3.3438	22.4216
a		0.09	1.3034	0.0	-1.0885	1.5667	-0.4262	20.0221
blog		0.42	1.5207	0.0	-5.7901	6.991	2.3713	17.1548
and		0.11	0.5315	0.0	-1.213	1.9318	5.0436	5.8044
i		0.07	1.0138	0.0	-0.8217	0.7341	7.1352	3.8375
started		0.39	0.8067	0.0	1.3149	5.0421	-1.2506	26.8592
to		0.36	2.6069	0.0	-0.6871	4.3254	0.8619	22.6517
create		0.26	0.6271	0.35	-0.0499	3.9255	-2.1489	25.7587
things		0.26	0.6271	0.0	-2.1069	2.3205	0.9987	21.6377
like		0.17	0.6155	0.0	-4.7004	3.3635	1.879	21.1947
these		0.16	0.4634	0.0	-3.7223	2.2871	-0.2728	19.531
little		0.17	0.4099	0.0	-4.2272	2.2176	1.8292	10.7462
stories		0.96	1.9856	0.0	-2.7478	8.1599	-0.4674	26.4436
this	.	0.2	0.7241	0.0	-1.4615	4.9433	-2.6471	19.5131
was		0.15	0.7241	0.0	-0.8431	5.2825	-0.3577	19.9733
an		0.09	0.6517	0.0	-2.6684	2.7335	1.4905	13.1901
illustration		0.69	0.8328	0.0	-2.6995	3.4125	0.6887	18.2891
about		0.38	1.1007	0.0	-5.3904	4.5338	-0.9323	24.7303
my		0.14	1.0138	0.0	-5.4031	5.1466	3.7115	14.4509
camp		0.36	1.3034	0.0	-0.1158	8.2129	-3.619	22.818
experience		0.54	0.7821	0.0	-4.8119	8.7716	-3.9573	29.1776
when		0.11	0.3983	0.0	-5.3925	1.3322	0.5747	21.6498
i		0.05	0.7241	0.0	-5.4274	0.4005	5.9248	2.0302
was		0.09	0.4345	0.0	-5.001	0.7433	-0.3258	15.9584
eleven		0.27	0.6517	0.0	-4.2452	1.802	3.5377	13.936
years		0.23	0.6662	0.0	-5.4593	3.6577	2.0699	10.0969
old		0.33	1.5931	0.0	-2.6961	6.981	2.355	23.8271
and	,	0.19	0.9168	0.44	-0.0315	1.7077	6.2791	6.7167
how		0.19	0.9168	0.0	-0.4138	3.2117	7.2922	7.124
i		0.11	1.5931	0.0	-2.9011	1.7813	7.5343	3.2135
went		0.13	0.4707	0.0	-2.0642	0.8149	3.7421	15.5576
to		0.09	0.6517	0.0	-1.8157	1.763	-1.1055	12.5736
a		0.06	0.869	0.0	-4.019	1.0618	5.2395	1.1829
y		0.0	1.0	0.0	0.0	0.0	0.0	0.0
m		0.0	1.0	0.0	0.0	0.0	0.0	0.0
c.a		0.0	1.0	0.0	-4.708	3.6949	2.2031	21.7289
camp		0.43	1.5569	0.0	-1.8653	7.912	-4.8594	24.0073
christian		0.36	0.5793	0.0	-2.714	4.1834	-2.6736	26.1079
camp		0.35	1.2672	0.0	-2.3632	11.5532	1.2077	21.4034
and		0.47	2.2694	0.49	-1.1158	1.2002	3.29	25.3727
basically		0.46	0.7401	0.0	1.5703	5.8003	-0.4862	25.5459
by		0.14	1.0138	0.0	-2.2516	4.0205	5.082	15.3717
the		0.13	0.6271	0.0	-3.6255	2.7385	-1.5802	15.4036
end		0.31	1.4961	0.0	-1.3516	3.4069	5.7039	17.5552
i	,	0.17	2.4621	0.0	-2.4184	2.6801	2.436	25.3413
had		0.58	2.7995	0.0	-3.6253	3.7503	-2.0213	28.3204
made		0.52	1.8827	0.0	-1.0405	3.5086	-0.3385	28.2652
my		0.24	1.7379	0.0	-2.6785	3.557	4.942	13.0465
friends		0.3	0.6213	0.0	-3.6912	4.2023	-1.451	19.511
hate		0.19	0.6879	0.0	-3.9698	7.4006	0.9947	16.7979
me		0.1	0.7241	0.0	-5.3018	5.3686	3.8915	9.1057
so		0.22	1.5931	0.0	-9.5969	6.2395	-0.6643	18.4283
much		0.46	1.6655	0.0	-10.4537	6.4871	1.2745	24.7206
that		0.5	1.8103	0.4	-2.3229	3.9092	1.0588	25.8875
i		0.2	2.8965	0.0	-3.1947	2.1434	6.2127	18.4294
hid		0.42	2.0276	0.0	-0.803	4.938	2.4652	23.056
in		0.06	0.4345	0.0	0.4777	0.4828	-0.5418	19.5766
a		0.07	1.0138	0.0	0.4217	1.9186	6.8766	9.1954
bunk		0.39	1.4121	0.0	-1.5656	9.1635	0.4522	21.982
they	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
couldn't		0.0	1.0	0.0	0.9882	5.5223	2.7057	21.885
find		0.24	0.869	0.0	-2.4954	9.241	1.1034	26.2994
me		0.07	0.5069	0.0	-0.2894	2.0895	4.0878	1.6219
they	.	0.1	0.3621	0.0	-2.1172	2.147	-1.0682	19.2636
sent		0.17	0.6155	0.0	-2.6723	3.4524	-2.2593	20.6134
a		0.05	0.7241	0.0	-3.9575	1.2171	0.2038	8.1339
search		0.24	0.5793	0.0	-3.004	2.3397	-5.3044	23.995
party		0.36	1.0428	0.0	-0.1498	7.4632	1.9578	27.6844
and	,	0.1	0.4823	0.0	-2.066	4.2442	6.7011	4.7546
i		0.04	0.5793	0.0	-4.0032	0.5666	7.0877	4.0066
overheard		0.45	0.7241	0.0	0.1257	6.4557	1.0386	22.8015
people		0.31	0.7488	0.0	-0.6164	1.9313	-5.2243	23.0768
saying		0.36	0.869	0.0	-3.5297	6.1247	-0.8382	24.7301
they		0.0	1.0	0.0	0.0	0.0	0.0	0.0
wish		0.0	1.0	0.0	-3.0288	3.514	1.9099	12.7453
i		0.05	0.7241	0.0	-4.1275	1.1065	5.5658	4.0562
had		0.13	0.6271	0.0	-3.2031	3.4778	0.9218	16.5462
killed		0.22	0.5315	0.0	-1.9439	3.6914	-2.3949	21.5019
myself		0.37	0.8936	0.0	-5.5364	3.5296	-1.112	23.3235
jumped	,	0.42	1.0138	0.57	3.0137	9.565	3.6878	20.7007
off		0.3	1.4483	0.0	0.4956	6.2397	-0.9717	26.5003
bible		0.34	0.9848	0.0	-3.0419	3.2485	1.8039	22.7106
peak		0.36	1.3034	0.0	-2.6409	6.1662	-7.0121	25.3789
you	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
can		0.0	1.0	0.0	0.0	0.0	0.0	0.0
laugh		0.0	1.0	0.0	0.0	0.0	0.0	0.0
this	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
is		0.0	1.0	0.0	0.0	0.0	0.0	0.0
ok		0.0	1.0	0.0	-5.9881	30.5718	-1.2536	31.844
this	.	0.55	1.9914	2.1	6.3073	9.1101	-1.0778	30.2089
is		0.11	0.7965	0.0	2.763	9.347	3.5356	16.1657
me		0.24	1.7379	0.0	-3.6228	7.8449	5.8403	9.3185
this	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
is		0.0	1.0	0.0	3.7824	5.6238	2.1675	15.6208
what		0.17	0.6155	0.0	0.7393	5.0748	5.9472	12.3858
happened		0.33	0.5981	0.0	-3.775	7.225	-1.2691	26.4982
to		0.09	0.6517	0.0	-4.9219	1.7098	-5.8127	16.2487
me		0.15	1.0862	0.0	-9.0598	4.3661	0.4043	13.0479
and	.	0.44	2.1246	0.57	4.6384	0.9236	-1.8823	28.1636
when		0.16	0.5793	0.0	4.1016	8.1019	1.7207	29.7392
i		0.1	1.4483	0.0	11.9661	5.9496	7.8249	2.7042
started		0.26	0.5373	0.0	11.6649	6.7092	-0.5912	20.8051
my		0.12	0.869	0.0	6.6289	4.0052	9.134	3.5513
blog		0.29	1.05	0.0	-0.0387	7.9394	4.9693	13.9692
it		0.06	0.4345	0.0	-3.3529	4.3931	1.9006	3.1662
was		0.16	0.7719	0.0	-1.1525	2.0276	-3.7643	19.239
really		0.52	1.2556	0.0	1.8796	8.7356	0.0872	27.0954
this		0.19	0.6879	0.0	-1.0809	2.1701	-7.065	28.4119
one		0.29	1.4005	0.0	-2.2525	3.6265	3.0706	20.2017
goal		0.37	1.3396	0.0	-3.3312	3.2895	0.2969	21.9128
i		0.24	3.4758	1.85	9.2661	4.2957	-1.1958	18.8458
said		0.54	1.9552	0.0	5.2814	9.0708	-1.5057	22.769
i	,	0.18	2.6069	0.0	3.8585	8.9959	7.1405	12.0672
am		0.15	1.0862	0.0	7.2993	7.8728	7.6695	4.9662
not		0.25	1.2064	0.0	-0.8526	3.3366	3.6945	17.0584
going		0.19	0.5503	0.0	-2.8994	3.8404	0.3835	17.4818
to		0.08	0.5793	0.0	-4.4664	0.9454	2.1787	9.2815
be		0.1	0.7241	0.0	-3.153	4.2906	-0.0802	9.3461
famous		0.49	1.1832	0.0	-4.5436	6.0599	-0.928	24.729
to		0.58	4.2	0.48	-3.2282	4.272	-2.3196	31.2519
the		0.11	0.5315	0.4	-1.9463	3.3499	0.6194	18.6397
world		0.59	1.709	0.0	-4.9206	1.5747	-10.909	31.2296
but	,	0.16	0.7719	0.0	3.9746	1.3371	0.8189	32.9902
i		0.07	1.0138	0.0	6.2248	5.4828	8.1013	4.959
could		0.1	0.2897	0.0	9.8308	3.5938	0.6368	20.6001
be		0.09	0.6517	0.0	7.4929	1.2359	6.2622	11.5968
famous		0.38	0.9168	0.0	3.7492	7.7078	-0.0723	24.9304
to		0.11	0.7965	0.0	1.3918	3.0994	-5.5743	22.8923
people		0.26	0.6271	0.0	-1.1902	3.0905	-4.0891	27.1142
on		0.31	2.2448	0.0	-4.6352	5.3717	0.8333	24.3078
the		0.13	0.6271	0.0	-3.1253	5.9805	-1.0085	25.8529
internet		0.48	0.869	0.0	0.0862	16.7611	1.8774	27.4918
and	.	0.41	1.9798	0.4	1.0603	2.2162	4.1508	23.1637
i		0.14	2.0276	0.0	0.2334	1.5601	2.1949	27.9003
set		0.2	0.966	0.0	1.7102	4.6527	-4.039	22.4486
a		0.04	0.5793	0.0	4.0783	1.9149	3.8251	3.4315
goal		0.31	1.1224	0.0	-2.3178	10.016	1.0728	23.6456
i	.	0.11	1.5931	0.0	-2.1095	0.8611	1.1877	23.1426
said		0.18	0.6517	0.0	-2.8532	1.7403	-3.9276	19.9862
i'm	,	0.12	0.869	0.33	3.1232	4.9019	7.7398	6.7539
going		0.27	0.7821	0.0	-0.8976	7.836	5.1684	15.6991
to		0.48	3.4758	0.0	0.182	9.8884	-3.4386	29.7893
win		0.19	0.9168	0.0	7.6906	4.3894	-2.3267	30.7718
an		0.09	0.6517	0.0	9.997	1.6256	6.1853	3.4783
award		0.43	1.2455	0.0	13.8455	3.4139	4.0953	23.4822
because	,	0.0	1.0	0.0	0.0	0.0	0.0	0.0
i		0.0	1.0	0.0	0.0	0.0	0.0	0.0
had		0.0	1.0	0.0	-1.5308	0.9738	6.4938	10.7072
never		0.21	0.6083	0.0	-1.1356	2.3855	3.5673	13.4386
won		0.13	0.6271	0.0	-0.3796	1.2604	5.4654	7.0937
