word	punctuation	word.duration	speech.rate.norm	pause	mean.f0	range.f0	mean.i0	range.i0
was		0.14	0.6469	0.0	-2.5722	2.3455	5.1001	5.0066
a		0.07	0.9696	0.0	-3.9027	1.2248	1.2392	4.8286
service		0.42	0.8311	0.0	-0.5167	5.3373	3.3483	22.9867
business		0.5	0.8657	0.0	-3.4398	7.8439	-4.0257	19.402
and		0.2	0.9239	0.0	-4.6286	1.5962	3.1964	12.2265
that		0.16	0.5541	0.0	-2.8214	2.5715	2.2053	15.3082
you		0.12	0.5541	0.0	-1.0988	3.479	4.5268	14.089
had		0.18	0.8311	0.0	-2.9882	2.8649	6.3064	17.5368
to		0.08	0.5541	0.0	-3.3228	0.909	-2.5275	7.104
please		0.38	0.8768	0.0	-2.342	2.3859	-0.7078	23.4801
the		0.07	0.3227	0.0	-3.1674	0.1969	-4.606	9.8825
clients		0.62	1.2272	0.0	-3.5112	2.0793	0.7902	27.1444
and		0.16	0.7383	0.0	-4.931	0.4785	-3.7122	8.8505
stuff		0.32	0.8865	0.0	0.0	0.0	-3.1587	20.0017
and	.	0.72	3.3243	0.5	-1.827	4.2038	4.2637	21.4736
i		0.09	1.2466	1.06	0.0015	0.777	12.1456	3.0648
realized		0.53	0.9184	0.0	0.5924	6.2922	7.8638	26.6292
when		0.18	0.6233	0.0	0.4007	1.5921	5.7836	24.8607
i'd		0.17	1.1774	0.0	0.2612	0.1953	5.8557	18.6358
come		0.21	0.7272	0.0	1.809	2.8468	7.8291	18.3117
into		0.29	1.0042	0.0	0.4911	3.6946	6.4729	17.0285
the		0.07	0.3227	0.0	-1.5251	1.4099	8.0566	5.2345
meetings		0.48	0.8311	0.0	-0.08	5.447	5.9725	18.1276
with		0.18	0.6233	0.0	-2.013	1.2403	0.9116	22.5463
these		0.34	0.9419	0.0	-2.5642	1.7437	2.502	14.4295
corrugated		0.66	0.9142	2.34	-2.5003	4.0318	7.3187	22.1712
metal		0.49	1.3574	0.0	-2.6438	2.0036	7.3378	9.7233
and		0.17	0.7854	0.0	-4.0906	2.8055	-0.2571	13.7768
chain		0.33	0.9142	0.0	-2.3417	2.5793	1.3562	10.1478
link		0.25	0.8657	0.0	-1.3757	0.571	3.1579	13.6104
stuff		0.36	0.9973	0.0	-2.8396	2.161	2.9658	17.5826
and	,	0.23	1.0624	1.62	-3.3687	2.0449	2.4678	12.2701
people		0.38	0.8768	0.0	-2.0017	3.4858	5.3758	19.8026
would		0.21	0.5818	0.0	-2.668	1.5158	6.9367	14.5653
just		0.32	1.1081	0.0	-2.0789	1.544	2.863	17.0715
look		0.18	0.6233	0.0	-0.4755	4.2777	4.6673	20.8802
at		0.12	0.8311	0.0	3.083	1.8316	3.4703	13.5159
me		0.13	0.9003	0.0	0.393	3.5709	0.9326	10.2862
like		0.28	0.9696	0.0	-1.937	1.4954	6.2898	17.4023
i'd		0.15	1.0389	0.0	-3.4806	1.7422	6.533	12.487
just		0.22	0.7618	0.0	-1.8034	2.7157	1.1412	17.8497
landed		0.43	0.9931	0.0	-0.9592	2.9734	6.0436	21.8009
from		0.19	0.6579	0.0	-2.5524	1.3203	1.149	18.5574
mars		0.43	1.489	0.0	-1.7027	1.6449	9.5722	8.2812
but	.	0.53	2.4476	1.17	1.3963	3.687	7.2049	18.6569
i		0.14	1.9392	0.0	1.8818	1.066	7.9677	11.0637
couldn't		0.31	0.6136	0.0	3.8044	5.9135	5.505	20.3736
do		0.13	0.9003	0.0	4.3214	5.634	7.9139	18.3051
anything		0.3	0.5194	0.0	-0.375	12.9799	5.8938	15.6146
else		0.41	1.4198	0.0	-4.6043	1.9353	2.755	20.1002
that	.	0.26	0.9003	0.0	-0.2591	2.2568	-3.0097	21.234
was		0.14	0.6469	0.98	-1.9743	2.5554	1.1683	13.0928
my		0.2	1.3851	0.0	-1.44	1.9631	6.6349	18.5131
response		0.56	0.9696	0.0	-1.6502	1.9921	2.3035	24.6795
to		0.12	0.8311	0.0	-2.7254	0.0098	-2.6812	17.1276
the		0.07	0.3227	0.0	-2.8839	0.515	2.8178	7.0038
people		0.32	0.7383	0.0	-2.3107	1.2436	1.2721	19.7418
in		0.08	0.5541	0.0	-2.9162	0.5332	3.8904	1.9226
the		0.07	0.3227	0.0	-3.5213	1.0775	2.5684	6.4182
time		0.46	1.5929	0.0	-3.6518	2.0132	4.3356	20.1453
and	.	0.18	0.8311	0.0	-3.8317	1.6478	1.2031	5.7939
actually		0.47	0.8131	0.37	0.6014	5.2338	6.5373	18.8794
it	,	0.1	0.6926	0.0	0.6911	3.64	5.1184	9.3205
was		0.14	0.6469	0.0	-0.7121	5.9767	0.9113	7.4123
responding		0.53	0.7341	0.0	-0.6826	1.5862	4.5166	27.8151
to		0.67	4.6402	0.0	-1.0135	3.2031	-0.7243	27.9434
clients		0.66	1.3062	0.76	-0.9473	2.1439	4.0664	27.5303
that		0.18	0.6233	0.0	-1.7954	1.1997	4.3952	25.1302
i		0.18	2.4933	0.0	-2.2025	1.3229	9.5929	7.6806
had		0.42	1.9392	0.0	-1.0719	4.0697	6.718	9.4604
who		0.12	0.5541	0.0	-0.1457	2.4728	5.5495	8.8803
didn't		0.43	1.1912	0.0	-0.4794	3.4308	4.1652	17.6061
have		0.14	0.4848	0.0	2.3579	1.4062	8.5566	9.4246
very		0.18	0.6233	0.0	2.4064	2.9685	10.5629	9.6805
much		0.17	0.5887	0.0	2.1319	1.6472	2.1646	18.0486
money		0.39	1.0804	0.0	6.5222	6.5243	1.7285	25.4476
so	,	0.12	0.8311	0.0	9.53	0.9579	-6.0129	18.9513
they		0.1	0.3463	0.0	10.1173	1.4644	3.5133	8.8683
couldn't		0.21	0.4155	0.0	4.224	8.1956	-0.0229	19.9774
afford		0.37	0.8546	0.0	2.0118	6.2546	3.9242	22.5561
very		0.24	0.8311	0.0	-4.6993	4.8129	3.2811	13.7509
much		0.14	0.4848	0.0	-4.46	0.2321	0.2919	5.544
i	.	0.05	0.6926	0.78	1.0409	1.6284	8.1024	0.0
think		0.15	0.4155	0.0	3.7616	2.9665	4.1495	14.2105
it		0.06	0.4155	0.0	0.9933	4.7387	5.6595	1.615
was		0.09	0.4155	0.0	-1.5278	1.1063	-0.7935	10.0278
circumstantial		0.99	0.9793	0.0	1.6733	8.6356	-2.9658	29.8862
until	.	0.45	1.2466	0.0	1.67	5.1159	6.6885	21.3132
i		0.07	0.9696	0.0	1.5398	3.4332	8.8817	9.7705
got		0.21	0.9696	0.0	0.2218	1.6138	5.077	19.426
to		0.09	0.6233	0.0	-0.0173	0.9934	-1.3112	6.7564
my		0.19	1.3159	0.0	-1.911	2.7413	7.8746	9.7484
house		0.35	0.9696	0.0	0.2191	4.6613	7.3609	14.7982
where	,	0.3	0.8311	1.15	-0.935	3.6539	10.9941	10.4611
the		0.13	0.5998	0.0	-1.9239	1.5777	4.7903	14.7725
client		0.42	0.9696	0.0	-1.4835	3.2626	5.3434	24.2733
was		0.14	0.6469	0.0	-2.0223	1.6465	-0.045	8.6845
my		0.17	1.1774	0.0	-1.2579	3.2549	4.8909	17.0113
wife		0.38	1.3159	0.0	-2.2209	5.0714	5.8545	18.6978
we	.	0.15	1.0389	0.53	-0.6799	2.3899	8.3878	7.9646
bought		0.25	0.5776	0.0	-2.2136	1.0912	5.8685	20.4022
this		0.21	0.7272	0.0	-2.0555	0.8184	-0.8182	17.8346
tiny		0.39	1.3505	0.0	-1.7805	2.7205	2.418	30.0222
little		0.38	0.8768	0.0	-1.5364	1.6678	2.7363	23.7843
bungalow		0.64	1.1081	0.0	-0.7522	2.1203	8.1706	28.0058
in		0.21	1.4544	0.0	-1.8497	1.8749	4.0878	13.4648
santa		0.32	0.8865	0.0	-1.6654	2.2864	4.3751	20.5258
monica		0.6	1.3851	0.0	-0.4837	4.4295	6.3271	16.9883
and		0.16	0.7383	0.0	0.0	0.0	-2.3444	10.612
for		0.23	1.0624	0.0	-0.9271	1.2637	3.5484	23.3902
like		0.21	0.7272	0.0	-1.9674	3.0007	7.6487	17.2803
fifty		0.36	0.9973	0.0	-0.1584	4.0573	0.6068	23.9655
grand		0.52	1.4406	0.0	-1.1636	2.9262	8.5497	10.1495
i		0.07	0.9696	0.0	-1.0961	1.0139	9.881	2.7548
built		0.25	0.6926	0.0	-0.9665	2.4521	5.2122	17.2634
a		0.06	0.8311	0.0	-1.595	0.7149	9.7364	3.8614
house		0.27	0.748	0.0	-1.1316	2.2284	6.3762	16.3385
around		0.42	0.9696	0.0	-1.2209	5.966	7.0721	12.6264
it		0.28	1.9392	0.0	-2.2813	3.5174	0.3988	22.1153
and	.	0.59	2.7246	0.49	-2.9608	2.4244	2.7476	14.7099
a		0.1	1.3851	0.0	-3.1682	0.4832	1.9984	9.7167
few		0.21	0.9696	0.83	0.149	2.1912	0.1511	22.9619
people		0.29	0.669	0.0	-0.716	2.8248	3.5296	18.4669
got		0.17	0.7854	0.0	-1.133	1.038	8.5078	12.3447
excited		0.43	0.8505	0.0	0.657	5.6108	5.0401	17.3962
about		0.27	0.748	0.0	5.5908	5.3623	2.9548	12.5074
it		0.0	1.0	0.0	0.0	0.0	0.0	0.0
i	.	0.0	1.0	0.0	0.0	0.0	0.0	0.0
was		0.0	1.0	0.0	-0.4352	4.4257	5.8721	7.6575
visiting		0.51	0.8837	0.0	1.1983	4.6469	8.1685	13.4788
with		0.32	1.1081	0.0	-1.6212	2.0779	0.0119	28.7937
an		0.14	0.9696	0.0	-1.3048	1.1214	1.8472	25.5781
artist		0.41	0.9461	0.0	-1.4654	3.9686	6.0448	26.3564
michael	,	0.26	0.5139	0.0	-0.9242	3.3179	6.6749	16.4
heizer		0.44	1.0153	0.0	-1.3371	3.0437	5.8469	13.9896
out	,	0.2	0.9239	0.0	-1.3483	0.3871	6.8755	13.9932
in		0.13	0.9003	0.0	-1.7046	0.6574	3.8911	3.7243
the		0.29	1.3394	0.0	-2.5372	1.2146	0.7183	16.719
desert		0.39	0.9003	0.79	-2.3263	4.0595	4.7345	21.1327
near		0.16	0.5541	0.0	-2.564	1.5519	4.7852	10.6886
las		0.24	1.1081	0.0	-2.5907	1.1208	3.7376	17.4965
vegas		0.32	0.8865	0.0	-2.2628	2.5152	3.6814	19.0774
somewhere		0.41	0.6316	0.0	1.0374	3.2508	-1.213	10.2243
he's	.	0.14	0.6469	0.82	-0.7286	0.2403	-1.7971	16.1228
building		0.35	0.6053	0.0	-0.9587	2.0513	4.8635	28.7405
this		0.15	0.5194	0.0	-2.3638	0.7847	2.5739	6.8316
huge		0.45	1.5583	0.0	-0.6827	3.0693	6.0271	14.3706
concrete		0.44	0.7618	0.78	-1.8717	2.4397	1.7162	23.6726
place		0.38	1.0527	0.0	-3.28	1.0186	0.8931	23.6342
and	.	0.14	0.6469	0.0	-3.9987	1.6819	-2.3895	13.3588
it		0.0	1.0	0.0	0.0	0.0	0.0	0.0
was		0.0	1.0	0.0	0.0	0.0	0.0	0.0
late		0.0	1.0	0.0	0.7256	1.8131	5.9979	23.8271
in		0.07	0.4848	0.0	1.8917	1.6277	0.7897	6.6509
the		0.07	0.3227	0.0	-1.0281	1.8377	6.4604	2.7754
evening		0.44	0.8713	0.0	-1.0726	1.8256	7.0125	9.7227
we'd	.	0.12	0.5541	0.0	-1.3517	0.3308	4.539	8.993
had		0.13	0.5998	0.0	-2.2605	1.3127	9.6954	10.5392
a		0.03	0.4155	0.0	-2.7691	0.027	7.5983	2.4922
lot		0.2	0.9239	0.0	-3.0417	0.466	8.0804	17.0954
to		0.08	0.5541	0.0	-3.3534	0.2646	0.644	6.1402
drink		0.37	1.025	0.0	-2.6048	1.0461	3.991	15.6382
we	.	0.13	0.9003	0.0	0.0	0.0	4.8055	7.1404
were		0.28	0.9696	0.0	0.0	0.0	1.62	20.5064
standing		0.47	0.8131	0.0	-0.5614	0.5895	2.1648	26.447
out		0.11	0.5083	0.0	-1.215	0.7002	11.281	5.5903
in		0.06	0.4155	0.0	-2.1251	0.8559	1.7154	4.2131
the		0.09	0.4155	0.0	-2.1485	1.4997	2.8074	4.3655
desert		0.38	0.8768	0.0	-1.7015	3.4036	5.6874	16.5131
all		0.18	0.8311	0.0	-0.2962	0.9864	11.5525	4.771
alone		0.35	0.9696	0.0	-1.2757	0.7778	9.7867	5.4812
and		0.53	2.4476	0.0	-1.32	4.2252	5.3199	16.2565
thinking	,	0.25	0.4322	0.97	-0.4047	2.5651	5.281	17.1444
about		0.26	0.7203	0.0	-2.1565	2.3995	8.9149	15.1639
my		0.17	1.1774	0.0	-1.9816	0.8508	6.4009	12.8194
house		0.33	0.9142	0.0	-1.7182	2.0162	6.8139	13.8914
he	,	0.12	0.8311	0.0	-1.2915	0.9511	0.5169	7.5429
said		0.21	0.7272	0.0	-1.1456	0.7395	4.7837	17.7725
did	,	0.11	0.5083	0.0	-1.1459	1.6485	10.3874	3.7266
it		0.06	0.4155	0.0	1.3106	2.8875	13.8013	3.7624
ever		0.12	0.4155	0.0	3.6036	1.7818	12.9528	4.4305
occur		0.32	0.8865	0.0	2.7675	1.3962	6.2468	17.9216
to		0.11	0.7618	0.0	2.425	0.9223	8.3462	6.836
you		0.23	1.0624	0.0	0.3009	2.3796	10.3672	1.6428
if		0.15	1.0389	0.0	-1.0931	1.9999	7.5036	17.0088
you		0.5	2.309	0.97	0.0014	5.0044	2.8411	22.0744
built		0.31	0.8588	0.64	0.9118	1.4805	2.106	32.9219
stuff		0.4	1.1081	0.0	0.7551	1.3025	-1.3663	30.1015
more		0.21	0.7272	0.0	-0.2129	2.029	8.9998	15.7089
permanent		0.6	0.9239	0.0	5.3025	9.8089	4.9299	19.5886
somewhere	,	0.5	0.7701	1.15	9.8677	1.9501	9.6746	13.778
in		0.08	0.5541	0.0	9.5353	1.1042	4.7146	2.9256
two		0.21	0.9696	0.0	3.1391	7.1196	3.6034	16.65
thousand		0.42	0.7272	0.0	-1.2331	4.4119	5.9333	20.5209
years		0.28	0.7757	0.0	-1.2931	1.7184	7.2338	14.261
somebody's		0.4	0.615	0.0	-1.3868	3.0325	5.2824	19.2059
going		0.13	0.3601	0.0	-3.3295	0.8654	1.6853	20.535
to		0.09	0.6233	0.0	-2.1454	0.8869	5.354	5.5826
like		0.28	0.9696	0.0	-1.2257	1.9511	6.5084	18.5103
it		0.09	0.6233	0.0	0.0	0.0	5.1295	2.6696
so	?	0.33	2.2855	7.08	-1.6256	1.4164	12.5818	5.2968
i	,	0.11	1.5237	0.0	-1.719	0.3091	10.7975	9.8965
thought		0.32	0.633	0.0	-2.9868	6.513	5.3555	15.5004
yeah	,	0.42	1.4544	0.0	-0.5108	9.698	8.8555	27.6827
that's	,	0.12	0.3324	0.0	1.7138	1.1873	-0.6263	7.9208
probably		0.36	0.6233	0.0	0.4553	7.6304	6.3472	22.7577
a		0.05	0.6926	0.0	-4.4092	1.4939	2.4289	7.502
good		0.22	0.7618	0.0	-3.7177	2.919	6.8212	15.665
idea		0.3	1.0389	0.0	-5.3317	1.3912	5.2466	14.4189
luckily	.	0.57	1.1275	0.9	-0.8756	3.208	8.015	20.3885
i		0.08	1.1081	0.0	-2.7521	0.8612	10.5595	6.3945
started		0.32	0.633	0.0	-1.2343	3.7435	5.1192	19.3185
to		0.07	0.4848	0.0	-2.7368	0.8862	3.8758	8.3298
get		0.26	1.2009	0.0	-2.2985	1.7335	1.0362	24.1168
some		0.38	1.3159	0.0	-3.3597	2.5336	0.2501	25.2077
clients		0.4	0.7909	0.74	-2.7308	1.7273	3.9981	31.7507
that		0.1	0.3463	0.0	-3.4315	0.0278	4.5427	13.7163
had		0.09	0.4155	0.0	-3.2719	0.6387	8.5951	6.9904
a		0.03	0.4155	0.0	-2.5697	0.2608	5.9708	3.7772
little		0.12	0.277	0.0	-3.5188	2.1529	3.5472	6.9837
more		0.2	0.6926	0.0	-3.1224	3.7064	2.5899	7.1336
money		0.51	1.4128	0.0	-0.9623	4.2374	2.571	22.7187
so	,	0.16	1.1081	0.0	0.0	0.0	-2.0512	16.2825
the		0.1	0.4613	0.0	-2.2946	0.7401	1.0391	5.9549
stuff		0.35	0.9696	0.0	-2.4521	0.3758	-1.7817	29.3563
was		0.35	1.6165	0.0	-2.843	1.0519	-5.6986	25.5506
a		0.1	1.3851	0.0	-2.231	0.3164	-7.0408	22.7607
little		0.16	0.3698	0.0	-1.6799	0.6655	6.8217	5.3066
more		0.19	0.6579	0.0	-2.7185	0.9067	5.5864	14.3122
permanent		0.48	0.7383	0.0	-0.3417	7.6745	5.0331	22.6181
but	.	0.13	0.5998	1.08	-1.6202	0.6341	12.2541	5.4285
i		0.07	0.9696	0.0	-1.1831	0.4736	11.9566	5.6893
just		0.22	0.7618	0.0	-0.4034	2.2576	2.604	15.9864
found		0.31	0.8588	0.0	-0.9829	1.2476	7.3323	21.724
out		0.17	0.7854	0.0	-0.902	0.5689	5.9998	21.2586
the		0.07	0.3227	0.0	-1.5907	1.6376	1.808	12.3433
world		0.46	1.2743	0.0	-0.4964	3.076	5.8255	25.3639
ain't		0.18	0.6233	0.0	-1.5218	0.7732	1.9559	21.4535
going		0.12	0.3324	0.0	-1.6926	0.8706	3.7118	17.4638
to		0.08	0.5541	0.0	-1.9745	0.2531	7.7619	2.7006
last		0.31	1.0735	0.0	1.7607	6.9077	4.5212	21.9656
that		0.15	0.5194	0.0	-1.4795	3.3112	8.2614	11.4723
long		0.32	1.1081	0.0	-4.1511	2.6447	2.7087	14.3394
this	,	0.18	0.6233	0.0	0.0	0.0	-9.4739	14.0345
guy		0.19	0.8768	0.0	-0.1798	0.6756	3.6661	24.989
was		0.16	0.7383	0.0	-1.7577	2.8467	5.3843	12.7065
telling		0.3	0.5942	0.0	-1.0629	2.8718	5.9982	24.1036
us		0.11	0.7618	0.0	-2.6177	0.8442	1.7955	9.7495
the		0.08	0.3698	0.0	-1.9314	0.7244	2.1519	13.1109
other		0.16	0.4432	0.0	-1.7353	0.9483	9.3028	8.0431
day		0.24	1.1081	0.0	-1.931	3.2897	7.0438	12.8709
so	.	0.23	1.5929	1.29	-0.191	1.9836	5.9934	19.0704
where		0.19	0.5264	2.1	1.4155	1.1772	10.6807	13.3985
do		0.09	0.6233	0.0	0.7105	1.0205	9.8826	5.9133
we		0.12	0.8311	0.0	-0.3368	1.1413	7.0992	7.7381
go		0.15	1.0389	0.0	-0.2162	1.2292	10.2726	15.7177
now		0.32	1.4779	0.0	1.4528	4.1756	11.7683	9.3776
back	?	0.23	0.7965	0.0	-0.5559	2.4133	6.7543	20.6166
to		0.65	4.5017	0.0	0.1517	6.4787	1.9826	27.8331
everything's		0.48	0.6039	0.0	1.008	7.8923	7.7046	17.1111
so		0.18	1.2466	0.0	-0.8375	3.1749	6.3524	13.4704
temporary		0.64	0.9848	0.0	-5.165	4.7074	3.3026	24.8274
i	.	0.12	1.6622	0.85	-10.1467	3.3561	14.1855	0.8366
don't		0.26	0.9003	0.0	-8.3522	4.9704	7.5967	16.3662
see		0.16	0.7383	0.0	-9.366	1.2516	1.4884	13.92
it		0.12	0.8311	0.0	-11.2275	2.9917	2.0114	22.8028
the		0.08	0.3698	0.0	0.0	0.0	0.5746	15.4623
way		0.14	0.6469	0.0	0.0	0.0	7.0426	6.2936
you		0.77	3.5557	0.0	-8.753	10.2379	-4.3822	23.1295
characterized		0.36	0.3837	1.7	-6.1048	6.5698	-3.8997	12.7193
it		0.1	0.6926	0.0	0.0	0.0	4.3867	2.2253
for	.	0.19	0.8768	1.13	0.2857	0.3585	6.9583	20.1321
me		0.24	1.6622	0.0	1.0194	1.7036	10.3516	2.6468
every	,	0.26	0.7203	0.0	0.0106	1.2831	8.4476	10.9522
day		0.22	1.0153	0.0	-1.7852	0.948	9.133	12.2981
is		0.26	1.8007	0.0	-2.2371	1.995	4.8079	15.4979
a		0.28	3.8784	0.0	-3.6053	3.3252	9.7031	11.0335
new		0.54	2.4933	1.07	-1.1491	3.4844	8.6159	13.4038
thing		0.73	2.0223	0.0	-2.8043	1.5052	1.6424	25.451
i	.	0.14	1.9392	0.57	-2.8892	1.2339	11.4821	2.6812
approach		0.48	0.8311	0.0	-0.9328	3.1897	2.3393	26.7545
each		0.38	1.3159	0.0	-1.0393	2.601	-8.135	28.3475
project		0.72	1.4253	0.0	-1.4644	2.9524	0.0223	34.9093
with		0.35	1.212	0.0	-2.435	4.4434	0.444	24.9147
a		0.04	0.5541	0.0	-2.2534	0.3108	11.0259	2.6313
new		0.25	1.1538	0.0	0.3227	4.5939	9.1858	9.2368
insecurity		0.9	1.2466	0.0	-1.3937	5.7104	6.2378	22.6059
almost	,	0.39	0.9003	0.78	-0.4136	1.9987	5.9662	19.7232
like		0.18	0.6233	0.0	-1.3278	2.0042	4.5841	18.4737
the		0.08	0.3698	0.0	-2.7521	2.7381	-1.9582	9.2123
first		0.3	0.8311	0.0	-2.8961	3.8494	-3.3723	24.7674
project		0.41	0.8117	0.0	-4.93	1.3343	-5.0128	25.5704
i		0.11	1.5237	0.54	0.0	0.0	2.379	15.1203
ever		0.2	0.6926	0.0	0.0	0.0	2.1036	12.9363
did		0.46	2.1234	0.0	0.0	0.0	-8.6225	19.4883
and	,	0.43	1.9849	0.0	-3.6709	6.2133	3.6427	10.803
i		0.05	0.6926	0.0	-1.5706	0.398	-3.6915	5.0128
get		0.44	2.032	0.0	-1.6799	2.1305	6.3843	13.716
the		0.08	0.3698	0.0	-3.1176	0.736	0.5203	4.0754
sweats		0.58	1.3394	2.07	-1.8924	1.1194	3.577	22.3296
i	,	0.09	1.2466	0.0	-2.7492	0.4122	8.6197	6.2108
go		0.15	1.0389	0.0	-2.0074	1.3351	6.6618	13.8698
in		0.11	0.7618	0.0	-2.1339	0.333	10.0758	2.9401
and		0.18	0.8311	0.0	-2.0931	2.3812	5.1215	10.6052
start		0.3	0.8311	0.0	-2.7325	1.5272	4.206	26.3652
working		0.52	1.0292	0.0	-1.614	1.8015	5.7014	19.6545
i'm	,	0.12	0.8311	0.0	-1.8416	0.2291	5.3443	5.9021
not		0.18	0.8311	0.0	-1.758	0.97	5.7819	16.3993
sure		0.24	0.8311	0.0	-0.5114	1.2818	5.113	17.4723
where		0.15	0.4155	0.0	-1.289	0.7361	12.3618	2.7494
i'm		0.11	0.7618	0.0	-1.6003	0.2471	8.0368	6.853
going		0.41	1.1358	0.0	-2.2436	1.4755	9.0926	11.8042
if		0.15	1.0389	0.0	-1.9911	1.561	-2.4296	22.694
i		0.04	0.5541	0.0	-1.2208	0.1205	13.0902	1.3198
knew		0.1	0.3463	0.0	-0.6555	1.0885	8.6669	3.6806
where		0.19	0.5264	0.86	1.3952	4.8154	12.2039	5.0235
i		0.05	0.6926	0.0	-0.821	0.2088	13.1335	2.5898
was		0.16	0.7383	0.0	-1.4051	0.9433	5.1491	14.3775
going		0.28	0.7757	0.0	-0.927	1.04	6.8325	24.3084
i	,	0.07	0.9696	0.0	-1.8793	0.7154	9.8332	2.1463
wouldn't		0.26	0.5139	0.0	-1.3552	2.7981	6.6361	13.1761
do		0.13	0.9003	0.0	-0.7569	2.5899	6.6222	14.8156
it		0.14	0.9696	0.0	-2.2494	1.1304	8.7865	8.0554
when	.	0.16	0.5541	0.0	-1.6682	5.0456	10.6463	4.7926
i		0.15	2.0777	0.0	-1.38	1.3539	3.2076	21.7739
can		0.17	0.7854	0.61	-1.0724	0.45	2.2916	13.1551
predict		0.53	1.0486	0.0	0.8422	4.1237	1.7364	25.6924
or		0.09	0.6233	0.0	-1.4785	1.7475	2.8144	18.7438
plan		0.35	1.212	0.0	0.2763	2.5038	4.1521	27.0451
it		0.17	1.1774	0.0	-1.3876	2.2345	8.587	10.6471
i	,	0.08	1.1081	0.0	-1.8832	0.0921	10.4742	2.278
don't		0.2	0.6926	0.0	-2.3846	1.6891	6.5452	12.9528
do		0.1	0.6926	0.55	-3.5993	0.8784	2.7494	3.7161
it		0.25	1.7314	0.0	-6.4462	3.4651	-5.8396	20.5577
i	.	0.43	5.9561	0.0	-1.248	4.6141	-4.7399	14.1321
discard		0.5	0.989	0.0	-2.2054	1.5784	-3.4034	22.6129
it		0.0	1.0	0.0	0.0	0.0	0.0	0.0
so	.	0.0	1.0	0.0	2.1624	3.7697	10.1937	16.6969
i		0.12	1.6622	0.0	0.3503	1.6272	12.5041	1.6795
approach		0.38	0.6579	0.0	2.1166	3.1125	4.3373	21.5427
it		0.1	0.6926	0.0	1.6914	3.2491	3.2982	11.0474
with		0.26	0.9003	0.0	-1.5051	2.6537	-3.7849	27.0878
the		0.18	0.8311	0.0	0.0511	2.1504	-2.5893	30.4403
same		0.3	1.0389	0.0	0.0495	1.5399	6.806	13.0384
trepidation		1.37	1.7245	0.0	5.5916	12.6057	4.2664	23.5789
obviously	.	0.73	1.1234	0.34	-0.9629	4.9631	5.947	19.7343
over	,	0.26	0.9003	0.87	-1.0348	2.3977	7.1236	17.8721
time		0.37	1.2813	0.0	-1.5045	3.7898	6.2313	21.48
i		0.05	0.6926	0.0	-2.6601	0.5365	5.4076	0.9156
have		0.13	0.4502	0.0	-3.9157	1.6287	4.3251	9.0202
a		0.08	1.1081	0.0	-3.1452	0.9705	4.8856	9.5753
lot		0.55	2.539	0.0	-3.6096	2.2349	7.3931	16.7117
more		0.15	0.5194	0.0	-2.3419	0.6626	4.9766	14.3711
confidence		0.85	1.1774	0.0	-2.7387	3.3382	0.8125	25.9076
that		0.3	1.0389	0.0	4.5802	3.2575	1.3335	10.3965
it's		0.18	0.8311	0.7	-3.9631	1.7096	-7.347	19.6789
going		0.17	0.4709	0.0	-5.0381	0.8345	-4.5973	22.1868
to		0.07	0.4848	0.0	-5.6236	0.4605	-0.0445	6.3952
be		0.13	0.9003	0.0	-4.2063	1.9091	0.6679	11.9307
ok		0.54	3.7399	0.0	-2.9347	5.573	2.5987	25.1532
i	.	0.16	2.2162	1.6	-0.9316	0.7306	10.2043	6.6254
do		0.77	5.3328	0.0	0.1457	5.6067	6.8885	17.6422
run		0.33	1.5237	1.08	-0.5439	1.5023	9.7584	15.1859
a		0.1	1.3851	0.0	-2.3217	0.7425	9.2547	10.4177
kind		0.24	0.8311	0.0	-1.72	0.9784	4.3696	21.2661
of		0.08	0.5541	0.0	-3.1483	1.1135	4.9692	8.547
a		0.1	1.3851	0.0	-3.1157	0.9347	6.9416	14.5763
business		0.52	0.9003	0.0	4.0349	12.9556	2.2211	19.3607
i've		0.08	0.3698	0.0	0.0	0.0	5.3926	4.0455
got		0.1	0.4613	0.0	-2.9168	1.3071	8.8918	7.5133
one		0.03	0.1385	0.0	-3.9485	0.3904	8.7637	2.6726
hundred		0.21	0.4155	0.0	-2.0132	2.975	6.9571	9.1164
and		0.09	0.4155	0.0	-4.0259	1.4627	-2.6466	6.849
twenty		0.23	0.5305	0.0	-2.5318	4.0197	4.264	18.8254
people		0.44	1.0153	0.0	-8.1232	5.3124	0.4772	22.9052
and		0.0	1.0	0.0	0.0	0.0	0.0	0.0
you've		0.0	1.0	0.0	0.0	0.0	0.0	0.0
got		0.0	1.0	0.0	-1.7372	2.1481	9.3533	14.5824
to		0.06	0.4155	0.0	-0.581	0.867	-5.9576	2.6765
pay		0.26	1.2009	0.0	0.5117	2.1136	5.2735	18.6897
them		0.2	0.6926	0.0	-3.1006	3.6408	5.5108	10.7511
so	,	0.19	1.3159	0.98	-0.6643	0.3488	-1.03	28.9659
there's		0.17	0.392	0.0	-0.9697	3.4031	8.6291	10.2818
a		0.07	0.9696	0.0	-1.5298	0.5167	9.9541	9.88
lot		0.17	0.7854	0.0	-0.7443	2.1925	11.5406	10.9842
of		0.07	0.4848	0.0	-2.0861	0.3914	8.9261	3.779
responsibility		0.82	0.8117	0.0	-1.8536	6.224	2.6026	24.994
involved		0.35	0.6053	0.0	-5.8271	4.5275	4.2828	15.1064
